perovskite_formation,al,medoids,knn,hallucinate,8,100,0.44964,0.31565,0.39875,0.74186,0.68086,0.58163,0.48683,0.30065,0.38504,0.71636,0.72831,0.63754,0.61843,0.26206,0.33202,0.61771,0.79832,0.74077,-6.05367,1.36314,1.42754,2.65588,0.68390,0.61707,-0.80802,0.61152,0.72274,1.34463,0.17050,0.35368,-0.80846,0.61159,0.72283,1.34479,0.16933,0.08400,0.20117,0.38007,0.48041,0.89377,0.54817,0.40026
qm9_homo,al,medoids,rf,topk,6,100,0.25509,0.01416,0.01913,0.86308,0.54014,0.52156,0.34613,0.01345,0.01793,0.80862,0.59796,0.56978,0.53860,0.01125,0.01506,0.67927,0.74102,0.66799,-0.98679,0.02442,0.03125,1.40953,0.02346,0.01448,-0.21225,0.01827,0.02441,1.10102,0.11551,0.08392,-0.21225,0.01827,0.02441,1.10102,0.11551,0.08392,0.15941,0.01488,0.02032,0.91684,0.45171,0.43605
thermal_cond_aflow,al,max_entropy,gp_ard,cluster_margin,4,100,0.34755,4.37585,8.37132,0.80774,0.61576,0.66122,0.31899,3.74448,8.55257,0.82523,0.61297,0.66002,0.35852,4.12409,8.30068,0.80093,0.60399,0.67659,-196.09094,90.70849,145.49711,14.03891,0.63050,0.62905,0.14113,5.34884,9.60469,0.92675,0.58412,0.63692,-0.00801,6.52162,10.40528,1.00400,0.20584,0.19635,0.27959,4.50147,8.79651,0.84877,0.54231,0.56453
pcqm4mv2_small,al,maximin,knn,topk,6,100,0.51728,0.60848,0.80876,0.69478,0.74641,0.74384,0.50275,0.62711,0.82084,0.70516,0.71462,0.69764,0.40605,0.67853,0.89711,0.77068,0.70187,0.71028,-25.89699,5.53047,6.03702,5.18623,0.52475,0.48906,-0.11873,0.99849,1.23122,1.05770,0.04826,0.03358,-0.11872,0.99848,1.23121,1.05769,0.04826,0.03358,0.11443,0.86411,1.09543,0.94105,0.57946,0.60094
exfoliation,al,max_entropy,knn,hallucinate,7,100,-0.02810,64.07032,136.04281,1.01395,0.48157,0.46606,0.31575,47.26604,110.98572,0.82720,0.58647,0.46077,0.27419,51.26965,114.30630,0.85194,0.54604,0.41478,-59037.54012,19484.24967,32600.67929,242.97848,0.58401,0.27119,0.19273,89.76602,120.55026,0.89848,0.66342,0.29803,0.18469,90.36518,121.14889,0.90294,0.66228,0.30937,0.13275,66.69513,124.94876,0.93126,0.37762,0.20831
perovskite_o_p_band,al,maximin,nn,cluster_margin,1,100,0.81993,0.36116,0.50406,0.42434,0.90947,0.91228,0.85626,0.31845,0.45034,0.37912,0.92781,0.93509,0.73676,0.43097,0.60945,0.51307,0.86266,0.87120,-8.46294,3.54551,3.65405,3.07619,0.81833,0.82761,0.01192,0.99854,1.18075,0.99402,0.19956,0.28875,0.01192,0.99854,1.18075,0.99402,0.19956,0.28875,0.69025,0.46635,0.66110,0.55655,0.83293,0.83884
polymer_mt,al,max_entropy,sv,pareto,8,100,0.28086,73.34507,92.81179,0.84802,0.53143,0.44597,0.11542,80.85429,102.93531,0.94052,0.38683,0.28639,-0.02535,86.61548,110.82379,1.01260,0.42509,0.33174,-41976.65721,19702.94122,22423.59705,204.88450,0.29061,0.18562,-0.23683,95.42478,121.71723,1.11213,0.13231,-0.02442,0.07015,83.30934,105.53622,0.96428,0.27076,0.30044,-1.11780,124.34943,159.27159,1.45527,0.02894,-0.02140
perovskite_formation,al,max_entropy,gp_ard,cluster_margin,2,100,0.48257,0.29409,0.38664,0.71932,0.73471,0.70413,0.56638,0.26773,0.35395,0.65850,0.77794,0.74509,0.42660,0.30507,0.40701,0.75723,0.70415,0.70086,-0.09689,0.46791,0.56294,1.04733,0.62536,0.56291,-0.03458,0.41547,0.54672,1.01714,0.08899,0.09312,-0.03458,0.41547,0.54672,1.01714,0.08899,0.09312,0.30884,0.34131,0.44686,0.83136,0.60453,0.57432
polygas_N2,sf,max_entropy,none,none,9,100,0.77550,0.60607,0.87279,0.47382,0.88193,0.88781,0.78112,0.53758,0.86179,0.46784,0.88423,0.88571,0.77887,0.59622,0.86621,0.47024,0.88437,0.89334,0.04948,1.42456,1.79588,0.97494,0.50124,0.50236,0.76394,0.60038,0.89498,0.48586,0.87573,0.89217,0.66815,0.65947,1.06113,0.57606,0.82122,0.83010,0.75487,0.56642,0.91200,0.49510,0.87479,0.87315
qm9_mu,al,max_entropy,rf,pareto,1,100,0.28508,0.94917,1.29349,0.84553,0.53504,0.50739,0.26209,0.96634,1.31412,0.85902,0.53948,0.53953,0.21662,1.01489,1.35400,0.88509,0.48541,0.45603,-36.78309,7.87446,9.40331,6.14679,0.45754,0.42117,0.02226,1.19297,1.51267,0.98881,0.17304,0.09230,0.02226,1.19297,1.51267,0.98881,0.17304,0.09230,-0.13050,1.27080,1.62655,1.06325,0.26190,0.20067
thermal_cond_aflow,al,random,rf,hallucinate,6,100,0.45542,4.43606,7.64808,0.73796,0.68888,0.58704,0.46526,3.79553,7.57864,0.73126,0.68609,0.55369,0.39806,4.60383,8.04078,0.77585,0.64322,0.44263,-1325.07894,230.47126,377.40333,36.41537,0.65487,0.49785,-2.60358,18.50065,19.67379,1.89831,0.45264,0.05059,-2.44313,18.05632,19.23081,1.85557,0.45768,0.05071,0.00678,5.97170,10.32868,0.99661,0.60176,0.56543
thermal_cond_aflow,al,medoids,sv,pareto,6,100,-0.34157,7.64519,12.00405,1.15826,0.42820,0.54236,0.23439,4.10028,9.06827,0.87499,0.50388,0.58034,0.18084,5.77025,9.38004,0.90507,0.55304,0.66747,-886.63872,214.61999,308.77289,29.79327,0.56822,0.54737,0.08814,6.73313,9.89657,0.95491,0.48459,0.51829,-0.38722,9.70454,12.20656,1.17780,0.22297,0.06450,-0.19923,6.98916,11.34937,1.09509,0.48375,0.55699
polygas_H2,al,max_entropy,gp_ard,hallucinate,5,100,0.76323,0.48263,0.67694,0.48659,0.88417,0.89885,0.79118,0.40266,0.63574,0.45697,0.89033,0.90749,0.64699,0.58412,0.82658,0.59414,0.82414,0.85444,-2.22778,2.33968,2.49945,1.79660,0.85906,0.87226,0.71549,0.45323,0.74206,0.53339,0.87006,0.88613,0.34496,0.73614,1.12597,0.80935,0.64697,0.65184,0.65204,0.54700,0.82064,0.58988,0.81133,0.83783
qm9_u298,al,max_entropy,sv,topk,8,100,0.94597,6.31016,9.32609,0.23244,0.97275,0.98615,0.96567,5.12542,7.43419,0.18528,0.98276,0.97643,0.90982,9.67696,12.04883,0.30030,0.97003,0.96950,-1007041.91669,38311.73831,40264.11868,1003.51528,0.40669,0.38736,0.00558,30.70519,40.01106,0.99721,0.28757,0.12119,0.00558,30.70519,40.01106,0.99721,0.28757,0.12119,0.58454,20.22798,25.86185,0.64456,0.77335,0.72101
esol,al,random,gp_ard,topk,8,100,0.78941,0.71123,0.96164,0.45890,0.89784,0.89773,0.80440,0.65138,0.92678,0.44227,0.90130,0.91299,0.77951,0.69370,0.98398,0.46956,0.89032,0.89100,-7.65805,5.72011,6.16595,2.94246,0.85513,0.88220,0.84264,0.59710,0.83127,0.39669,0.91921,0.91469,0.05194,1.60723,2.04036,0.97368,0.27711,0.29000,0.68345,0.84057,1.17900,0.56263,0.82795,0.82540
qm9_lumo,al,random,knn,hallucinate,1,100,0.46905,0.02708,0.03421,0.72866,0.80820,0.82913,0.65053,0.02153,0.02775,0.59116,0.83192,0.84144,0.45884,0.02714,0.03454,0.73564,0.75744,0.77717,-0.24093,0.04279,0.05230,1.11397,-0.03522,-0.03127,-0.10625,0.04065,0.04938,1.05178,0.07375,0.06728,-0.10625,0.04065,0.04938,1.05178,0.07375,0.06728,0.05032,0.03713,0.04575,0.97452,0.57405,0.57957
qm9_u0,al,medoids,gp,cluster_margin,5,100,0.96495,3.73298,7.51225,0.18723,0.98249,0.98990,0.95118,4.28584,8.86510,0.22095,0.97797,0.99192,0.87356,8.81550,14.26720,0.35558,0.94699,0.95490,-226479.40829,18607.66207,19094.65680,475.89958,0.52560,0.48769,0.99774,1.38240,1.90711,0.04753,0.99901,0.99654,-0.00867,30.72096,40.29679,1.00432,0.11088,0.07683,0.72782,15.18161,20.93248,0.52170,0.85630,0.82485
pcqm4mv2_small,al,medoids,gp_ard,pareto,8,100,0.19891,0.83651,1.04186,0.89503,0.71076,0.66130,-0.33317,1.04882,1.34405,1.15463,0.62590,0.59795,0.02179,0.88576,1.15130,0.98905,0.55257,0.64477,-6.19765,2.63644,3.12296,2.68284,0.49175,0.50259,-0.01570,0.90375,1.17315,1.00782,0.06586,0.04104,-0.01571,0.90375,1.17316,1.00782,0.06586,0.04104,-1.43545,1.56735,1.81661,1.56059,0.55651,0.52146
lipo,al,maximin,nn,cluster_margin,1,100,0.18384,0.85194,1.08668,0.90342,0.45475,0.41740,0.18846,0.84807,1.08360,0.90086,0.45152,0.41908,0.16915,0.85221,1.09642,0.91151,0.46231,0.41211,-5.25406,2.69814,3.00813,2.50081,0.29802,0.28937,0.01910,0.96101,1.19132,0.99041,0.15979,0.12742,0.01910,0.96101,1.19132,0.99041,0.15979,0.12742,0.07894,0.90081,1.15441,0.95972,0.32895,0.28277
exfoliation,al,random,gp_ard,hallucinate,8,100,0.24437,53.29094,116.63109,0.86927,0.49903,0.49951,0.11302,55.34692,126.36185,0.94180,0.48844,0.40369,0.03887,52.06786,131.53781,0.98037,0.32830,0.50460,-15694.55910,13285.93238,16809.20756,125.28192,0.33510,0.20353,0.18576,57.99430,121.06940,0.90235,0.46654,0.36566,0.13325,71.66404,124.91251,0.93099,0.43751,0.30440,-0.04231,58.20872,136.98025,1.02094,0.27862,0.41838
perovskite_h_adsorp,al,max_entropy,gp,topk,8,100,0.43643,0.03106,0.05130,0.75072,0.67128,0.67789,0.61121,0.02583,0.04261,0.62353,0.79105,0.73737,0.21488,0.03838,0.06055,0.88607,0.46459,0.57211,0.05755,0.04445,0.06634,0.97080,0.25466,0.44324,0.37023,0.03229,0.05423,0.79358,0.63561,0.60039,0.21678,0.03443,0.06048,0.88500,0.50642,0.53041,0.08640,0.03897,0.06532,0.95582,0.51870,0.53091
qm9_u298,al,max_entropy,gp_ard,hallucinate,1,100,0.10132,27.14423,38.03624,0.94799,0.71878,0.76285,0.32238,25.53141,33.02837,0.82318,0.62817,0.56659,0.07527,25.94076,38.58351,0.96163,0.66559,0.71742,-120837.00997,12615.40824,13947.48780,347.61762,0.10383,0.14748,-9.23440,122.09373,128.35872,3.19912,0.09872,-0.00356,-9.23440,122.09373,128.35872,3.19912,0.09872,-0.00356,-1.88712,58.57179,68.17519,1.69915,0.50458,0.48144
pcqm4mv2_small,al,maximin,knn,hallucinate,9,100,0.55367,0.62127,0.77768,0.66808,0.78575,0.74593,0.54831,0.62603,0.78233,0.67208,0.80101,0.76448,0.56663,0.58874,0.76630,0.65831,0.76662,0.76909,-28.94119,5.85280,6.36950,5.47185,0.38182,0.36579,-0.00063,0.91328,1.16442,1.00032,0.05272,0.04104,-0.00063,0.91328,1.16442,1.00032,0.05272,0.04104,0.10128,0.85875,1.10353,0.94801,0.61235,0.61989
qm9_cv,sf,max_entropy,none,none,0,100,0.86193,1.15082,1.51055,0.37158,0.93340,0.93922,0.90289,0.94239,1.26681,0.31162,0.95546,0.96123,0.78545,1.14665,1.88298,0.46319,0.90367,0.94411,-830.40218,114.87617,117.21756,28.83405,0.59173,0.60688,0.00203,3.19665,4.06112,0.99899,0.08264,0.07140,0.00203,3.19665,4.06112,0.99899,0.08264,0.07140,0.75931,1.49534,1.99441,0.49060,0.88227,0.88403
lipo,al,random,gp_ard,topk,0,100,0.25726,0.82082,1.03665,0.86182,0.53208,0.49162,0.30183,0.79380,1.00507,0.83556,0.55482,0.51727,-0.02840,0.96535,1.21982,1.01410,0.16986,0.14966,-3.60178,2.14762,2.58035,2.14518,0.02659,0.04899,0.01350,0.95576,1.19471,0.99323,0.15644,0.13941,0.01350,0.95576,1.19471,0.99323,0.15644,0.13941,0.01561,0.94084,1.19343,0.99216,0.20962,0.19787
polygas_H2,al,medoids,rf,hallucinate,6,100,0.79897,0.42465,0.62377,0.44836,0.90316,0.91695,0.81614,0.38851,0.59653,0.42879,0.90553,0.91833,0.79399,0.41800,0.63145,0.45389,0.89142,0.91016,-2.59699,2.45811,2.63853,1.89657,0.87159,0.89780,0.77056,0.41125,0.66638,0.47900,0.87857,0.89443,0.47260,0.59867,1.01033,0.72623,0.71330,0.70734,0.77393,0.39113,0.66147,0.47546,0.88034,0.89436
chain_gap,al,max_entropy,knn,hallucinate,1,100,0.62120,0.68427,0.96192,0.61547,0.80341,0.82423,0.61521,0.68087,0.96949,0.62031,0.79007,0.82355,0.59246,0.70680,0.99774,0.63839,0.79071,0.81735,-29.60557,8.35063,8.64637,5.53223,0.52741,0.63754,0.60588,0.68310,0.98117,0.62779,0.78753,0.80831,0.27553,1.02342,1.33029,0.85116,0.53622,0.55301,0.39965,0.88630,1.21098,0.77483,0.65949,0.69330
perovskite_work,al,random,nn,pareto,7,100,0.73229,0.64096,0.90169,0.51740,0.86153,0.88706,0.72412,0.62097,0.91535,0.52524,0.85489,0.87750,0.60896,0.71412,1.08978,0.62533,0.79711,0.83861,-17.40984,7.32447,7.47743,4.29067,0.77482,0.80358,0.14652,1.17360,1.60999,0.92384,0.38412,0.36118,0.14652,1.17360,1.60999,0.92384,0.38412,0.36118,0.61160,0.70169,1.08609,0.62321,0.78571,0.81695
polygas_CH4,al,medoids,rf,cluster_margin,6,100,0.77099,0.65022,0.94703,0.47855,0.88291,0.89750,0.77496,0.56947,0.93878,0.47438,0.88074,0.88826,0.80000,0.56982,0.88502,0.44721,0.89446,0.90993,-0.34131,1.76288,2.29193,1.15815,0.87098,0.88371,0.78017,0.60099,0.92785,0.46886,0.88399,0.89656,0.57964,0.75593,1.28306,0.64835,0.77237,0.78643,0.75352,0.62703,0.98250,0.49647,0.86843,0.87222
perovskite_work,al,maximin,gp,pareto,3,100,0.69451,0.66361,0.96321,0.55271,0.84178,0.86808,0.68442,0.60473,0.97901,0.56177,0.82839,0.85714,0.62269,0.69484,1.07047,0.61426,0.80385,0.84654,-17.01043,7.24180,7.39587,4.24387,0.76537,0.80176,0.11047,1.27693,1.64365,0.94315,0.38408,0.38182,0.11047,1.27693,1.64365,0.94315,0.38408,0.38182,0.58458,0.69122,1.12323,0.64453,0.76619,0.79931
phonon_freq,al,maximin,knn,topk,9,100,0.80346,169.25614,218.95789,0.44333,0.92307,0.85091,0.84363,127.23015,195.30136,0.39543,0.92197,0.88057,0.74335,186.88221,250.21048,0.50661,0.89574,0.85822,-1611154.93497,398861.28398,626903.15543,1269.31317,0.82227,0.79134,0.81493,153.48412,212.47270,0.43020,0.90687,0.83776,-0.73949,566.06407,651.39193,1.31890,0.55430,0.23637,0.36492,281.75185,393.59074,0.79692,0.65461,0.58366
qm9_r2,al,random,rf,pareto,2,100,0.89962,66.15351,88.66490,0.31683,0.95105,0.94255,0.89311,69.37574,91.49511,0.32694,0.94738,0.92773,0.83767,88.34468,112.75278,0.40290,0.91932,0.86734,-4863609.97088,563646.63942,617172.35326,2205.35960,0.72452,0.55598,-0.70679,314.69269,365.60964,1.30644,0.19192,0.09179,-0.70679,314.69266,365.60962,1.30644,0.19192,0.09179,0.76483,100.42701,135.71239,0.48494,0.87768,0.84403
chain_gap,al,medoids,rf,hallucinate,3,100,0.67164,0.66440,0.89558,0.57302,0.83839,0.86751,0.70450,0.61261,0.84959,0.54360,0.84434,0.86714,0.66161,0.64067,0.90917,0.58172,0.82248,0.85761,-22.08545,7.33113,7.50936,4.80473,0.69449,0.71413,0.00033,1.30848,1.56265,0.99984,0.17779,0.19701,0.00033,1.30848,1.56265,0.99984,0.17779,0.19701,0.34899,0.99255,1.26103,0.80685,0.64465,0.68778
polymer_mt,al,random,sv,cluster_margin,9,100,0.37646,66.14939,86.42310,0.78965,0.62797,0.61406,0.40608,62.67484,84.34550,0.77067,0.65019,0.64710,0.43293,61.38541,82.41674,0.75304,0.66358,0.66267,-77119.87820,25925.58692,30393.60153,277.70646,0.53426,0.55021,0.45702,60.91898,80.64697,0.73687,0.67779,0.67057,0.20602,74.59208,97.52184,0.89106,0.48619,0.45654,0.26292,72.76972,93.96229,0.85853,0.58103,0.56277
polymer_density,al,max_entropy,rf,topk,9,100,0.73442,0.07579,0.10616,0.51534,0.86908,0.85392,0.69396,0.08071,0.11396,0.55321,0.84264,0.79558,0.68900,0.07463,0.11488,0.55767,0.83721,0.80636,-10.60658,0.68009,0.70183,3.40684,0.52304,0.46356,0.67839,0.07480,0.11683,0.56711,0.83757,0.80172,-0.24619,0.16659,0.22997,1.11633,0.58535,0.50012,0.71235,0.07973,0.11049,0.53633,0.85384,0.80661
polymer_mt,al,random,rf,cluster_margin,1,100,0.45592,62.96269,80.72886,0.73762,0.69011,0.66957,0.51010,58.68024,76.60361,0.69993,0.71966,0.69997,0.41542,63.87300,83.67962,0.76458,0.65677,0.63010,-56712.32714,23101.67009,26063.86068,238.14560,0.57982,0.56692,0.01486,86.62025,108.62860,0.99254,0.16062,0.19671,0.01555,86.56365,108.59058,0.99219,0.16097,0.25863,0.22491,75.96120,96.35481,0.88039,0.49044,0.44447
esol,al,max_entropy,gp,cluster_margin,0,100,0.84490,0.61699,0.82528,0.39383,0.92527,0.92110,0.87280,0.54087,0.74736,0.35665,0.93680,0.93267,0.81767,0.64792,0.89478,0.42700,0.91078,0.90760,-11.52556,6.98193,7.41632,3.53915,0.89615,0.89295,0.83442,0.60793,0.85270,0.40692,0.91763,0.91186,0.52038,0.96787,1.45124,0.69255,0.75342,0.71602,0.75391,0.74612,1.03953,0.49607,0.86837,0.85449
logp,al,random,nn,cluster_margin,0,100,0.64686,0.87892,1.22518,0.59426,0.81745,0.84603,0.66828,0.85449,1.18743,0.57595,0.82475,0.84435,0.57550,0.94222,1.34327,0.65154,0.76202,0.77368,-3.54805,3.76437,4.39681,2.13262,0.67485,0.70075,0.00877,1.58203,2.05264,0.99560,0.11212,0.13024,0.00877,1.58203,2.05264,0.99560,0.11212,0.13024,0.21799,1.33293,1.82319,0.88432,0.52724,0.50567
polymer_mt,al,medoids,gp,hallucinate,6,100,0.38879,67.74135,85.56391,0.78180,0.64106,0.58864,0.35725,68.37593,87.74375,0.80172,0.60277,0.55594,0.29648,73.31057,91.79849,0.83876,0.58434,0.57025,-2620.69041,3686.42947,5603.85494,51.20245,0.24889,0.20286,0.11562,79.98172,102.92391,0.94042,0.43619,0.43191,0.02055,85.85826,108.31453,0.98967,0.17259,0.14037,0.23890,74.94802,95.48078,0.87241,0.51031,0.47842
pcqm4mv2_small,al,max_entropy,gp_ard,cluster_margin,1,100,0.19289,0.81791,1.04577,0.89839,0.54113,0.59240,0.19586,0.81422,1.04385,0.89674,0.51052,0.55759,-0.14449,1.01323,1.24531,1.06981,0.08365,0.08971,-5.39492,2.67928,2.94367,2.52882,0.18880,0.29990,-0.14785,1.01511,1.24713,1.07138,0.01377,0.00778,-0.14785,1.01511,1.24713,1.07138,0.01377,0.00778,-0.14380,1.01280,1.24493,1.06949,0.07312,0.05361
polygas_N2,al,max_entropy,gp,pareto,6,100,0.77216,0.62356,0.87924,0.47732,0.89639,0.90844,0.77759,0.54757,0.86871,0.47160,0.88568,0.89463,0.64349,0.78859,1.09985,0.59708,0.83342,0.85795,0.17047,1.37157,1.67771,0.91079,0.80839,0.83072,0.74017,0.58460,0.93894,0.50973,0.86181,0.87666,0.42944,0.88093,1.39139,0.75535,0.66946,0.69400,0.49605,0.84743,1.30766,0.70990,0.72618,0.74536
qm9_r2,al,medoids,knn,pareto,1,100,0.88144,67.21922,96.36185,0.34433,0.94096,0.94558,0.84175,81.87409,111.32638,0.39781,0.92435,0.91245,0.90448,64.58324,86.49364,0.30907,0.95238,0.93403,-4956921.37666,585029.73106,623064.64372,2226.41469,0.67937,0.51417,-0.11349,233.52146,295.30451,1.05522,0.17910,0.09845,-0.11349,233.52145,295.30451,1.05522,0.17910,0.09930,0.79641,95.53689,126.27217,0.45121,0.89439,0.87033
bandgap,al,random,gp_ard,hallucinate,4,100,0.14703,1.04496,1.43376,0.92357,0.57081,0.42240,0.17234,1.01164,1.41232,0.90976,0.59085,0.43492,-0.03021,1.16410,1.57569,1.01499,0.49751,0.25868,-5.96860,3.63378,4.09808,2.63981,0.57371,0.46132,-0.19517,1.40509,1.69716,1.09324,0.23736,0.10428,-0.19517,1.40509,1.69716,1.09324,0.23736,0.10428,0.19721,1.00049,1.39094,0.89599,0.54233,0.42515
polygas_N2,al,max_entropy,gp,topk,3,100,0.73289,0.68649,0.95201,0.51683,0.86115,0.87835,0.74537,0.57521,0.92950,0.50461,0.86748,0.89306,0.62127,0.80416,1.13361,0.61541,0.81531,0.85071,0.07464,1.44404,1.77196,0.96196,0.87487,0.89123,0.74824,0.59628,0.92425,0.50175,0.87125,0.88886,0.15171,1.10966,1.69657,0.92103,0.58502,0.54880,0.52029,0.78394,1.27582,0.69261,0.75513,0.78448
polygas_CH4,al,maximin,gp_ard,pareto,9,100,0.70844,0.77617,1.06856,0.53996,0.85198,0.85987,0.76348,0.62674,0.96244,0.48634,0.87430,0.88391,0.64131,0.86666,1.18522,0.59891,0.81949,0.82882,-0.01716,1.59603,1.99587,1.00854,0.79621,0.81543,0.68144,0.82910,1.11695,0.56441,0.83089,0.84145,0.36258,1.02480,1.57998,0.79839,0.61920,0.63404,0.49972,0.92966,1.39974,0.70731,0.72088,0.71835
chain_gap,al,random,knn,pareto,5,100,0.69462,0.63264,0.86368,0.55261,0.83408,0.85056,0.69060,0.63851,0.86935,0.55624,0.83286,0.84209,0.64172,0.67966,0.93550,0.59856,0.80629,0.83020,-16.67210,6.10145,6.57019,4.20382,0.65051,0.68242,-0.05464,1.34427,1.60504,1.02696,0.20108,0.16593,-0.05464,1.34427,1.60504,1.02696,0.20108,0.16593,0.46612,0.84867,1.14197,0.73067,0.68414,0.71328
oxide,al,random,gp,cluster_margin,3,100,0.20063,2.84685,3.83934,0.89408,0.45009,0.48888,0.31664,2.60868,3.54981,0.82665,0.56390,0.58864,0.24890,2.77852,3.72161,0.86666,0.50565,0.50417,-3.99535,7.23784,9.59764,2.23503,0.33815,0.35027,0.26176,2.77327,3.68960,0.85921,0.51394,0.51921,-0.01868,3.28448,4.33412,1.00930,0.14040,0.13876,0.09672,3.11392,4.08124,0.95041,0.33520,0.33405
elastic,al,max_entropy,gp_ard,topk,6,100,0.83776,20.72181,29.34558,0.40279,0.92081,0.93405,0.79423,22.33403,33.04862,0.45361,0.89260,0.90993,0.83731,20.37389,29.38647,0.40335,0.91729,0.92772,-23399.63140,8581.55340,11144.99260,152.97265,0.83014,0.83986,0.82949,20.70704,30.08438,0.41293,0.91307,0.92255,0.09570,52.33559,69.28235,0.95095,0.39352,0.37519,0.67572,30.41886,41.48861,0.56946,0.82875,0.82627
pcqm4mv2_small,al,maximin,knn,cluster_margin,0,100,0.45581,0.64908,0.85871,0.73769,0.72321,0.71521,0.44013,0.65124,0.87100,0.74825,0.72135,0.70542,0.50756,0.61806,0.81686,0.70174,0.73238,0.72429,-26.92838,5.89440,6.15168,5.28473,0.46303,0.50091,0.54838,0.58404,0.78227,0.67203,0.77020,0.77194,-0.07369,0.96987,1.20617,1.03619,0.03602,0.05128,0.23545,0.77740,1.01783,0.87439,0.59559,0.58550
polygas_CO2,al,random,gp,topk,6,100,0.65271,0.68415,1.01489,0.58931,0.80950,0.83905,0.69155,0.62100,0.95646,0.55539,0.83203,0.86360,0.54621,0.78519,1.16010,0.67364,0.76932,0.80331,-1.53569,2.43267,2.74233,1.59239,0.80128,0.83190,0.68240,0.60232,0.97053,0.56356,0.83362,0.85995,0.34182,0.93510,1.39715,0.81128,0.62171,0.61189,0.51029,0.74690,1.20515,0.69980,0.74049,0.74651
polygas_H2,al,maximin,nn,hallucinate,6,100,0.76054,0.47047,0.68079,0.48935,0.88323,0.89864,0.78426,0.42728,0.64618,0.46447,0.88645,0.90450,0.78117,0.41360,0.65080,0.46779,0.88401,0.90587,-1.63981,2.14846,2.26037,1.62475,0.87815,0.90347,0.17413,0.97909,1.26430,0.90878,0.49374,0.52479,0.17413,0.97909,1.26430,0.90878,0.49374,0.52479,0.74112,0.44026,0.70785,0.50880,0.86596,0.88633
polygas_N2,al,medoids,gp,topk,8,100,0.67119,0.73250,1.05627,0.57342,0.82832,0.83558,0.75250,0.58339,0.91639,0.49749,0.86979,0.88106,0.66954,0.71133,1.05890,0.57485,0.82963,0.84869,0.24119,1.27869,1.60460,0.87110,0.79299,0.81982,0.71064,0.62006,0.99088,0.53793,0.84950,0.86542,0.24797,0.99703,1.59741,0.86720,0.57000,0.56814,0.64058,0.71702,1.10434,0.59952,0.81093,0.81502
qm9_cv,al,maximin,nn,cluster_margin,9,100,0.89181,1.04303,1.33715,0.32892,0.94629,0.94763,0.92574,0.84170,1.10784,0.27252,0.96358,0.96805,0.92649,0.78617,1.10221,0.27113,0.96388,0.96413,-1931.73731,175.01356,178.72014,43.96291,0.62150,0.59167,-0.04543,3.27632,4.15657,1.02246,0.13274,0.09399,-0.04543,3.27632,4.15657,1.02246,0.13274,0.09399,0.83384,1.28773,1.65712,0.40763,0.91952,0.91781
perovskite_o_p_band,al,medoids,sv,pareto,6,100,0.65079,0.53276,0.70194,0.59094,0.81886,0.81192,0.70913,0.47663,0.64063,0.53932,0.84331,0.83555,0.64291,0.52225,0.70982,0.59757,0.80622,0.80868,-15.05742,4.59657,4.75992,4.00717,0.72369,0.72287,0.56077,0.60636,0.78724,0.66274,0.78250,0.77801,-0.17238,1.06867,1.28616,1.08276,0.21299,0.27048,0.38127,0.76628,0.93435,0.78659,0.72280,0.72040
qm9_u0,al,medoids,sv,topk,3,100,0.82238,8.32181,16.90993,0.42145,0.91991,0.96140,0.88354,5.40750,13.69283,0.34127,0.95376,0.98828,0.29112,22.30589,33.78174,0.84195,0.69276,0.73090,-151425.01022,14997.37744,15613.37451,389.13495,-0.18317,-0.09657,0.99539,1.74468,2.72454,0.06790,0.99820,0.99384,-0.38589,36.31736,47.23466,1.17724,0.09545,0.08281,0.51279,19.35615,28.00630,0.69801,0.74983,0.74363
bandgap,al,medoids,knn,hallucinate,4,100,0.45832,0.84625,1.14256,0.73599,0.67980,0.63556,0.51489,0.74868,1.08126,0.69650,0.73466,0.68918,0.38479,0.84787,1.21764,0.78435,0.62746,0.57305,-16.13945,4.63389,6.42697,4.13998,0.52139,0.40391,0.13684,1.16955,1.44229,0.92906,0.54705,0.35763,0.15209,1.19906,1.42950,0.92082,0.50719,0.38685,0.40527,0.83298,1.19720,0.77119,0.66022,0.63686
perovskite_formation,al,random,nn,cluster_margin,6,100,0.61041,0.26177,0.33550,0.62417,0.79391,0.74502,0.52344,0.28684,0.37106,0.69033,0.76289,0.71730,0.57422,0.27061,0.35073,0.65252,0.79482,0.76666,-1.21164,0.72235,0.79935,1.48716,0.74598,0.67749,0.01105,0.41570,0.53452,0.99446,0.13586,0.10991,0.01105,0.41570,0.53452,0.99446,0.13586,0.10991,0.36168,0.33389,0.42944,0.79895,0.69386,0.64126
polygas_CO2,al,maximin,gp_ard,topk,8,100,0.72024,0.63586,0.91089,0.52892,0.87246,0.89242,0.74870,0.57421,0.86331,0.50130,0.86974,0.89088,0.59844,0.76506,1.09130,0.63368,0.80233,0.84331,-1.79587,2.60293,2.87958,1.67208,0.84118,0.86091,0.72341,0.56316,0.90571,0.52592,0.85108,0.87189,0.12845,1.07716,1.60775,0.93357,0.48033,0.51472,0.62480,0.67867,1.05488,0.61253,0.79590,0.80175
