,smiles,homolumogap
10836,N#Cc1cc(Cl)ccc1N[C@@H]1C[C@H]1C,4.470830563715
10837,CC(=O)[C@@]1(C)N[N][C](S1)c1ccccc1,4.470830563715
10838,CCc1nc(O)ccc1C(=O)c1cccs1,4.470830563715
10839,CNCCCC1=C[CH]NC(=N1)[NH],4.470830563715
10840,C[C@@H](C#N)[N][N]c1ccccc1,4.470830563715
10841,COc1cc2CCCOc2c(c1)C(=O)OC,4.470830563715
10842,Nc1ccc2c(-n3cccc3C=CO2)c1,4.470830563715
10843,OC(=O)c1ccc(s1)CN1CCCCCC1,4.470830563715
10844,ClOC(=O)N(C1CCCCC1)C,4.470830563715
10845,Clc1ccc2c(c1)n(C)cc(c2=O)[C](O)[NH],4.470830563715
10846,Fc1nccc(c1)/C(=N\Cc1ccnn1C)/O,4.470830563715
10847,C[C@@H]1CCCN1c1cc(C(=N)O)c(cc1F)N,4.470830563715
10848,O=Cc1ccc2c(c1Br)ccs2,4.470830563715
10849,Sc1nnc(o1)c1ccc(s1)C,4.470830563715
10850,Cc1ccc(cn1)Cn1c(C)ccc1C,4.470830563715
10851,CNc1cc(CC)nc2c1cc(Cl)cc2C,4.470830563715
10852,N#Cc1cc(NC[C@@H]2CCCO2)ccc1F,4.470830563715
10853,CC1=C2[CH]C(=CN=C2[N]N1)OCc1ccccc1,4.470830563715
10854,Clc1ccc2c(c1)c(O)nc(c2)C,4.470830563715
10855,COC1=N[N]C2=C(N=C3C(=CC=C[CH]3)N12)C,4.470830563715
10856,CC(N/C(=C\N(C)C)/C(=O)C)C,4.470830563715
10857,C[C@@H]1CO[C@@H](CN1c1ccc(o1)C(=O)O)C,4.470830563715
10858,OCc1ccccc1/N=C(\c1ccsc1)/O,4.470830563715
10859,CCCNCc1onc(n1)c1ncccn1,4.470830563715
10860,N#Cc1cc(OC)c(c(c1)S)C#N,4.470830563715
10861,CCc1c(=O)oc2c(c1C)ccc(c2O)O,4.470830563715001
10862,CCN(c1cccc(c1)C)C(=O)/C=C/C(=O)O,4.470830563715001
10863,O=C1C=N[C@@H]2C(=N1)NC(=N)N=C2O,4.470830563715001
10864,CCNCc1nnc2n1c1ccccc1cc2,4.473551702219999
10865,O/C=C/C(=O)c1cccc(c1)OC,4.473551702219999
10866,OC(=N)OCCC1=NOc2c(C=C1)cccc2,4.47355170222
10867,C/C=C/N1CCCC=CC=C1,4.47355170222
10868,C=C/C(=N\c1cccc(c1)C(=O)O)/O,4.47355170222
10869,OCCCNC(=O)c1n[nH]c(=N)[nH]1,4.47355170222
10870,CC(c1ccc2c(c1)c(C)c(cc2)O)C,4.47355170222
10871,O=C1N=C2CC(C)(C)CC(=O)[C@@H]2C(=C1)C(=O)O,4.47355170222
10872,O=C(c1ccncc1N)NCC(O)(C)C,4.47355170222
10873,CC(CN(C(=O)C1=C([NH])NN[CH]1)C(C)C)C,4.47355170222
10874,O=C[C@H]1C(=NN(C1=O)c1ccc(cc1)Cl)C,4.47355170222
10875,CCc1ccc(cc1Cl)C1=NN=C(CC1)O,4.47355170222
10876,CN(CC(=O)c1cc([nH]c1C)C)CCN(C)C,4.47355170222
10877,CCCOC(=O)c1cc(F)c(cc1N)F,4.47355170222
10878,C=C[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C(=S)O3,4.47355170222
10879,Nc1ccc(cc1)C(=O)c1ccc(cc1C)C,4.47355170222
10880,CCSc1cccc(c1N(=O)=O)O,4.47355170222
10881,Oc1nnc(c2n1ccn2)c1ccccc1,4.47355170222
10882,O/C=C/1\C(=O)c2c(C1(C)C)ccc(c2)F,4.47355170222
10883,C=C[C@]1(Cl)CC=C(C=C1)c1ccccc1,4.47355170222
10884,CC(=O)c1ccc(c(n1)C(=O)O)N,4.47355170222
10885,CC(=O)Cc1c(O)ccc2c1cccc2,4.47355170222
10886,FC#C/C=C(\C(=C\[C@H](C(=O)O)O)\F)/F,4.47355170222
10887,OC(=O)CCC(=O)c1ccc(c(c1)O)C,4.47355170222
10888,Clc1ccc(=O)n(n1)Cc1cccnc1,4.47355170222
10889,Clc1cn2c(n1)c(ccc2)C(=O)O,4.47355170222
10890,Sc1ccnc2c1cccc2Cl,4.47355170222
10891,N#Cc1nc2ccsc2c(=O)n1CC,4.47355170222
10892,OC(=O)/C=C/c1cn(C)c(=O)n(c1=O)C,4.47355170222
10893,O=C(c1ccncc1N)NCC(O)(C)C,4.47355170222
10894,CCc1nn(c(c1N(=O)=O)NC(C)C)C,4.47355170222
10895,[CH]C(N(CCCCCN(C(C)C)C)C)C,4.47355170222
10896,Cc1cc(c(s1)N(=O)=O)O,4.47355170222
10897,[CH]OCC(=O)O,4.47355170222
10898,N#Cc1cccc(c1)c1cccc(n1)N,4.47355170222
10899,COC1=C(Cl)C=CN(C1)C,4.47355170222
10900,Cl[C]1C=C([NH])Nc2n1nc(c2)C(F)(F)F,4.47355170222
10901,CNc1ccccc1c1nncn1CC(C)C,4.47355170222
10902,C=Cc1cnc(c(c1)C)N(=O)=O,4.47355170222
10903,CC(OC(=O)c1c(C)cccc1N)C,4.47355170222
10904,OCC1CN(C1)c1ncccc1C(=O)OC,4.47355170222
10905,N#Cc1cc(Cl)ccc1NC[C@@H](N(C)C)C,4.47355170222
10906,COC(=O)c1sc(nc1c1ccccc1)C,4.47355170222
10907,C=CCOc1ccc(c2c1cccc2)OCC=C,4.473551702220001
10908,O/C(=N/[C@@H]1[C@@H]2[C@H]1CNC2)/c1ncsc1,4.473551702220001
10909,Fc1ccc(cc1)c1noc(n1)C(=O)O,4.473551702220001
10910,O=C1CCN2[C@H](C1)CCc1c2cccc1,4.473551702220001
10911,ClNc1ccccc1Oc1ccccc1,4.473551702220001
10912,OC(=O)c1cc(ccc1C(=O)O)n1cnnc1,4.473551702220002
10913,COC(=O)c1cc(C#N)cc(c1N)CC,4.476272840725
10914,Cc1ccc(c(c1)C)N1CN(c2c1cccc2)C,4.476272840725
10915,O[C@@H]1CCCN(C1)Cc1ncccn1,4.476272840725
10916,[NH][C](c1nc2ccccc2c2c1ncn2C)O,4.476272840725
10917,NC1=C([N]CCc2cnc[nH]2)N[CH]N=C1Cl,4.476272840725
10918,CC(C1=CC(=O)CNC1)C,4.476272840725
10919,CN(/C=C/c1ccc(cc1)Cl)C,4.476272840725
10920,NCC[C@]1(CC=CC=C1)N1CCCCC1,4.476272840725
10921,CCc1oc2c(c1)c1ccccc1cc2,4.476272840725
10922,COc1cc(ccc1C)c1nc2c([nH]1)cccc2,4.476272840725
10923,CN(C(C(=O)O)(C)C)C(=O)c1nccnc1,4.476272840725
10924,CNc1cc(c2cccnc2)c(nc1O)C,4.476272840725
10925,COC(=O)[C@@H](Nc1ncccc1C(=O)OC)C,4.476272840725
10926,CCC/C(=N/Cl)/N(Cl)Cl,4.476272840725
10927,C[C@@H]1CN(c2c1cccc2)Cc1ccccn1,4.476272840725
10928,[CH]Cc1ccnc(n1)c1ccccc1,4.476272840725
10929,ClCC1=CCOc2c1cc(Cl)cc2,4.476272840725
10930,C[C@H](N(C)C)CNC(=O)c1n[nH]c(=N)[nH]1,4.476272840725
10931,NC1=C(N[C@H](O1)c1ccccc1)c1ccccc1,4.476272840725
10932,ClCc1cnc(s1)c1ncccn1,4.4762728407250005
10933,OCc1ccccc1OCc1cccc(c1)C#N,4.4762728407250005
10934,OCCSc1ccc(cc1C#N)N,4.4762728407250005
10935,OCCOCCC(=[C])Br,4.4762728407250005
10936,O=c1ccoc2c1c1ccccc1cc2,4.4762728407250005
10937,O=CC[C@@H](N1C(=O)c2c(C1=O)cccc2)CF,4.4762728407250005
10938,OC[C@@H]1CCCN1C(=O)c1cnns1,4.4762728407250005
10939,N#Cc1cccnc1N[C@H]1CCC[C@H]1N,4.4762728407250005
10940,[NH][C](CC[N]C1=NC(=C[C](N1)C)C)O,4.4762728407250005
10941,OCC[C]1NNC(=C1C(=O)O)[NH],4.4762728407250005
10942,CCOCCN(c1cnc(cn1)C#N)CC,4.4762728407250005
10943,NC[C@@H](n1cncc1N(=O)=O)C,4.4762728407250005
10944,CC1=Nc2c(C1(C)C)cc(cc2)N(C)C,4.4762728407250005
10945,C/C=C/C(=O)c1ccc(s1)C(=O)OC,4.4762728407250005
10946,CC[C@H](N(CC(=O)c1ccc(cc1)O)C)C,4.4762728407250005
10947,CCC[N]C1=C2CCCC2=N[C](N1)CSC,4.4762728407250005
10948,CCc1nc2nc(C)c(nc2c(c1C)C)C,4.4762728407250005
10949,CSc1cc(c(s1)C(=O)O)C,4.4762728407250005
10950,CC(N(c1ncc(nc1)C(=N)N)C)C,4.4762728407250005
10951,Nc1ccc(cc1)C[C@@H](C(=O)O)C(=O)C,4.4762728407250005
10952,CSc1ccc(c2c1ccc(n2)C)O,4.4762728407250005
10953,OCc1csc(n1)c1ccc(c(c1)F)C,4.4762728407250005
10954,CCc1csc(c1)c1ccc(cc1)S,4.4762728407250005
10955,CC[C@@H](c1sc2c(c1N)cccc2)C(=O)O,4.4762728407250005
10956,ClC[C@H]1C=CC(=NC1=O)C1CCCCC1,4.4762728407250005
10957,OC(=N)n1ccc(c1)c1cccc2c1cccc2,4.4762728407250005
10958,NOC(=O)c1ccccc1N,4.4762728407250005
10959,ClC(=O)c1ccc(cc1)c1ccccn1,4.4762728407250005
10960,CC(=O)Oc1ccccc1C(=O)C(=O)N(C)C,4.4762728407250005
10961,C[C@@H](Cn1c(=N)[nH]c2c1c(O)nc(=O)n2C)O,4.4762728407250005
10962,CCc1cc(N)c2c(n1)c(Cl)c(cc2)Cl,4.478993979229999
10963,OC(=N)OC(=O)c1nc2c([nH]1)cccc2C,4.478993979229999
10964,C[C@@H]1C[C@@H](C)CN(C1)c1ccc(nn1)Cl,4.478993979229999
10965,OC[C@@H](CSCc1nnsc1Cl)O,4.478993979229999
10966,N[C@H](C(=O)OC(=O)C=C)CCCCN,4.478993979229999
10967,C#CCOc1ccc(cc1F)N(=O)=O,4.478993979229999
10968,OC(=N)[C@H]1C(=NS[C@@H]2[C@@H]1C=CC=C2)O,4.478993979229999
10969,COc1ccc2c(c1OC)[N]C=N[C]2C,4.478993979229999
10970,CCNCc1ccccc1/N=C(\C#C)/O,4.478993979229999
10971,CSc1sc2c(c1C#N)nccc2,4.478993979229999
10972,OC(=N)OC(=O)c1nc2c([nH]1)cccc2C,4.478993979229999
10973,N/N=C(\CCCCSc1nccc(n1)C)/O,4.478993979229999
10974,c1cnc([nH]1)CNc1cnc2c(c1)cccc2,4.478993979229999
10975,c1ccc(cc1)OC1=NCNc2c1cccc2,4.478993979229999
10976,[NH]C1=NC=C[CH]O1,4.478993979229999
10977,N#Cc1cccc(n1)N[C@H]1CCC[C@H]1N,4.47899397923
10978,COCCOc1ccc2c(c1C)nc(cc2)C,4.47899397923
10979,CCO/C=C\c1ccc2n(c1)c(cn2)C(=O)O,4.47899397923
10980,NC[C@H](C(C)C)Oc1cccc2c1nccc2,4.47899397923
10981,NCCc1csc(n1)c1cccc(c1)Cl,4.47899397923
10982,c1ccc2c(c1)C1=CCC=C1c1c(C2)cccc1,4.47899397923
10983,CC1=CNc2c(O1)ccc(c2)N,4.47899397923
10984,O=C(/N=c\1/[nH][nH]c(c1)C)CC1=CCCCC1,4.47899397923
10985,Cc1ccc(s1)C1=C[C@@H]2[C@@H](C1)CNC2,4.47899397923
10986,O=N(=O)[C@]1(C=CC=C[C@@H]1N)C1CC1,4.47899397923
10987,N/N=C(\c1ccc(cc1)C(C)(C)C)/NC(C)C,4.47899397923
10988,O=C=NC1=CC=C[C@](C1(C)C)(C)N=C=O,4.47899397923
10989,CC[C@H](Nc1cccc(n1)C#N)CC1CC1,4.47899397923
10990,OCCSc1nccc(c1)C(=O)O,4.47899397923
10991,COC(=O)c1[nH]c2c(c1C)cccn2,4.47899397923
10992,COCc1[nH][nH]c(=N)c1c1ccccc1OC,4.47899397923
10993,C[C@H](N1CCCCC1)CNCc1ncsc1,4.47899397923
10994,CC1=N[C](N([N]1)C)c1cc(C)cc(c1N)C,4.47899397923
10995,OC1=N[C](N=C([CH]1)O)c1scc(n1)C,4.47899397923
10996,OCNC1=C(CCC1)C(=O)C(F)(F)F,4.47899397923
10997,N#Cc1cccc(n1)N[C@H]1C[C@H]2C[C@@H]1CC2,4.47899397923
10998,N[C@@H](c1ncccc1Cl)[C]1NCC[N]1,4.47899397923
10999,N#Cc1cnc(cn1)Oc1cccc(c1)O,4.47899397923
11000,Cn1oc(cc1=O)c1ccccn1,4.47899397923
11001,C/C(=N\c1cc(/N=C(/O)\C)cc(c1)C(=O)C)/O,4.47899397923
11002,Nc1cncc(c1)c1onc(n1)C1CC1,4.47899397923
11003,COc1ccc(cc1)c1ccnnc1O,4.47899397923
11004,O=N(=O)c1cc(cc2c1OCCCO2)N(=O)=O,4.47899397923
11005,C[C@@H]1C[C@H]1CN(C(=O)c1cc(c(s1)C)N)C,4.47899397923
11006,Cc1nn(c(c1)C)c1ncnc2c1cccc2,4.47899397923
11007,OC(=O)[C@@H]1[C]2[C]1c1c(O2)cccc1,4.478993979230001
11008,C[C@@]1(CC(=C(C=C1)O)O)[C@@](COC)(N)C,4.478993979230001
11009,O[C@H]1CCC[C@H]1N1C(=O)c2c(C1=O)cccc2,4.478993979230001
11010,O/N=C/c1ccc(cc1)c1cccnc1,4.478993979230001
11011,CO/N=C/[C]1[N]C(N(C1(C)C)OC)(C)C,4.478993979230001
11012,C[C@@H](/C=C(/C=C/C(=C)O)\C)CCCCCC,4.478993979230001
11013,C=CCOc1ccc2c(c1CN)cccc2,4.481715117734999
11014,OC/C(=C\c1scc(c1)c1ccccn1)/F,4.481715117735
11015,C/C=C/n1c(S)cccc1=O,4.481715117735
11016,C[C@@H]1[C@H](C)CCCN1c1cc(CCl)ccn1,4.481715117735
11017,CN1CC=C(C[C@@H]1C)c1ccc2c(c1)cccc2,4.481715117735
11018,Cc1cc2ccccc2c(c1O)c1ccccc1,4.481715117735
11019,N[C@@H]1CCCc2c1cccc2N(=O)=O,4.481715117735
11020,Cc1cc2C(=CCOc2cc1)CCl,4.481715117735
11021,CN(c1cc(O)c2c(n1)ncnc2)C,4.481715117735
11022,CN(CCN1c2cc(ccc2Nc2c(C1=O)cccc2)C(F)(F)F)C,4.481715117735
11023,C[C@@H]1CCC[C@@H](C1)/N=c\1/ccc2n([nH]1)nnn2,4.481715117735
11024,NCC#Cc1ccc(s1)C(=O)N(CC)CC,4.481715117735
11025,O=C(C(C)(C)C)Cc1cc[n+](cc1)[O-],4.481715117735
11026,CCCC1=NC2=N[C](NN2C(=O)[C]1N(=O)=O)C,4.481715117735
11027,N#Cc1ccccc1N1CCNCC1(C)C,4.481715117735
11028,CCOC(=O)c1cnc(nc1Cl)CN,4.481715117735
11029,COC(=O)Cc1nc2ccccc2oc1=O,4.481715117735
11030,Cc1cc2c(n1Cc1ccccn1)cccc2,4.481715117735
11031,OC/C(=C\c1scc(c1)c1ccccn1)/F,4.481715117735
11032,ClC(=O)c1ccccc1Cc1ccccc1,4.481715117735
11033,O=C(c1cccs1)CSc1ncccn1,4.481715117735
11034,C=C/C=C(/c1ccccc1)\C(=O)C,4.481715117735
11035,O=C([C@H]1Cc2c(O1)cccc2)c1ccc[nH]1,4.481715117735
11036,Cc1ccc(cc1)/C=N/N(c1ccccc1)C,4.481715117735
11037,OC1=NN=C([C@@H](C1)C)c1ccc(c(c1)F)F,4.481715117735
11038,NC(=N)c1ccc2c(n1)scc2,4.481715117735
11039,C=Cc1cnc(nc1c1ccccc1)N,4.481715117735
11040,ONC(=N)c1ccc(cc1F)Br,4.481715117735
11041,OC1=N[C@@H](CO1)CCC=[C],4.481715117735
11042,CNC[C@@H]1CCN(C1)C(=O)c1cnccn1,4.481715117735
11043,Fc1cccc(c1)c1onc(n1)[C@@H]1CCCN1,4.481715117735
11044,Cc1ccc(cc1)c1ncc(s1)[C@H](N)C,4.481715117735
11045,N#CCc1cc2ccc(cc2nc1C)OC,4.481715117735
11046,OC(=O)/C=C/1\CCc2c3N1CCc3ccc2,4.481715117735
11047,CC(c1cccc(c1)c1cnc2n1cccc2)C,4.481715117735
11048,Nc1cnc(cn1)c1cocc1,4.481715117735
11049,N#Cc1ccc(cc1)CNc1nccc(c1)C#N,4.481715117735
11050,C[C@@H](/C(=N\N)/O)Br,4.481715117735
11051,O=N(=O)/C=C/CCc1ccccc1,4.481715117735
11052,N/C=C/CN[C@H]1C=Nc2c(S1)cccc2,4.481715117735
11053,CS[C@@H]1C(=Nc2c1c1scnc1nc2)O,4.481715117735
11054,O=C1CCCc2c1cnc(n2)c1ccncc1,4.481715117735001
11055,N#Cc1cccc(c1)OCCc1ncc[nH]1,4.481715117735001
11056,OC(=O)c1c(C)oc2c1cc1OCOc1c2,4.481715117735001
11057,COCCN(c1ccc(cn1)N)CCC#N,4.481715117735001
11058,OC(=O)c1c(C)oc2c1cc1OCOc1c2,4.481715117735001
11059,CCOC(=O)/C(=C\c1cncc(c1)C)/C(=O)C,4.481715117735001
11060,N#Cc1cccc(n1)N[C@@H]1CCC=CC1,4.481715117735001
11061,[CH]OC/C(=N\CCCCCCC(=O)O)/O,4.481715117735001
11062,CC(CNC(=O)C(=O)N/N=C\c1ccco1)C,4.481715117735001
11063,OC(=O)c1ccc2c(n1)c1[CH]N=C[N]c1cc2,4.484436256239999
11064,CNn1c(=O)nc(c2c1n[nH]c2)O,4.48443625624
11065,CCOC(=O)c1nc2n(c1Cl)cccc2,4.48443625624
11066,OC(=O)c1cnc(s1)CSC(C)(C)C,4.48443625624
11067,OC(=N)[C@@H](Nc1n(C)cnc1N(=O)=O)C,4.48443625624
11068,NNc1nc2cc(F)c(cc2cc1C(C)C)F,4.48443625624
11069,O=C1CSC(=C1c1nc2c([nH]1)cccc2)N,4.48443625624
11070,[CH]C(=O)CCc1ccccc1NS(=O)(=O)C,4.48443625624
11071,ClCCCN(CCOC)CCO[CH],4.48443625624
11072,Nc1ccc(nc1)N(Cc1cccs1)C,4.48443625624
11073,C/N=C/N(c1ccccc1C#N)C,4.48443625624
11074,OC(=O)/C(=C/c1ccc2c(c1)CCC2=O)/C,4.48443625624
11075,OC(=O)Oc1ccc2c(c1C)SCCC2=O,4.48443625624
11076,N#Cc1ccnc(c1)Nc1cnn(c1)C,4.48443625624
11077,Cc1ccc(cc1)c1ccc(s1)B(O)O,4.48443625624
11078,CN1[CH]C=C(N1)[N]C(=O)c1ccc(nc1)F,4.48443625624
11079,CCc1cc(Cl)c2c(n1)c(C)ccc2F,4.48443625624
11080,OOc1cccc2c1ccc1c2cccc1,4.48443625624
11081,C=CC/N=c/1\[nH]c2c([nH]1)c(=O)n(c(=O)n2C)C,4.48443625624
11082,O=C1C=CN(C2=CCC[C@](N12)(C)C(=N)O)C,4.48443625624
11083,COc1ccc(c2c1C=CC(O2)(C)C)C=O,4.48443625624
11084,ClC/C=C/C1=CN2[C@@H](SC1)CC2=O,4.48443625624
11085,CCOC(=O)c1cccc(c1N)CCC,4.48443625624
11086,CCSCc1nc(CCC)c/c(=N\C)/[nH]1,4.48443625624
11087,CCN(C(=O)Cn1cc(cc1C(=O)OC)N)C,4.48443625624
11088,N#Cc1cccc(c1)O[C@H](c1cccc(c1)N)C,4.48443625624
11089,C=C[C@@H](c1c(O)ccc2c1cccc2)N,4.48443625624
11090,Oc1cncc2c1nccc2,4.48443625624
11091,CC(=N)Nc1nccnn1,4.48443625624
11092,Oc1cccc2c1nc(n2C)c1ccccc1,4.48443625624
11093,O=C=Nc1cc2ccccc2c(c1N=C=O)C,4.48443625624
11094,COC(=O)[C@H]1Cc2c(O1)ccc(c2)N(=O)=O,4.48443625624
11095,CCOC(=O)c1cc2c([nH]1)cccc2F,4.48443625624
11096,CN(c1cnc(cn1)C(=N)S)[C@@H](CC)C,4.48443625624
11097,C[C@H]1[C@H]2C[CH][C]1CC2,4.48443625624
11098,CC(Sc1cc(C)nc2n1nc(c2)C)C,4.48443625624
11099,OCc1ccc(nn1)N1CCC[C@H](C1)O,4.48443625624
11100,CCN(c1nsc2c1c(OC)ccc2)CC,4.48443625624
11101,OC(=N)[C@H]1C=CC=C[C@]1(C)N(C(C)C)C,4.48443625624
11102,Fc1ccc(cc1)C1=N[C](N[N]1)c1cccnc1,4.48443625624
11103,OC(=O)c1cnn(c1)c1ccnnc1,4.48443625624
11104,CC(=O)C=C1Oc2c(O1)cc1c(c2)cccc1,4.48443625624
11105,NC(=O)c1ccc2c(c1)cccc2Cl,4.48443625624
11106,CC1=C[CH]N2C(=N1)[C](C)C(=N2)O,4.48443625624
11107,N#C/C(=N\OC(=O)C)/c1ccccc1,4.48443625624
11108,CNc1cccc(n1)c1ccc(nc1)C,4.48443625624
11109,CC/C(=C(\C(=O)O)/O)/C(=O)C1CCC1,4.48443625624
11110,OCCOCCOC(=O)c1ccccc1N,4.48443625624
11111,C[C@@H]1C[C@@H](O)N(C(=N1)S)Cc1ccccn1,4.48443625624
11112,CSCC[C@@H](C(=O)O)NCc1ccccn1,4.48443625624
11113,N#Cc1sc(nc1N)Cc1ccccc1,4.48443625624
11114,OC1=NC=CN(N1)c1nc2c(o1)cccc2,4.487157394744999
11115,N#Cc1ccc(cc1)c1ccc(c(c1)O)C#N,4.487157394744999
11116,CC[C@H](C(=O)c1c(C)cccc1N(=O)=O)C#N,4.487157394744999
11117,NCC1CCN(CC1)c1nccc(c1)C(=N)O,4.487157394744999
11118,O=CN1C=Cc2c(C1)ccc(c2)OC,4.487157394744999
11119,CC1=C[C](C)C2=C([NH])C(=C(NC2=C1)C)C,4.487157394744999
11120,CC[C@H](C(=O)c1c(C)cccc1N(=O)=O)C#N,4.487157394744999
11121,OC(=N)N/N=C/c1cccc(c1)O,4.487157394744999
11122,O=C1N(C)CC[C@H]1OC(=O)c1ccccc1N,4.487157394744999
11123,CCc1cnnnn1,4.487157394744999
11124,C=CCc1nc([nH]c1N)c1ccccc1,4.487157394745
11125,OC(=C)NCC(=O)C,4.487157394745
11126,CN1[N]C=N[C]1CNc1cccc2c1cccc2,4.487157394745
11127,COc1ccc(cc1)C1=C(OC)COC1=O,4.487157394745
11128,OC(=N)C1=C(OC2CC2)C=C(N[CH]1)[NH],4.487157394745
11129,C1C=CC2=CCOC2=C1,4.487157394745
11130,CC[C@H](Oc1ccc(cc1)OC)C=O,4.487157394745
11131,CCN(c1cccc(c1)c1ccccc1)CC,4.487157394745
11132,CCCCOC(=O)/C=C/c1ccccc1O,4.487157394745
11133,N#Cc1ccsc1/N=C(\c1c[nH]nc1)/O,4.487157394745
11134,COC(=O)C1=C(C)CC(=C1C)C,4.487157394745
11135,CCc1nc(C)cn2c1ccc2C,4.487157394745
11136,CC1=C(CCC2=C(C)CNC=C2)C=CNC1,4.487157394745
11137,NCC#Cc1ccc(nc1)C(=O)NCC(=N)O,4.487157394745
11138,O=C(c1cccs1)CCc1ccsc1,4.487157394745
11139,OCCN1CCN(CC1)c1cccc(c1)C#N,4.487157394745
11140,N#Cc1ccc(cc1)[C@@H]1NCCc2c1[nH]cn2,4.487157394745
11141,Cc1ccc(cc1)c1ccc[n+](n1)[O-],4.487157394745
11142,C1Oc2c(O1)cc1c(c2)c2ccccc2[nH]1,4.487157394745
11143,O=N(=O)C1=CCCC[C@@H]1c1ccccc1,4.487157394745
11144,Oc1ccc2c(c1)c(=O)oc(c2C(=O)O)C,4.487157394745
11145,O=C(/N=c\1/[nH][nH]c(c1)C)Cc1cscc1,4.487157394745
11146,Nc1ccc(c(c1)c1ccc(c(c1)N)N)O,4.487157394745
11147,C=Cc1c(C)nc(nc1C)c1ncccn1,4.487157394745
11148,C/N=C(\[C@@H]([N]C1=CC(=N[C](N1)C)C)C)/O,4.487157394745
11149,CC(C(=O)/C(=C\c1ccsc1)/C(=O)O)C,4.487157394745
11150,CCCn1ccnc1c1cccc(n1)NC,4.487157394745
11151,O=C1CCCn2c1cc(n2)c1ccccc1,4.487157394745
11152,C/C(=N\c1ccc2c(c1)c(=O)c(c(o2)C)C)/O,4.487157394745
11153,Oc1cnnc2c1C=C[C@@H](C2)Cl,4.487157394745
11154,O=C1O[N]N([CH]1)CCCCN1[N]OC(=O)[CH]1,4.487157394745001
11155,C=Cc1cc2ccccc2cc1C,4.487157394745001
11156,N1=COc2c(N=C1)cccc2,4.487157394745001
11157,C[C@@H](c1nc2cn[nH]c2nc1c1ccccc1)O,4.487157394745001
11158,N#Cc1ccc(c(c1)C)n1cnc2c1cccc2,4.487157394745001
11159,OC(=N)N/N=C/c1ccc(cc1)F,4.487157394745001
11160,ClCc1cccc(c1)c1ncc(s1)C,4.487157394745001
11161,CC(Cc1nc(c2n1N=NCC2=O)C)C,4.487157394745001
11162,OC(=N)N/N=C/c1ccc(cc1)F,4.487157394745001
11163,Nc1cccc(c1)C(=O)OCc1nonc1C,4.487157394745001
11164,CCc1cccnc(=O)c1C(=N)O,4.48987853325
11165,CC(NCc1ccn(c1)Cc1nocn1)(C)C,4.48987853325
11166,OCCNCc1ccc(c(c1)N(=O)=O)O,4.48987853325
11167,NC[C@@H]1CCN(C1)CC1=NC2=NC=C[CH]N2[CH]1,4.48987853325
11168,CCn1cccc1C(=O)Nc1ncc[nH]1,4.48987853325
11169,C=COc1cc(C=O)cc(c1OC)OC=C,4.48987853325
11170,N#Cc1cc2ccccc2c(c1C#N)C,4.48987853325
11171,NC[C]([N]n1cccc1C(=O)c1ccc[nH]1)O,4.48987853325
11172,CCOC(=O)C1=C(C)c2c(C1)cc(cc2)C,4.48987853325
11173,OCCO[C@@H](C[C@@H]1CCC(=O)O1)O[CH],4.48987853325
11174,C/N=C(\C=C\1/CCc2c1cc(F)c(c2)F)/O,4.48987853325
11175,Cc1cc(C)c2c(c1)c(C)c(o2)C(=O)C,4.48987853325
11176,[N][N][C](C1CCOCC1)C=O,4.48987853325
11177,N#C/C=C/c1ccccc1O,4.48987853325
11178,Brc1ccn2c(c1)c(cn2)C(=O)C,4.48987853325
11179,Oc1ccc(c(c1)O)C(=O)c1ccccc1F,4.48987853325
11180,CC(=C)C#Cc1ccc(cc1)[Si](C)(C)C,4.48987853325
11181,CC(Cc1ncn(c1)c1ncccn1)C,4.48987853325
11182,Cc1cccnc1[N][C](c1occc1C)O,4.48987853325
11183,O=Cc1cc(F)ccc1Sc1ccccn1,4.48987853325
11184,OC[C@H]1[CH][CH]C[C@@H]2[C@@H]1OCCO2,4.48987853325
11185,OC(=O)c1cccc(c1)Nc1nccs1,4.48987853325
11186,CC(=O)[C@@H]([C@H]1Cc2c(N1)cccc2)N,4.48987853325
11187,CC1=CC=CCN1C,4.48987853325
11188,O=Cc1cc(OC)c2c(c1)C=CC(O2)(C)C,4.48987853325
11189,N#Cc1cccc(n1)NC[C@@H]1CCCN1,4.48987853325
11190,CCOCCOC(=O)c1cc(cn1C1CC1)N,4.48987853325
11191,CCCNc1cc(ccc1C)C(=O)OC,4.48987853325
11192,C1CCC(C1)Nc1ncc2-c([nH]1)ncn2,4.48987853325
11193,O=C(c1cnccn1)Cc1ccncc1Cl,4.48987853325
11194,Brc1ccc2c(c1)c(O)c(cc2)C,4.48987853325
11195,CCOC(=O)C1=C(C)C[C@H](N=C1O)C,4.48987853325
11196,O=Cc1sc(c(c1)Cn1nc(cc1C)C)C,4.48987853325
11197,OCc1ccc(cc1)c1cn2c(n1)ccc(c2)C,4.48987853325
11198,C[C@H](Nc1cc(ccc1OC)C(=O)O)COC,4.48987853325
11199,C/N=C(\N(Cc1ccc(cc1)C(=O)O)C)/O,4.489878533250001
11200,C[C@H]([C@@H](NC)C)Sc1cnccn1,4.489878533250001
11201,NC[C@@H]1CCCN(C1)CC(=O)c1cccs1,4.489878533250001
11202,c1ncc(cn1)c1ccnc2c1cc[nH]2,4.489878533250001
