,HeatCapacityMolar_composition_average,NdValence_max_value,GSenergy_pa_composition_average,HeatCapacityMolar_arithmetic_average,BCCvolume_pa_arithmetic_average,AtomicRadii_max_value,BCCefflatcnt_arithmetic_average,IonicRadii_composition_average,phi_composition_average,ElectricalConductivity_composition_average,IsBoron_arithmetic_average,ElasticModulus_difference,BCCvolume_padiff_composition_average,ICSDVolume_composition_average,NpUnfilled_arithmetic_average,ThermalExpansionCoefficient_max_value,MeltingT_min_value,GSmagmom_composition_average,AtomicWeight_arithmetic_average,ElectronAffinity_composition_average,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,GSestBCClatcnt_arithmetic_average,GSvolume_pa_max_value,ThermalConductivity_composition_average,target
3166,24.79333333333333,10.0,-4.20954027,25.09,15.695,1.43,6.3047185885,0.5733333333333334,4.616666666666667,28.46666666666667,0.5,56.5,0.3133333333333333,15.966666666666669,2.5,23.1,933.47,0.0,66.70076929999999,50.0,0.0,15.65,3.136092472,16.48,181.9333333333333,4.85829
3167,25.2104,10.0,-4.795297833999999,24.9815,19.175,1.429,6.742511619,0.528,0.8099999999999999,7.7200000000000015,0.0,84.0,-4.6,27.46,1.0,45.0,494.0,0.0,85.93319,175.168,0.8,23.950000000000006,3.520788097,25.92,12.372,4.85829
3168,26.30333333333333,10.0,-3.888548926666666,26.30333333333333,23.97333333333333,1.81,7.1769135923333325,0.8233333333333334,3.8166666666666655,9.133333333333333,0.0,45.0,-2.563333333333333,25.0,1.3333333333333333,30.2,505.08,0.0,90.99861666666668,40.333333333333336,0.6666666666666666,25.0,3.7005618866666654,33.285,66.6,9.73844
3169,26.5625,10.0,-3.4095800902075,27.095,24.575000000000006,1.773,7.265063036,0.7224999999999999,3.8775,1.625,0.5,52.0,-0.6956249999999999,22.6,2.5,19.7,302.91,0.0,116.1115,34.25,0.25,25.6,3.660814323,31.24,33.125,9.73844
3170,26.90333333333333,10.0,-5.223551310556666,26.90333333333333,22.596666666666664,1.7819999999999998,6.969298352666668,0.8466666666666667,4.153333333333333,9.166666666666666,0.0,158.0,-2.492222222333333,23.33333333333333,1.3333333333333333,22.0,505.08,0.5161570666666667,112.189515,80.33333333333334,0.6666666666666666,23.33333333333333,3.592748284,33.285,59.23333333333333,0.297897
3171,25.075,8.0,-7.576723778750001,25.17,18.345,1.6,6.6022632665,0.7125,4.9125000000000005,17.825,0.0,236.0,0.1137499999999999,14.425,0.0,8.2,2128.0,0.0,97.06475,102.5,0.25,17.35,3.30174006,23.195,118.175,0.297897
3172,24.85,10.0,-6.2130581175,24.85,17.925,1.4480000000000002,6.5919813835,0.595,4.3,3.2,0.0,71.0,-1.5075,19.55,1.5,15.4,1090.0,1.126666666665e-05,61.3943,48.5,0.5,19.55,3.3797417585,22.175,35.95,5.9945900000000005
3173,25.1226,10.0,-3.985837030668,25.080333333333336,24.34,1.766,7.266396081,0.7640000000000001,3.798,4.920001200000001,0.0,70.6,-1.4413333332,26.0,1.3333333333333333,24.8,923.0,0.0,87.29177333333334,22.0,0.6000000000000001,25.566666666666663,3.7023814156666672,30.7333333333,61.64,5.9945900000000005
3174,30.05,10.0,-1.61685180889,28.97,73.165,2.67,10.019747919,1.4833333333333332,1.3,3.5334,0.0,38.2,-0.644444444333333,56.3,1.0,100.0,301.59,0.0,130.25272595,93.71,0.3333333333333333,50.7,5.126228245,115.765,24.71666666666667,4.36371
3175,26.945,10.0,-3.871428480000001,26.945,29.75500000000001,1.773,7.806286328,1.0,1.605,0.5501,0.0,23.0,-3.2466666665,32.75,1.0,18.8,722.66,0.0,145.05,120.075,1.0,32.75,4.0400271575,34.7633333333,6.525,4.36371
3176,26.31025,10.0,-5.09463178375,26.60766666666667,20.463333333333328,1.66,6.874132274999999,0.8275,4.525,26.15,0.3333333333333333,172.0,0.10875,20.25,1.6666666666666667,32.1,429.75,0.0,183.27115966666668,118.62,0.0,21.366666666666667,3.4297120196666664,24.26,185.8,1.91676
3177,26.27,10.0,-2.908708395835,26.27,22.74,1.766,7.019576708,0.88,3.66,9.0,0.0,23.0,0.3933333335,23.1,0.0,30.2,692.68,0.0,115.15516,25.0,1.0,23.1,3.4901021715,30.7333333333,66.1,1.91676
3178,25.776,10.0,-2.695915931,25.816666666666663,30.52333333333333,2.15,7.661595273,0.926,3.69,6.46,0.0,47.0,-1.763,35.3,1.0,30.8,594.22,0.0,91.65086666666669,-36.40000000000001,0.2,33.0,3.899853566333333,54.23,40.772,5.08135
3179,19.8948,10.0,-5.215536929332,20.909,16.759999999999998,1.9,6.2091504650000005,0.6000000000000001,4.666,10.068,0.0,122.0,0.3826666668,21.06,1.3333333333333333,71.0,370.87,0.0,47.14015642666667,82.0,0.4,20.0,3.063437514,29.2433333333,70.75999999999998,5.08135
3180,25.37933333333333,10.0,-6.7672032400000015,25.389,19.74,1.6,6.7923877975,0.8433333333333333,4.016666666666668,17.799999999999994,0.0,15.700000000000005,-0.2866666666666667,21.1,0.0,14.2,1337.33,0.0,144.0952845,107.58,0.6666666666666666,20.05,3.4067937225,23.195,120.8,5.75439
3181,28.330666666666666,2.0,-4.691708196666667,28.078000000000003,17.92,1.798,5.833832185,1.3766666666666667,4.566666666666666,2.3666666666666667,0.0,0.0,-2.29,32.266666666666666,0.0,11.0,14.01,0.0,116.523,48.53333333333333,0.6666666666666666,32.4,3.190239088,32.37,18.121,5.75439
3182,25.93,10.0,-4.800587310668,25.95333333333333,20.22,1.766,6.718654900333332,0.778,4.248,4.88,0.0,169.0,-1.0293333332,23.2,1.0,15.4,1090.0,0.11907894,99.51510666666664,73.0,0.4,21.133333333333336,3.4097541516666667,30.7333333333,44.62000000000001,1.60263
3183,25.24428571428572,10.0,-3.0422937402400003,25.106666666666666,19.793333333333333,1.6,6.748075235333332,0.8142857142857144,1.7857142857142856,13.185828571428573,0.3333333333333333,55.0,-3.5390476188571425,26.27142857142857,2.333333333333333,30.2,692.68,0.0,73.32051286666666,121.51428571428572,0.7142857142857142,21.86666666666667,3.450635698,34.7633333333,85.62857142857142,1.60263
3184,31.562666666666665,0.0,-1.75056037,30.3695,36.725,2.15,8.180401655999999,1.6266666666666667,0.7999999999999999,1.6666666666666667,0.0,0.0,-3.078333333333333,38.0,0.5,22.5,171.6,0.0,61.5365,176.53333333333333,0.0,42.5,4.214067986,54.23,1.1826,3.63613
3185,25.75,10.0,-5.7971377075,25.52,15.655,1.4480000000000002,6.299612783500001,0.6325,5.0375000000000005,8.15,0.0,17.0,0.0824999999999999,15.425,0.0,11.8,1828.05,5.633333333325e-06,77.1435,50.0,0.25,16.15,3.142873116,16.69,59.325,3.63613
3186,25.65,10.0,-6.15611271,25.985,19.585,1.62,6.727539500500001,0.6833333333333333,4.983333333333333,18.23333333333333,0.0,280.0,-2.485,16.666666666666668,2.0,22.0,505.08,0.0,110.80775,120.33333333333334,0.0,19.25,3.5315876445,33.285,122.2,8.1989
3187,26.4818,10.0,-3.923096927332,26.7615,25.69,1.773,7.396423110500001,0.7120000000000001,1.284,5.24,0.0,43.0,-3.462,30.520000000000003,1.0,45.0,494.0,0.0,120.73,136.976,1.0,30.700000000000006,3.8483791425,31.24,5.504,8.1989
3188,25.83,10.0,-2.404533573333333,26.07,34.555,2.15,7.9179188375,1.1866666666666663,3.7,43.6,0.0,65.0,-0.5266666666666666,30.0,0.0,22.5,1050.0,0.0,97.7441,27.8,0.0,36.5,3.982717619,54.23,287.1766666666667,1.73068
3189,26.8744,10.0,-5.778454642000001,26.72533333333333,13.37,1.6,5.623232827333332,1.08,4.55,2.92,0.0,33.0,-1.656,25.02,0.0,11.8,14.01,0.0,66.21731333333334,61.12,0.8,23.3,3.0080710176666665,23.195,23.5126,1.73068
3190,22.2794,10.0,-6.067786090999999,20.119,18.35,1.71,6.4325211996666685,0.8,3.978,2.0340000000000003,0.3333333333333333,73.0,0.039,21.76,3.0,29.9,577.0,3.81e-06,87.11663733333332,41.32,1.0,19.666666666666664,3.1870417,26.91,18.700000000000006,7.989319999999998
3191,25.468000000000004,10.0,-2.347660181,25.33,19.33,1.489,6.762449779500001,0.8019999999999999,4.35,10.339999999999998,0.0,23.0,-1.173,21.5,1.5,30.8,594.22,0.0,93.6663,30.8,0.6,21.5,3.4653029835000004,22.175,78.08,7.989319999999998
3192,24.473000000000003,10.0,-7.85845540375,24.056,15.915,1.37,6.314580426,0.5375000000000001,4.325,3.00000075,0.0,14.0,-1.04625,15.900000000000002,2.0,8.4,1211.4,0.0,61.79075,67.5,0.0,18.0,3.2732814905,23.005,38.0,17.0269
3193,26.32,10.0,-5.058579900000001,25.985,19.585,1.62,6.727539500500001,0.6966666666666667,4.566666666666666,13.466666666666669,0.0,280.0,-5.2700000000000005,21.83333333333333,2.0,22.0,505.08,0.0,110.80775,120.66666666666669,0.0,19.25,3.5315876445,33.285,94.4,17.0269
3194,25.31966666666667,10.0,-3.89604811,25.31966666666667,21.68,1.6,6.981881548666665,0.7033333333333334,4.5,11.466666666666669,0.0,130.6,-1.4766666666666666,22.9,1.0,24.8,903.78,0.0,113.71633333333337,25.43333333333333,0.3333333333333333,22.9,3.5558405036666665,31.56,83.96666666666665,2.7411
3195,26.59090909090909,10.0,-3.01192139,26.19333333333333,24.28,1.94,7.206747311,0.8190909090909091,3.81,5.081818181818182,0.3333333333333333,519.0,0.0999999999999999,27.70909090909091,1.6666666666666667,32.1,429.75,0.0,160.02966666666666,43.81818181818182,0.0,27.0,3.595155255333333,34.12,79.05454545454545,2.7411
3196,26.69266666666667,10.0,-3.4291930083333337,27.364,11.765,1.444,5.6354115920000005,1.2333333333333332,2.9,41.93333333333333,0.0,0.0,-0.6783333333333333,17.1,1.0,780.0,54.8,0.0,61.9338,130.83333333333331,0.0,17.15,2.9136871465,16.33,286.08913333333334,2.12168
3197,23.84,8.0,-6.195734385833332,24.36333333333333,19.74333333333333,1.757,6.704358028333332,0.5883333333333334,4.803333333333334,11.700133333333332,0.0,257.0,-1.7775,17.51666666666667,1.3333333333333333,9.4,1687.0,0.0,99.41666666666669,112.86666666666666,0.1666666666666666,20.700000000000006,3.4651117376666667,30.585,126.71666666666668,2.12168
3198,24.475,7.0,-9.06694713,24.475,13.46,1.325,5.99332349,0.5800000000000001,4.825,9.45,0.0,301.0,0.2,13.9,0.0,8.4,2183.0,0.0,76.00574999999998,80.0,0.5,13.9,2.981998023,13.51,73.85,2.74201
3199,27.96025,10.0,-4.462591589166251,27.862666666666662,17.003333333333334,1.9,6.265220053999999,1.0675,2.38125,6.2625,0.0,122.0,-0.869166666625,19.125,0.6666666666666666,780.0,54.8,0.0,48.46972309333334,99.6375,0.0,23.9,3.192837996,29.2433333333,44.6837,2.74201
3200,28.25866666666667,10.0,-3.441919345,27.699,13.489999999999998,1.489,5.847320540499999,1.25,1.35,4.9,0.0,0.0,-1.1316666666666666,18.7,1.0,780.0,54.8,0.0,64.2052,94.06666666666666,0.3333333333333333,19.4,3.010907679,19.495,32.44493333333333,4.85083
3201,26.55,10.0,-2.9863706425,26.486666666666665,24.22666666666667,1.94,7.199230887666666,0.8075000000000001,3.9575,5.125,0.3333333333333333,113.0,0.015,27.0,1.6666666666666667,32.1,429.75,0.0,131.43066666666667,42.0,0.0,27.300000000000004,3.5999054163333333,34.12,67.475,4.85083
3202,27.3,0.0,-2.09743204847,26.15,43.86,2.35,8.39337489,1.1033333333333333,1.5,10.933333333333332,0.0,16.6,-4.0600694446666665,58.96666666666667,1.0,82.0,336.53,0.0,35.58165,99.04666666666664,0.0,50.65,4.4952427145,73.10666666670001,68.423,1.84899
3203,26.74,10.0,-4.9708301527800005,26.33,23.46,1.766,7.13916804,0.9183333333333332,3.721666666666666,4.8500000000000005,0.3333333333333333,519.0,0.4894444446666667,27.383333333333336,1.6666666666666667,32.1,429.75,0.0,157.32177333333334,63.16666666666667,0.6666666666666666,23.66666666666667,3.5485081580000006,30.7333333333,48.9,1.84899
3204,23.88,2.0,-5.936221919375001,23.88,16.23,1.4480000000000002,6.37888287,0.45,1.9,1.3000000000000005,0.0,91.0,-5.008437499999999,21.65,1.0,70.0,388.36,1.126666666665e-05,39.966,110.21,0.5,21.65,3.471041838,25.786875,11.084499999999998,0.640325
3205,25.16214285714285,10.0,-4.734958040344856,25.56533333333333,17.89,1.6,6.529284885333334,0.6085714285714285,1.9285714285714288,6.971428571428572,0.0,239.0,-3.706798029571429,23.85714285714285,0.6666666666666666,49.0,234.32,0.0,110.51536666666664,129.6914285714286,0.5714285714285714,21.86666666666667,3.4141414476666663,25.92,29.12857142857143,0.640325
3206,25.58,10.0,-6.740066719166666,25.58,17.916666666666664,1.564,6.569253339666668,0.7066666666666667,4.366666666666666,9.4,0.3333333333333333,319.0,-0.3158333333333333,17.833333333333332,1.6666666666666667,19.7,302.91,0.0,117.0395,49.66666666666666,0.3333333333333333,17.833333333333332,3.3016327333333333,22.2,71.2,15.2579
3207,23.68230769230769,10.0,-5.145453656346153,24.596666666666664,16.8,1.4480000000000002,6.451424818,0.4138461538461538,1.4846153846153844,0.9384615384615388,0.3333333333333333,99.0,-6.280961538461537,22.738461538461536,2.333333333333333,70.0,302.91,6.933333333323078e-06,49.885,131.72,0.3076923076923077,20.966666666666672,3.4318776813333334,25.786875,10.027076923076924,15.2579
3208,26.425,10.0,-4.3686386525,26.425,29.39,1.81,7.766398718,1.3050000000000002,3.55,3.7,0.5,52.40000000000001,-0.2475,30.7,2.5,29.9,577.0,0.0,146.644575,15.0,1.0,30.7,3.895354806,32.365,31.65,9.07097
3209,25.75333333333333,10.0,-3.957772725,25.75333333333333,23.22666666666667,1.757,7.050171260999999,0.9733333333333334,3.923333333333333,22.23333333333333,0.0,104.0,-0.0283333333333333,24.23333333333333,1.3333333333333333,28.8,600.61,0.0,146.0016666666667,92.76666666666664,0.3333333333333333,24.23333333333333,3.5263290036666666,30.585,150.2,9.07097
3210,25.4498,10.0,-2.574891249,25.529666666666664,25.16,1.97,7.3026447,0.812,4.05,13.66,0.0,41.0,-1.394,26.020000000000003,1.0,30.8,594.22,0.0,75.80353333333333,-0.3999999999999986,0.4,29.03333333333333,3.719288763666667,37.77,98.72,4.04562
3211,26.51333333333333,10.0,-4.86791951111,26.51333333333333,25.39666666666667,1.773,7.326544007000001,0.8966666666666666,4.336666666666667,3.8,0.0,141.0,-1.0066666666666668,27.33333333333333,1.0,13.4,544.4,0.0,188.8548,121.76666666666668,0.3333333333333333,27.33333333333333,3.705296707333333,32.95,30.056666666666665,4.04562
3212,25.789,10.0,-1.9900654666666664,25.789,24.4,1.97,7.209180822,0.9333333333333332,3.916666666666667,31.6,0.0,57.3,-0.255,27.500000000000004,0.0,30.8,594.22,0.0,116.48518966666668,22.24666666666667,0.3333333333333333,27.500000000000004,3.612874649,37.77,204.6,1.89356
3213,25.018,10.0,-3.5879924875,25.018,26.05,2.15,7.057914680666666,0.72,4.133333333333333,21.9,0.0,119.0,-3.240079365,28.9,1.0,127.0,317.3,0.0,60.713254000000006,7.333333333333329,0.0,28.9,3.712505285,54.23,134.92166666666668,1.89356
3214,26.29,9.0,-5.544812078890001,26.505,23.195,1.766,7.0835220485,0.76,4.840000000000002,6.633333333333333,0.0,103.0,0.2288888889999999,20.433333333333334,0.0,9.8,1747.0,0.0,180.00716,153.53333333333333,0.3333333333333333,23.1,3.527561502,30.7333333333,53.13333333333333,1.61988
3215,25.083,10.0,-2.4619512066666664,25.083,23.1,1.7,7.1306244350000005,0.8366666666666667,3.4833333333333334,11.666666666666664,0.0,34.4,-1.0444444443333334,26.766666666666666,1.0,46.0,453.69,0.0,80.07546666666667,-20.06666666666668,0.3333333333333333,26.766666666666666,3.6100318106666665,32.95,82.85666666666667,1.61988
3216,24.508000000000006,6.0,-7.926438310833332,24.508000000000006,14.356666666666666,1.429,6.093289137333333,0.4533333333333334,4.843333333333333,5.933333333333333,0.0,206.0,-2.8034126983333336,16.233333333333334,1.0,127.0,317.3,0.7035542666666667,59.90838066666666,63.90000000000001,0.0,16.233333333333334,3.2174704006666666,22.5702380952,44.71166666666667,7.8323
3217,29.28333333333333,10.0,-1.6893241855566663,28.395,58.47,2.48,9.457109154,1.3966666666666667,1.4,31.86673333333333,0.0,38.0,-3.5427777776666662,73.3,1.0,91.0,312.46,0.0,106.5339,94.64333333333332,0.3333333333333333,63.45,4.886629908,90.7225,39.583333333333336,7.8323
3218,26.98,10.0,-3.967034642,26.97333333333333,34.63,2.22,7.890835009666668,0.836,4.0840000000000005,7.66,0.0,162.0,-4.823,31.78,1.3333333333333333,22.0,505.08,0.0,150.37366666666668,103.26,0.0,34.96666666666667,4.0634509193333335,63.59,57.96,40.1159
3219,25.33,10.0,-5.7095028160000005,25.786666666666665,34.86333333333334,2.22,7.895283694000001,0.8360000000000001,4.384,7.56,0.0,417.0,-1.628,30.239999999999995,1.0,20.6,903.78,0.0,120.05233333333334,74.0,0.4,35.66666666666667,4.00374062,63.59,60.2,40.1159
3220,25.406666666666663,10.0,-3.9387667366666665,25.435,19.2,1.606,6.7289898125,1.0166666666666666,3.983333333333333,42.43333333333333,0.0,0.0,-0.0983333333333333,19.633333333333333,0.0,18.9,1234.93,2.1166666666666666e-06,76.412056,89.83333333333331,0.3333333333333333,20.95,3.3696772635000003,22.235,291.26666666666665,6.33605
3221,26.63000000000001,10.0,-5.08351482625,26.4,25.77666666666667,1.877,7.328536222,0.7615000000000001,4.283,10.2,0.0,483.0,-5.065875,25.92,1.3333333333333333,22.0,505.08,0.0,149.94415666666666,116.15,0.15,26.066666666666663,3.766331072,36.8975,74.715,6.33605
3222,25.605,10.0,-4.6275684550000005,25.605,20.78,1.59,6.8541547525,0.7,4.925000000000002,6.3,0.0,60.0,-2.205,22.45,1.5,11.8,903.78,0.0,114.09,80.5,0.0,22.45,3.523764551,31.56,48.05,2.19851
3223,25.59,10.0,-2.07128222,25.59,21.38000000000001,1.71,6.9526183795000005,1.175,3.375,8.649999999999999,0.5,2.0,-0.3716666664999999,25.05,2.5,46.0,453.69,0.0,105.66215,44.9,0.5,25.05,3.494564788,26.91,65.4,2.19851
3224,25.026666666666664,10.0,-2.837566225,24.5755,27.82,1.97,7.542842208500001,0.8433333333333333,3.216666666666667,20.866667666666668,0.0,94.0,-2.0283333333333333,36.8,2.0,22.3,1115.0,0.0,56.359,-64.0,0.0,33.15,3.9052839085,37.77,153.3,3.42814
3225,23.815571428571428,1.0,-4.3574521950000005,24.363000000000003,20.233333333333327,1.606,6.844857553000001,0.4828571428571429,1.4214285714285717,3.628571428571429,0.0,61.0,-5.821071428571428,25.142857142857142,0.6666666666666666,70.0,388.36,1.8142857142857144e-06,33.775304,86.84,0.4285714285714285,24.666666666666664,3.614161737,25.786875,26.953714285714284,3.42814
3226,26.465714285714284,10.0,-3.2257847369057138,26.63666666666667,26.38666666666667,1.773,7.470780656,0.9842857142857144,1.4957142857142856,2.4144,0.0,23.0,-3.679761904571429,31.47142857142857,0.6666666666666666,30.8,594.22,0.0,134.17033333333333,122.94285714285716,1.0,29.0,3.8236586286666654,34.7633333333,18.228571428571428,19.4036
3227,23.665,3.0,-8.06067501875,22.44,13.81,1.321,6.043321827000001,0.47,4.3625,3.0001,0.0,33.0,-1.4575,15.35,2.0,8.4,1687.0,0.0,39.5135,70.9,0.0,16.9,3.2040526635,20.44,60.025,19.4036
3228,25.5352,10.0,-3.245283144,25.957666666666668,31.61333333333333,2.22,7.511552995666668,0.7759999999999999,2.244,28.04,0.0,111.0,-2.296,29.200000000000006,0.6666666666666666,45.0,494.0,0.0,93.27766666666666,114.904,0.4,34.8,3.855182935,63.59,164.89600000000004,0.6286729999999999
3229,25.842,7.0,-6.710915523000001,25.67,21.485,1.81,6.7756215655,0.872,3.96,8.239999999999998,0.0,143.6,0.177,24.18,0.0,13.0,1768.0,0.61938848,73.9195225,28.0,1.0,22.0,3.3757788110000004,32.365,50.32,0.6286729999999999
3230,25.33,10.0,-5.60619413678,25.33,16.226666666666667,1.59,6.235049152333334,0.72,4.433333333333334,21.266666666666676,0.0,131.0,-1.4791954023333334,18.066666666666663,1.0,21.7,903.78,0.0001033735632183,80.08134833333331,73.1,0.0,18.066666666666663,3.182462988333333,31.56,144.3733333333333,3.83688
3231,25.70225,10.0,-4.238899005,25.4245,18.675,1.6,6.647002138,0.6599999999999999,4.95,13.1,0.0,82.6,0.0425,16.875,0.0,24.8,923.0,0.0,65.3625,-12.5,0.25,19.05,3.321636873,22.89,92.85,3.83688
3232,26.528235294117646,10.0,-3.511238589018824,26.72333333333333,21.206666666666667,1.773,6.8901730396666645,0.7176470588235293,3.97,2.117647058823529,0.3333333333333333,116.0,-0.6511764705882352,22.135294117647057,1.6666666666666667,19.7,302.91,0.0,112.881,35.76470588235294,0.2352941176470588,21.966666666666665,3.4625252523333327,31.24,35.40000000000001,10.1317
3233,25.23,10.0,-2.870063795,25.23,19.273333333333333,1.59,6.661772424666665,0.8133333333333332,4.3,26.0,0.0,62.0,-1.435,21.166666666666668,1.0,30.8,594.22,0.0,99.239,73.1,0.3333333333333333,21.166666666666668,3.3934913496666663,31.56,174.03333333333333,10.1317
3234,25.88666666666667,10.0,-6.108455509166667,25.88666666666667,21.700000000000006,1.81,6.934458693333332,0.7566666666666666,4.283333333333333,8.3,0.3333333333333333,522.0,-0.1108333333333333,22.1,1.6666666666666667,19.7,302.91,0.0,116.94861666666668,59.66666666666666,0.3333333333333333,22.1,3.4734656233333334,32.365,68.26666666666667,1.33917
3235,28.059,0.0,-3.1154479925,28.059,20.555,1.94,6.52026836,1.1949999999999998,1.29,1.85,0.0,0.0,-1.0575,29.200000000000006,1.0,780.0,54.8,0.0,94.5267,95.55,0.0,29.200000000000006,3.358672599,34.12,17.5837,1.33917
3236,23.696996996996997,10.0,-6.3794032278678685,24.25333333333333,20.553333333333327,1.75,6.8539536273333335,0.4842942942942943,1.6225225225225226,2.9081081081081086,0.0,164.0,-6.12506006006006,23.723423423423423,2.0,70.0,388.36,0.0,140.07096,149.29129129129132,0.0,24.53333333333333,3.6207996836666654,28.11,20.927027027027027,9.83536
3237,25.30984615384616,10.0,-1.2865033603846154,25.1295,18.52,1.6,6.624918753499999,0.7369230769230769,4.0,17.74615384615384,0.0,50.6,0.1676923076923077,16.376923076923074,0.0,30.2,692.68,0.0,44.8425,-35.384615384615394,1.0,19.25,3.3055104295,22.89,122.15384615384616,9.83536
3238,25.33828571428572,10.0,-4.60983164857,25.69100000000001,25.015,1.773,7.318133617000001,0.7442857142857142,3.975714285714286,0.4714302857142858,0.0,52.0,-2.404285714285714,26.228571428571428,2.0,9.6,1211.4,0.0,117.57,90.0,0.4285714285714285,26.9,3.7756933855,31.24,38.81428571428571,2.71238
3239,24.977473684210526,10.0,-2.151951267894737,25.139,16.62,1.55,6.4305514925,0.7789473684210526,3.3342105263157897,19.51052631578948,0.0,68.3,-0.0594736839473684,20.610526315789475,0.0,46.0,453.69,0.0,101.9537845,94.10315789473684,0.0,19.25,3.217006445,16.7,133.60526315789474,2.71238
3240,55.40285714285714,10.0,-2.0793843509514285,43.71666666666666,37.576666666666654,2.35,8.044868548666669,1.6414285714285717,1.4500000000000002,6.0285714285714285,0.0,172.6,-2.5204761905714284,60.957142857142856,0.3333333333333333,82.0,265.8,0.0,104.69543333333334,228.6314285714286,0.0,51.93333333333333,4.089643401,73.10666666670001,39.584,15.5496
3241,25.18333333333333,0.0,-4.022754372223333,25.675,24.12,1.766,7.205985634,0.7000000000000001,3.8733333333333335,25.500000000000004,0.5,1.5,0.4888888890000001,21.433333333333334,2.5,23.1,933.47,0.0,95.9559293,46.66666666666667,0.3333333333333333,23.85,3.576373976,30.7333333333,163.4,15.5496
3242,27.679,10.0,-4.9472832375000015,27.679,10.9,1.375,5.517632408,1.02,2.725,5.0,0.0,0.0,-0.8574999999999999,16.0,1.0,780.0,54.8,0.0,61.2097,100.55,0.0,16.0,2.848420449,14.41,36.0337,1.9446
3243,25.8925,10.0,-4.6835877625,25.83333333333333,15.546666666666669,1.62,6.1653760900000005,0.705,4.75,24.65,0.0,158.0,-2.00625,15.1,1.3333333333333333,22.0,505.08,0.29769735,80.31646666666666,115.325,0.0,16.53333333333333,3.201292996333333,33.285,162.25,1.9446
3244,30.2255,10.0,-2.263807490625,29.147,16.83,1.62,6.259498430500001,1.175,1.0375,2.175,0.0,0.0,-2.971875,19.05,2.5,1800.0,53.5,0.0,68.8542016,276.25,0.0,21.7,3.3702651455000003,33.285,16.670924999999997,9.4051
3245,24.26733333333333,10.0,-7.321002198333334,24.26733333333333,16.979999999999997,1.429,6.464311267333334,0.6133333333333334,4.666666666666666,9.866667666666666,0.0,226.0,-1.2949999999999997,17.266666666666666,1.3333333333333333,8.2,1211.4,0.0,89.48396,112.0,0.0,17.266666666666666,3.302179802333333,23.005,87.86666666666667,9.4051
3246,17.57644444444444,2.0,-6.581454462222222,20.01233333333333,18.82333333333333,1.798,6.424701016333335,0.4277777777777778,5.006666666666667,17.575555555555557,0.3333333333333333,66.0,0.6866666666666666,13.511111111111116,3.0,23.1,933.47,0.0,90.34343286666666,74.35555555555554,0.4444444444444444,18.33333333333333,3.154762600333333,32.37,111.33333333333331,129.126
3247,26.34725,10.0,-3.10492701375,26.21633333333333,25.24,1.97,7.278354084333332,0.81,3.95,12.025,0.3333333333333333,113.0,-0.1374999999999999,27.750000000000004,1.6666666666666667,32.1,429.75,0.0,87.10533333333332,-9.5,0.0,28.3,3.646841720666667,37.77,108.75,129.126
3248,17.625333333333334,0.0,-4.3116651316666665,18.2165,11.205,1.32,5.578732294,0.3866666666666666,4.933333333333334,16.666800000000002,0.0,139.0,-2.0033333333333334,12.066666666666665,2.0,11.3,1560.0,0.0,18.548841,-115.46666666666668,0.6666666666666666,14.05,2.97654466,20.44,182.66666666666669,5.5295
3249,26.37333333333333,10.0,-6.151326431666666,26.37333333333333,22.87333333333333,1.798,6.9921011496666665,0.8033333333333335,4.183333333333334,11.233333333333333,0.0,158.0,-2.4266666666666667,23.63333333333333,1.3333333333333333,22.0,505.08,0.5161570666666667,136.56041833333333,63.66666666666667,0.3333333333333333,23.63333333333333,3.601534979,33.285,73.53333333333333,5.5295
3250,25.8245,10.0,-5.6790993281262505,25.744,21.856666666666666,1.7819999999999998,6.958526572999999,0.7987500000000001,4.297499999999999,5.662501125,0.0,476.0,-1.320625000125,23.7375,1.3333333333333333,9.4,1211.4,0.0,141.26078333333334,101.25,0.375,22.63333333333333,3.541333887666667,31.7366666667,63.375,1.87646
3251,26.6325,10.0,-3.627692925,26.596666666666664,33.98666666666667,2.22,7.811307611999999,0.9225,3.88,8.15,0.3333333333333333,317.0,0.16,31.625,1.6666666666666667,32.1,429.75,0.0,118.35016666666668,31.5,0.0,33.46666666666667,3.895517255,63.59,82.9,1.87646
3252,27.8658,9.0,-5.3706669615,26.682666666666663,10.946666666666667,1.38,5.542102270000001,1.094,2.205,4.61,0.0,33.0,-1.0305,16.02,0.6666666666666666,780.0,54.8,0.15484712,90.00553166666668,153.25,0.1,14.5,2.825304473333333,15.02,31.64044,1.60525
3253,26.477,10.0,-4.1779789929187485,25.932666666666663,25.04666666666667,1.766,7.318527402999999,0.945,3.850000000000001,13.2125,0.0,11.299999999999995,-0.1845833331249999,27.4375,1.0,14.2,903.78,0.0,161.218963,99.56,0.625,26.066666666666663,3.716178054,31.56,92.4125,1.60525
3254,24.86666666666667,10.0,-6.386060051666668,24.81,16.475,1.39,6.394809899,0.64,5.2,16.6,0.0,291.0,-0.855,14.833333333333336,1.5,15.4,1090.0,0.0,88.91355,105.66666666666669,0.0,16.5,3.2750095615,22.175,116.66666666666669,2.49023
