,nAtom,SpMax_D,VMcGowan,ATS0se,NsCH3,SsOH,LogEE_D,ETA_shape_p,StCH,WPol,ATS5v,NsNH2,BalabanJ,SaaN,AATSC1p,NaaCH,Xch-3dv,ATSC1m,SlogP_VSA1,ATSC1dv,target
2759,18,17.28575042109831,81.90000000000006,136.80314,0,0.0,17.285750550096814,0.0,0.0,8,1360.0346507793336,0,1.8084841624081052,0.0,-0.007296977232465,0,0.349240852501722,121.40646934259276,0.0,20.66666666666666,28.383
2760,17,18.53689969265608,86.99000000000005,139.04595600000002,0,0.0,18.53689972782731,0.0833333333333333,0.0,8,544.4452994662242,0,1.9940310195484945,0.0,-0.0385837795451102,0,0.0,55.70329107266429,0.0,16.0,28.384
2761,17,17.486853050669026,94.83000000000006,126.934596,1,0.0,17.486853151264466,0.1162790697674418,0.0,9,1427.1198635835588,0,2.069426123442496,4.172453703703704,-0.0350704286831341,1,0.0,54.0328667681661,0.0,26.761245674740486,28.385
2762,14,19.67321585354827,92.98000000000006,109.92928399999998,0,8.928009259259259,19.67321586555918,0.1968503937007873,5.000648148148148,10,1262.74432538184,0,2.29725588417896,3.713842592592592,0.0148472914999999,3,0.0,-22.92271371428567,0.0,3.142857142857145,28.386
2763,17,18.14075511714578,84.35000000000008,132.745796,0,8.462731481481482,18.140755174160624,0.0806451612903225,0.0,7,1112.5472429243152,0,1.8478730762423896,0.0,0.0284566781935297,0,0.1490711984999859,55.391177148789,0.0,17.96885813148789,28.387
2764,16,18.155606689667863,86.80000000000008,129.177412,0,9.15162037037037,18.155606740042472,0.180327868852459,0.0,9,441.1159328952864,0,2.076508883710332,0.0,0.0116805106566178,0,0.0,7.104776566406336,0.0,5.390625,28.388
2765,13,21.27306852269367,81.03000000000003,117.00537999999996,0,0.0,21.27306852477921,0.2123893805309734,0.0,6,1737.439783675938,1,2.112790144976873,6.354351851851852,-0.0228599621183432,1,0.0,-15.195614461538405,10.470530430962237,15.846153846153843,28.388
2766,14,20.37166645230088,82.50000000000004,115.74048399999998,0,0.0,20.371666458267708,0.2049180327868852,5.039469954648526,8,1270.519802893728,0,1.8781298813856413,0.0,-0.0136552943329166,0,0.0,14.063908984694011,5.316788604006331,4.61224489795918,28.39
2767,12,23.63310704536369,84.76000000000002,102.303556,0,0.0,23.63310704555171,0.180327868852459,0.0,7,1992.600543734407,0,1.8951889608509165,0.0,-0.0320413821388889,0,0.1666666666666666,7.655963000000028,0.0,10.166666666666666,28.391
2768,16,18.554687052152858,86.80000000000005,129.177412,0,0.0,18.55468708724167,0.1639344262295081,0.0,8,524.599157702618,0,1.999203716123699,0.0,0.0145351600242649,0,0.0,12.32755156640632,5.316788604006331,14.765625,28.392
2769,14,19.16594761057124,85.14000000000006,121.06272399999996,1,8.555555555555555,19.16594763022396,0.3017241379310344,0.0,10,1077.1384040073874,0,2.34622717382778,6.572407407407408,-0.0505046669183673,1,0.0,-4.791478571428453,5.559266895052008,25.285714285714285,28.393
2770,14,19.67321585354827,85.14000000000006,121.06272399999996,0,8.435925925925925,19.67321586555918,0.1896551724137931,0.0,10,1160.1638261578162,0,2.29725588417896,6.749212962962963,-0.0103927004387755,1,0.0,-16.936463714285658,5.48770695145777,9.14285714285714,28.393
2771,14,18.649040070065794,85.14000000000006,121.538848,1,0.0,18.649040102911243,0.2831325301204819,0.0,11,634.2113294003323,0,2.4133248481963467,0.0,-0.0348308692857142,2,0.0,11.408983431314418,5.625586319077987,28.85714285714285,28.394
2772,15,18.06585479681293,80.05000000000008,119.30886799999998,0,9.380162037037037,18.06585485996744,0.1774193548387097,0.0,8,524.4119575056388,0,1.953431632471304,0.0,0.0553412611929745,0,0.0,-5.02431871999989,5.316788604006331,6.942222222222222,28.395
2773,16,17.48685305066902,90.72000000000008,123.366212,0,9.094305555555556,17.48685315126446,0.0787401574803149,0.0,9,902.7274266113805,0,2.069426123442496,0.0,0.0052119744636031,2,0.0,11.261674785156307,0.0,12.0,28.396
2774,20,16.347798486368966,92.76000000000008,150.24006800000004,0,0.0,16.34779885945467,0.0,0.0,10,925.2026319460286,0,1.9013623318635,0.0,-0.0215638097821068,0,0.1825741858350553,112.08591300500026,0.0,18.12,28.397
2775,17,19.19977051881949,88.2700000000001,126.934596,0,0.0,19.19977053759685,0.0930232558139535,0.0,6,1523.569532994874,0,1.8129393517501968,0.0,-0.0017504850590653,0,0.1290994448735805,68.60035188927337,0.0,19.81660899653979,28.398
2776,19,15.875761368026629,88.65000000000009,146.67168400000003,0,0.0,15.875761959201643,0.0,0.0,10,528.4236553258145,0,1.9702143931449263,0.0,-0.0146660173895527,0,0.2041241452319315,100.5421307700832,0.0,22.775623268698062,28.399
2777,18,17.268465167803953,88.46000000000006,136.80314,0,0.0,17.26846529797477,0.0787401574803149,0.0,9,871.6436821804502,0,1.893527222698984,0.0,0.0006682736669041,0,0.1825741858350553,74.07314045061744,0.0,18.55555555555555,28.4
2778,12,19.85807238572113,84.76000000000005,102.303556,0,0.0,19.858072394236416,0.2868852459016393,4.873009259259259,9,897.0997257545405,0,2.347311722005233,0.0,0.0055703329166667,0,0.0,-14.298345999999988,5.316788604006331,5.5,28.4
2779,19,11.129129061724983,87.7700000000001,133.40518,2,0.0,11.12917387605065,0.2857142857142857,0.0,4,559.5073997567447,0,2.1463588733445293,0.0,0.0200727281188721,0,0.2357022603955158,48.29225843767328,0.0,15.288088642659286,28.402
2780,16,16.867750770601308,84.16000000000007,123.366212,1,0.0,16.867750970597108,0.1968503937007873,0.0,9,797.9307191239684,0,1.970496743061692,0.0,-0.0024219173604163,0,0.1490711984999859,57.14760157031255,0.0,27.0,28.403
2781,14,18.39644117668521,86.02000000000007,117.57955199999998,1,0.0,18.396441207147777,0.4519230769230769,0.0,6,1520.891214272611,0,3.0988280941131414,0.0,-0.0266565351799701,0,0.0,-35.7111336530611,5.316788604006331,16.204081632653068,28.403
2782,18,16.584049750916883,84.54000000000008,142.61434000000003,0,9.251435185185183,16.584050016147387,0.081967213114754,0.0,8,614.4000079695184,0,1.9627929341454684,0.0,0.021231671366904,0,0.1666666666666666,42.32524050000003,5.316788604006331,4.876543209876546,28.404
2783,18,17.57593820732442,88.4600000000001,136.80314,0,0.0,17.575938318827955,0.0,0.0,9,1514.427586014087,0,1.8052761322196096,0.0,0.0040229034891263,0,0.1666666666666666,72.725346006173,5.316788604006331,11.888888888888886,28.405
2784,15,20.921772080014883,86.61000000000006,119.30886799999998,0,0.0,20.921772083132563,0.1774193548387097,0.0,8,1164.73479964821,0,1.8667836512992968,0.0,-0.0202303400203987,0,0.1490711984999859,30.41655504000011,0.0,8.004444444444447,28.406
2785,18,17.12838176559965,95.02000000000008,136.80314,0,0.0,17.12838193142866,0.0787401574803149,0.0,10,474.8647055602362,0,2.054540173165403,0.0,0.0130031613159144,0,0.0,25.39201711419767,5.316788604006331,9.111111111111107,28.406
2786,15,15.229901794129258,83.57000000000009,121.14793599999996,1,0.0,15.22990258311803,0.3490566037735849,0.0,7,809.8177408484938,1,2.388075523080426,0.0,-0.0072400893333333,0,0.0,-21.278690666666478,11.050456081168516,24.0,28.408
2787,19,17.040835175881483,88.65000000000009,146.67168400000003,0,0.0,17.040835344423375,0.0,0.0,8,619.0458250475635,0,1.9197084431417943,0.0,-0.0146660173895527,0,0.0,100.5421307700832,0.0,14.77562326869806,28.409
2788,18,17.801234897600715,88.46000000000006,136.80314,0,0.0,17.80123497522887,0.0787401574803149,0.0,8,913.816207084304,0,1.8473915381225583,0.0,0.029259673166904,0,0.2357022603955158,52.11115245061744,5.316788604006331,13.888888888888882,28.411
2789,16,19.671124836081454,86.80000000000005,128.68845199999998,0,8.686666666666667,19.67112484667328,0.0826446280991735,0.0,8,1764.4391383868497,0,1.856199920573248,7.319074074074074,-0.0195982934683821,1,0.2886751345948128,27.829192097656225,0.0,23.015625,28.412
2790,14,19.67321585354827,92.98000000000006,109.92928399999998,0,8.856898148148147,19.67321586555918,0.1968503937007873,5.000648148148148,10,1341.444653046271,0,2.29725588417896,3.5630092592592595,0.0148472915,3,0.0,-22.922713714285685,0.0,5.142857142857144,28.414
2791,15,20.413274738091,89.25000000000004,124.63110799999995,1,0.0,20.41327474299212,0.211864406779661,0.0,8,1590.4671061786278,0,2.2354623182291338,7.2000925925925925,-0.0579002123999999,1,0.0,29.15637040000014,4.899909730850478,22.60000000000001,28.415
2792,15,18.68929705420061,86.61000000000006,119.30886799999998,0,0.0,18.68929708252103,0.1774193548387097,0.0,8,485.4039133684201,0,2.051804479005864,0.0,0.0155089093546012,0,0.1443375672974064,8.454567040000107,5.316788604006331,15.004444444444449,28.416
2793,14,20.745114252426305,89.06000000000007,115.25152399999996,1,0.0,20.745114255987865,0.2231404958677686,0.0,8,1324.4948029925815,0,2.2238489986987253,6.994907407407407,-0.0071201136734693,0,0.0,41.5923260000001,0.0,40.28571428571429,28.418
2794,17,18.02051180939321,90.91000000000008,132.745796,0,8.866944444444444,18.020511868677428,0.0806451612903225,0.0,8,1214.065467783484,0,2.015638132320847,3.9097222222222223,-0.0168020516658331,1,0.0,25.2614338685122,0.0,23.602076124567475,28.418
2795,16,17.320209097043243,91.60000000000008,119.88304,0,0.0,17.320209199099835,0.1304347826086956,5.044444444444444,5,1720.3167269932312,0,2.0584046167758574,0.0,-0.0301550523749999,0,0.0,20.945973000000063,0.0,5.25,28.419
2796,15,16.322220855739715,83.57000000000006,121.14793599999996,1,0.0,16.3222211274366,0.2547169811320754,0.0,6,1381.4451902694095,1,2.218336754489984,3.7314814814814814,-0.0442764881422222,1,0.0,-3.4536599999998145,10.470530430962237,21.0,28.421
2797,16,15.333421913427207,81.12000000000008,125.69424,0,9.215787037037035,15.33342265981022,0.1818181818181818,0.0,6,627.6543641438459,0,2.060627703531603,0.0,0.0419670658066028,0,0.1666666666666666,1.102009000000045,0.0,8.3125,28.421
2798,18,18.693753641958267,95.0200000000001,136.80314,0,0.0,18.693753678973184,0.0787401574803149,0.0,9,1181.5108247662931,0,1.9374557645761183,0.0,-0.0170930486840855,0,0.0,47.35400511419769,0.0,9.777777777777771,28.422
2799,20,17.420457174847193,92.76000000000008,150.24006800000004,0,0.0,17.420457298738494,0.0,0.0,8,1913.8715908683205,0,1.850683496228387,0.0,-0.0215638097821068,0,0.0,112.08591300500026,0.0,18.119999999999997,28.422
2800,18,17.878465845937882,88.46000000000006,136.80314,0,0.0,17.878465926393854,0.0787401574803149,0.0,8,997.4690790238924,0,1.882887225960151,0.0,0.000668273666904,0,0.0,74.07314045061744,0.0,18.88888888888888,28.424
2801,21,16.504644022508014,100.79000000000008,148.48621200000005,0,0.0,16.504644314551967,0.0,0.0,8,1216.8433535489262,0,1.943089739853977,0.0,0.0285763772095547,0,0.0,79.06351608163291,0.0,8.183673469387756,28.425
2802,17,18.01456711316639,86.99000000000005,138.556996,0,0.0,18.014567175494296,0.1008403361344537,0.0,12,1047.2152732958195,0,1.9558275573638009,0.0,-0.06815386757779,0,0.1825741858350553,60.52692848442905,0.0,15.0,28.426
2803,18,16.757205663550298,81.90000000000006,136.80314,1,0.0,16.757205895948807,0.1181102362204724,0.0,7,1635.4492607767722,0,1.91898852974845,0.0,-0.007296977232465,0,0.1490711984999859,121.40646934259264,0.0,27.666666666666657,28.426
2804,17,17.486853050669005,90.91000000000008,132.745796,1,0.0,17.486853151264445,0.1209677419354838,0.0,9,1476.7172356610856,0,2.069426123442496,4.076203703703704,-0.065178922554722,1,0.0,69.1413978685122,4.736862953800049,34.36678200692041,28.429
2805,14,17.91751147063963,86.42000000000003,109.92928399999998,0,0.0,17.917511531445623,0.1968503937007873,5.147638888888888,10,665.2950738312624,0,2.1385798985953803,0.0,-0.0208679696662499,0,0.1581138830084189,26.24634433163272,0.0,14.3265306122449,28.43
2806,15,19.89325178502427,86.61000000000006,119.30886799999998,0,0.0,19.89325179370297,0.1774193548387097,0.0,9,916.6147577133924,0,1.9365673216341992,0.0,-0.0202303400203989,0,0.2357022603955158,30.41655504000008,0.0,10.004444444444443,28.431
2807,19,16.273980573421895,86.01000000000008,140.860484,0,0.0,16.273980944263485,0.0,0.0,8,799.2284129081858,0,1.8708420358655804,0.0,0.0222451049577815,0,0.3367876570272817,115.7056280221608,0.0,18.40997229916897,28.432
2808,14,19.165947610571227,85.14000000000006,121.538848,1,0.0,19.165947630223943,0.2831325301204819,0.0,10,943.673322970914,0,2.34622717382778,0.0,-0.0348308692857142,2,0.0,11.408983431314418,5.625586319077987,27.85714285714285,28.433
2809,17,16.345968634168777,80.43000000000009,139.04595600000002,0,9.274328703703704,16.345968978401096,0.0833333333333333,0.0,9,465.2663442070338,0,2.014237193245665,0.0,0.0012897548557043,0,0.0,49.68383696885825,0.0,11.0,28.434
2810,19,16.146595693512694,88.65000000000009,146.67168400000003,0,0.0,16.146596156993716,0.0,0.0,9,497.33991089488416,0,1.9522137262837556,0.0,-0.0146660173895527,0,0.1178511301977579,100.54213077008322,0.0,22.77562326869805,28.435
2811,14,20.413274738091,89.06000000000007,115.74048399999998,0,0.0,20.41327474299212,0.2049180327868852,4.822870370370371,8,1385.256419264247,0,2.2354623182291338,0.0,-0.0537198282142856,0,0.0,19.252665142857253,0.0,9.142857142857142,28.436
2812,17,15.570693777948208,91.79000000000008,129.26262400000002,1,0.0,15.570694452209128,0.2232142857142857,0.0,7,1034.3732496471664,0,2.2306376583301173,0.0,-0.0076510311072663,0,0.0,-0.1133023529411207,5.316788604006331,19.176470588235297,28.438
2813,19,16.719068364339776,95.21000000000006,146.67168400000003,0,0.0,16.71906863660942,0.0,0.0,13,373.0049331711631,0,2.0257134118987503,0.0,-0.0345804084979362,0,0.0,71.69166285872585,0.0,9.756232686980606,28.439
2814,16,19.225902578569425,80.24000000000005,129.177412,0,0.0,19.22590259683101,0.081967213114754,0.0,8,1182.7761115573194,0,1.8142535081740876,0.0,0.0044972824347226,0,0.1443375672974064,46.60032888281258,5.316788604006331,7.90625,28.44
2815,15,20.413274738091,89.25000000000004,124.63110799999995,1,0.0,20.41327474299212,0.211864406779661,0.0,8,1360.9938734375903,0,2.2354623182291338,10.24074074074074,-0.0511383986666666,1,0.0,47.9106533333335,0.0,32.400000000000006,28.441
2816,18,17.51348155492488,88.4600000000001,136.80314,0,0.0,17.513481658459263,0.0787401574803149,0.0,8,772.142210828285,0,1.8713990869657255,0.0,0.029259673166904,0,0.1666666666666666,52.11115245061743,5.316788604006331,11.888888888888884,28.442
2817,15,16.322220855739715,83.57000000000006,121.14793599999996,1,0.0,16.3222211274366,0.2547169811320754,0.0,6,1416.1489648584875,1,2.218336754489984,3.7314814814814814,-0.0442764881422222,1,0.0,-3.4536599999998145,11.050456081168516,27.0,28.443
2818,16,20.246684697204092,86.80000000000005,128.68845199999998,0,0.0,20.24668470334919,0.0826446280991735,0.0,7,1847.7351629972025,0,1.839678261744952,0.0,-0.0121406071963233,0,0.1666666666666666,15.454061597656302,10.633577208012662,6.140625,28.444
2819,16,18.506121578685224,80.24000000000008,129.177412,1,0.0,18.506121616037092,0.2049180327868852,0.0,8,1553.286807956905,0,1.8722317144571368,0.0,-0.027270939231944,0,0.1490711984999859,68.56231688281252,0.0,21.15625,28.446
2820,13,21.485327376660173,81.03000000000006,117.49433999999998,0,8.54139739229025,21.485327378371696,0.175438596491228,0.0,7,1478.593105451814,0,2.1428657183068927,3.3469444444444445,-0.0471957256213017,1,0.0,-35.705491692307675,4.736862953800049,-3.1086244689504387e-15,28.447
2821,20,15.610771274304126,90.12000000000008,144.42886800000002,1,0.0,15.610772047496644,0.1136363636363636,0.0,7,1039.9392483165473,0,1.960164296277142,0.0,0.0151572877326291,0,0.3415212882298613,130.0333404675003,0.0,24.17,28.448
2822,18,17.121678643823564,88.46000000000006,136.80314,0,0.0,17.12167881804424,0.0,0.0,9,1169.911009705419,0,1.873118740491933,0.0,0.0040229034891263,0,0.1443375672974064,72.725346006173,5.316788604006331,13.888888888888882,28.449
2823,20,16.11328203487342,90.12000000000008,144.42886800000002,1,0.0,16.11328249325392,0.1136363636363636,0.0,7,1092.8499233551097,0,1.907115455307584,0.0,0.0151572877326291,0,0.1490711984999859,130.0333404675003,0.0,24.169999999999995,28.449
2824,20,15.434400728527336,90.12000000000008,144.42886800000002,1,0.0,15.434401631292475,0.1136363636363636,0.0,6,884.5205261618958,0,2.0130477755894054,0.0,0.0151572877326291,0,0.0,130.0333404675003,0.0,25.170000000000005,28.45
2825,20,14.568497521008972,93.6400000000001,146.75689600000004,0,0.0,14.568499254401948,0.0,0.0,6,825.3944333967513,0,2.0148169845994763,0.0,-0.0068427658330645,0,0.0,66.52349696000019,0.0,9.810000000000002,28.451
2826,19,16.74620401252193,88.65000000000009,146.67168400000003,0,0.0,16.74620425221711,0.0,0.0,9,995.9786599041712,0,1.9461813917276496,0.0,-0.0146660173895527,0,0.0,100.54213077008322,0.0,16.77562326869806,28.452
2827,16,17.64212494563427,83.76000000000009,131.50544000000002,0,8.311666666666667,17.642125020310658,0.1904761904761904,0.0,6,1309.7552925772034,0,2.07703923711442,0.0,-0.017658375,0,0.0,-5.964053999999948,0.0,11.75,28.453
2828,16,17.851908744247368,90.72000000000008,123.366212,0,0.0,17.851908814767143,0.0944881889763779,0.0,10,683.5008299505616,0,2.100776952944818,0.0,-0.0105513599334557,0,0.0,37.4179072851563,0.0,22.0,28.454
2829,17,15.570693777948208,91.79000000000006,129.26262400000002,1,0.0,15.570694452209128,0.2232142857142857,0.0,7,1088.240070940042,0,2.2306376583301173,0.0,-0.0076510311072663,0,0.0,-0.1133023529411136,5.316788604006331,16.647058823529413,28.455
2830,17,16.322220855739715,91.79000000000008,128.773664,2,0.0,16.3222211274366,0.2702702702702703,0.0,6,1862.523787057414,0,2.218336754489984,7.974537037037037,-0.0464982963321799,1,0.0,51.66352470588247,0.0,42.64705882352941,28.456
2831,15,17.8038169775479,80.05000000000005,119.30886799999998,0,9.39289351851852,17.80381705255858,0.1774193548387097,0.0,7,518.126899113472,0,1.965791378671028,0.0,0.0217043206047392,0,0.1290994448735805,16.937669280000115,0.0,14.208888888888888,28.457
2832,18,16.372300316052417,88.46000000000006,136.80314,0,0.0,16.37230065636174,0.0787401574803149,0.0,9,537.0321944220967,0,2.025881153466666,0.0,0.000668273666904,0,0.0,74.07314045061744,0.0,21.55555555555555,28.458
2833,17,17.486853050669026,94.83000000000006,126.934596,1,0.0,17.486853151264466,0.1162790697674418,0.0,9,1448.6052466612866,0,2.069426123442496,4.19675925925926,-0.0350704286831341,1,0.0,54.0328667681661,0.0,26.761245674740486,28.459
2834,20,14.19061163441756,93.6400000000001,146.75689600000004,1,0.0,14.190614756763576,0.1304347826086956,0.0,7,1049.5376096697494,0,2.0056320772042016,0.0,-0.0068427658330645,0,0.0,66.52349696000019,0.0,17.809999999999995,28.459
2835,14,19.67321585354829,85.14000000000009,121.55168399999998,0,8.430648148148148,19.6732158655592,0.1709401709401709,0.0,10,888.5027687135934,0,2.29725588417896,3.194259259259259,0.0011805650714286,2,0.0,-6.677025999999941,5.428790391900541,9.285714285714285,28.46
2836,17,19.132975534841407,88.2700000000001,126.934596,0,0.0,19.13297555502413,0.0930232558139535,0.0,6,1176.059534089237,0,1.780970972149228,0.0,-0.0017504850590653,0,0.1490711984999859,68.60035188927337,0.0,15.816608996539792,28.462
2837,17,18.625858882109608,90.91000000000008,133.234756,0,0.0,18.6258589204206,0.08,0.0,9,1277.8721979594663,0,1.9383302160683225,0.0,-0.0093719854043951,0,0.0,40.95023014532877,0.0,11.131487889273355,28.463
2838,17,16.322220855739708,91.79000000000008,129.26262400000002,1,0.0,16.322221127436592,0.2232142857142857,0.0,6,1061.2758091998744,0,2.218336754489984,0.0,-0.0412879716955016,0,0.0,21.848685647058865,0.0,14.176470588235295,28.464
2839,16,17.78002485606838,78.96000000000005,140.272344,0,0.0,17.780024929368338,0.2222222222222222,0.0,10,222.55047883765255,0,2.1295201158485,0.0,0.0246690315670037,0,0.0,12.275734301215348,0.0,26.515625,28.465
2840,14,18.6490400700658,85.14000000000006,121.55168399999998,0,8.63337962962963,18.649040102911247,0.2564102564102564,0.0,11,454.02874153970976,0,2.4133248481963467,0.0,0.0191376175714286,0,0.0,-42.44060199999995,5.316788604006331,0.2857142857142833,28.466
2841,19,16.719068364339776,91.29000000000008,152.48288400000004,0,0.0,16.71906863660942,0.0,0.0,13,528.4236553258145,0,2.0257134118987503,0.0,-0.0644753371572158,0,0.0,88.39033576731286,0.0,9.783933518005544,28.467
2842,15,19.67321585354827,89.25000000000004,125.12006799999996,1,0.0,19.67321586555918,0.226890756302521,0.0,10,1625.537442805577,0,2.29725588417896,3.524953703703704,-0.0755790939644443,2,0.0,21.162705333333403,10.22456990525782,20.200000000000003,28.469
2843,15,19.16594761057121,89.25000000000004,124.61827199999998,1,0.0,19.16594763022393,0.2974910394265233,0.0,10,1111.509166916942,0,2.34622717382778,3.236111111111111,-0.0514795195999999,2,0.0,6.270818190080068,5.618183454609236,25.0,28.47
2844,15,20.13973016688545,89.25000000000007,125.60902799999998,0,0.0,20.139730174450552,0.1666666666666666,0.0,9,1138.8155231449432,0,2.23165161946076,0.0,-0.03326655136,0,0.0,14.371156800000136,0.0,13.2,28.471
2845,15,19.67321585354827,89.25000000000007,125.60902799999998,0,0.0,19.67321586555918,0.1666666666666666,0.0,10,904.2178457311016,0,2.29725588417896,0.0,-0.03326655136,0,0.0,14.371156800000136,0.0,10.2,28.472
2846,15,18.758829746168743,93.17000000000006,119.30886799999998,0,0.0,18.75882977441213,0.1774193548387097,0.0,12,890.1573098270467,1,2.321499210389008,3.460648148148148,0.0152366928000001,4,0.0,-20.755206399999903,11.292934372214193,10.4,28.472
2847,16,19.73457157057299,89.44000000000007,134.988612,0,0.0,19.734571583595155,0.0854700854700854,0.0,10,1364.8731931928824,0,2.124788507254725,0.0,-0.0918477007578124,0,0.0,39.302768249999936,0.0,16.75,28.473
2848,14,19.16594761057122,85.14000000000009,121.04988799999998,1,0.0,19.165947630223936,0.2855407047387606,0.0,10,910.6584337812508,0,2.34622717382778,3.287037037037037,-0.0301466223979592,1,0.0,-4.833058740114257,5.689743398203474,27.14285714285714,28.474
2849,19,16.67331111959158,88.65000000000009,146.67168400000003,0,0.0,16.673311437920088,0.0,0.0,9,583.2814432057957,0,1.9233550808665465,0.0,-0.0146660173895527,0,0.0,100.54213077008322,0.0,11.775623268698055,28.475
2850,13,19.613994506880843,81.03000000000003,117.00537999999996,0,8.49861111111111,19.613994517739787,0.2831858407079646,0.0,9,808.3155795992272,0,2.379435109253719,3.189814814814815,-0.0237644907455621,0,0.0,-49.37206799999998,5.618183454609236,-0.1538461538461568,28.476
2851,14,17.414944431162215,78.58000000000006,121.55168399999998,0,9.092083333333331,17.414944530181234,0.2735042735042735,0.0,10,313.160925013418,0,2.1869861461303413,0.0,0.02905492173375,0,0.2041241452319315,-27.999505749999948,0.0,11.938775510204078,28.477
2852,17,18.162092274204824,84.35000000000008,132.745796,0,8.466481481481482,18.16209233023747,0.0806451612903225,0.0,7,1163.4771291188515,0,1.861079961596388,0.0,0.0284566781935297,0,0.1490711984999859,55.39117714878901,0.0,17.968858131487888,28.477
2853,15,19.673215853548285,89.25000000000007,125.10723199999998,0,8.438425925925927,19.673215865559197,0.1540284360189573,0.0,10,1172.2739922685455,0,2.29725588417896,3.323287037037037,0.0032788761955555,3,0.0,-22.71790831658648,0.0,6.999999999999996,28.479
2854,15,14.863578688632584,88.37000000000008,112.34252399999998,1,0.0,14.863579652764038,0.3999999999999999,4.758564814814815,5,1420.1449807107028,0,2.831819966070785,0.0,-0.0251101958877257,0,0.0,-31.386885759999814,0.0,19.848888888888887,28.48
2855,14,19.099112850502376,85.14000000000006,121.55168399999998,0,0.0,19.099112868511167,0.2735042735042735,0.0,10,483.4732446565185,0,2.4439658755107585,0.0,-0.0192432574999999,0,0.0,-4.413907999999939,0.0,7.428571428571427,28.481
2856,17,18.02051180939321,90.91000000000008,132.256836,1,0.0,18.02051186867743,0.1219512195121951,0.0,8,1106.6777106688012,0,2.015638132320847,7.47125,0.0048720653537747,0,0.0,42.59736146712817,5.316788604006331,32.602076124567475,28.482
2857,13,19.13022188119752,81.03000000000003,116.99254399999998,0,0.0,19.130221901681285,0.2842892768079801,0.0,9,859.0841446119146,1,2.3408516164378748,2.9877777777777776,-0.0115405854082839,1,0.0,-40.976287008492335,11.418170355797402,11.076923076923071,28.483
2858,18,20.03161338816076,91.10000000000008,142.61434000000003,0,0.0,20.03161339606798,0.081967213114754,0.0,6,1949.5949353862752,0,1.8593264193408547,0.0,-0.0456803393507522,0,0.0,63.958806250000094,0.0,11.049382716049385,28.483
2859,17,19.1597604531379,87.8700000000001,135.07382400000003,0,0.0,19.159760469807857,0.0934579439252336,0.0,5,1916.0541878561608,0,1.8579616860207493,0.0,-0.0451187857231833,0,0.0,19.841476705882386,5.316788604006331,2.5882352941176503,28.484
2860,15,14.750717898020763,77.01000000000006,121.63689599999998,1,9.136064814814816,14.750719204534636,0.3457943925233645,0.0,6,575.6986910294112,0,2.129311546906973,0.0,0.0247045929682224,0,0.1666666666666666,-1.287472795555452,0.0,19.0,28.485
2861,17,18.40960934570292,84.35000000000008,133.234756,0,0.0,18.409609384598912,0.0,0.0,8,1430.810678737476,0,1.7635315691086118,0.0,-0.0177574460293803,0,0.3027494301546209,81.90046029065749,0.0,13.733564013840828,28.486
2862,15,17.91751147063963,86.61000000000006,119.30886799999998,0,0.0,17.917511531445623,0.1774193548387097,0.0,10,385.2335024255927,0,2.1385798985953803,0.0,0.015508909354601,0,0.2041241452319315,8.454567040000107,5.316788604006331,15.004444444444449,28.488
2863,18,15.77638048207312,85.4200000000001,139.13116800000003,0,8.648796296296297,15.77638097340377,0.0909090909090909,0.0,5,1022.5884876547036,0,1.8937911269196808,0.0,0.0085920615966374,0,0.1360827634879543,33.486417444444555,0.0,6.19753086419753,28.489
2864,18,13.790360994164958,82.78000000000009,132.831008,0,0.0,13.790364546159486,0.0,0.0,8,652.7586330495354,0,2.000978470196746,0.0,0.0249495495200309,0,0.3535533905932738,72.51753000000005,10.633577208012662,18.222222222222232,28.49
2865,14,18.68929705420061,82.50000000000007,115.25152399999996,0,0.0,18.68929708252103,0.1983471074380165,0.0,8,938.3604773668662,1,2.051804479005864,0.0,0.0026333430072194,0,0.2041241452319315,-1.4809228520407096,5.733667477162185,19.612244897959183,28.491
2866,16,20.208514082321404,86.80000000000005,129.177412,0,0.0,20.20851408866098,0.1639344262295081,0.0,7,1172.5851207477494,0,1.9102661704663584,0.0,-0.0191017805639703,0,0.1490711984999859,34.28953956640632,0.0,13.765625,28.492
2867,15,17.988398600571937,76.13000000000004,125.60902799999998,0,9.087685185185183,17.988398671848195,0.1666666666666666,0.0,8,568.5597461149937,0,1.9241107197452936,0.0,0.0313980942748046,0,0.0,10.834215520000186,0.0,8.920000000000003,28.493
2868,14,19.16594761057121,85.14000000000006,120.57376399999995,1,8.729444444444443,19.16594763022393,0.3217391304347826,0.0,10,1101.38361886374,0,2.34622717382778,9.877685185185186,-0.0416213201836735,0,0.0,-11.06861228571415,5.618183454609236,27.14285714285714,28.493
2869,18,14.72824268190093,85.42000000000007,139.13116800000003,0,8.98125,14.728244284609016,0.0909090909090909,0.0,7,786.3515689267404,0,1.934203414018063,0.0,0.0085920615966374,0,0.2357022603955158,33.48641744444454,0.0,5.19753086419753,28.494
2870,13,19.54202305008143,85.83000000000004,108.19996799999998,0,0.0,19.54202306014797,0.3457943925233644,4.7337585034013605,6,1456.1412461619304,0,2.919612641438553,0.0,-0.046277804990742,0,0.0,-13.23350748520702,0.0,8.863905325443785,28.495
