,AtomicVolume_difference,CovalentRadii_difference,MiracleRadius_difference,BCCvolume_padiff_composition_average,Electronegativity_min_value,BCCvolume_padiff_arithmetic_average,ICSDVolume_arithmetic_average,ThirdIonizationEnergy_difference,BCCenergy_pa_composition_average,MiracleRadius_min_value,ThermalExpansionCoefficient_arithmetic_average,Density_composition_average,NdUnfilled_composition_average,NUnfilled_composition_average,BCCvolume_padiff_difference,IonicRadii_difference,HeatCapacityMolar_difference,SpaceGroupNumber_composition_average,MeltingT_composition_average,IsChalcogen_composition_average,AtomicVolume_arithmetic_average,HeatFusion_composition_average,IsMetal_composition_average,ElectronAffinity_difference,ThermalConductivity_difference,target
484,15.115867151934,0.1800000000000001,26.0,-2.9125,1.66,-1.9666666666666668,19.6,4.009999999999998,-4.5065672425,118.0,22.933333333333334,6817.0,1.25,2.75,0.0,0.6499999999999999,2.012999999999998,120.5,1100.7325,0.5,18.792463349870665,11.42,0.5,130.96,426.96,-0.841670684
485,15.0736083207776,0.32,41.0,-5.120937499999999,1.66,-3.438958333333333,18.23333333333333,3.869999999999997,-4.5575912625,103.0,31.266666666666666,5387.5,1.25,2.75,0.0,0.8599999999999999,2.650000000000002,148.5,1047.9125,0.5,18.778377072818536,8.9355,0.5,136.42,428.731,-0.841670684
486,18563.55628992849,0.75,108.0,-2.728,1.62,-3.3633333333333337,29.43333333333333,25.105,-2.137131242,64.0,298.9666666666667,3358.8574,0.0,2.4,0.0,0.8000000000000003,28.11,58.8,225.65,0.6,6221.165633506314,2.5124,0.2,265.3,45.8326,-0.853084744
487,6.747884096719599,0.24,37.0,-5.3806666666,2.05,-5.561111111,31.3,5.52,-3.28308618,118.0,24.933333333333334,5854.4,0.0,2.4000000000000004,0.0,0.47,0.5,102.4,703.644,0.6000000000000001,30.45230559738796,14.068,0.4,93.96,22.26,-0.853084744
488,18549.66934116516,1.62,200.0,-1.396,0.79,-1.143333333333333,49.96666666666667,18.934,-1.84609765,64.0,293.3333333333333,1000.6574,0.0,1.6,6.1850000000000005,0.56,46.312,65.8,146.358,0.6,6250.7270025405205,1.6069999999999998,0.2,279.11,35.778,-0.404374832
489,18563.55628992849,0.75,108.0,-1.981,1.62,-2.118333333333333,36.96666666666667,25.105,-2.12615687,64.0,269.96666666666664,2994.8574,0.0,2.4,0.0,0.56,49.37,58.8,201.44,0.6,6221.121956124849,2.0174,0.2,294.6,45.978,-0.404374832
490,18516.349301806324,1.2999999999999998,166.0,-2.0578333334,0.82,-2.246388889,40.63333333333333,15.323,-1.886063306,64.0,287.3333333333333,172.7002,0.0,1.6,0.0,0.4100000000000001,4.570999999999998,65.8,134.506,0.6,12328.517356245558,1.239,0.2,300.44,102.4911,-1.234569888
491,18474.741150681475,1.62,200.0,-1.4035,0.79,-1.1558333333333333,37.93333333333333,15.323,-1.837280432,64.0,293.3333333333333,377.3002,0.0,1.6,6.2225,0.4100000000000001,4.570999999999998,65.8,127.518,0.6,12342.38673995384,1.19,0.2,303.31,35.8911,-1.234569888
492,11.9608620598687,0.4199999999999999,52.0,-5.732499999999999,1.65,-3.265625,22.3,11.692,-2.6394369057142857,103.0,44.1,4228.571428571428,0.0,2.571428571428571,10.366875,0.51,4.039999999999999,107.42857142857144,443.66,0.5714285714285714,22.818295896620803,2.933428571428572,0.4285714285714285,171.42,115.731,-1.869408948
493,9.1644128143544,0.32,40.0,-6.777916666666666,1.6,-5.0834375,21.9,9.79,-5.366299943333333,103.0,38.65,4163.333333333333,2.0,3.666666666666667,0.0,0.35,1.900000000000002,123.0,1175.5733333333333,0.6666666666666666,22.584339387494,11.147333333333334,0.3333333333333333,104.42,53.431,-1.869408948
494,15.3788626939277,0.02,12.0,-2.8775,1.66,-1.92,17.866666666666667,6.009999999999998,-4.73729427,118.0,22.133333333333333,6424.5,1.25,2.75,0.0,0.2299999999999999,2.012999999999998,120.5,1131.4425,0.5,17.043894677207035,11.995,0.5,130.96,398.96,-0.808336641
495,18575.42331866891,0.6100000000000001,80.0,-2.64875,1.93,-3.23125,18.96666666666667,20.104,-2.831283722,64.0,346.3,2099.1076,0.0,2.0,0.0,0.56,4.027999999999999,91.0,292.476,0.6,12400.590593686027,2.4630000000000005,0.2,148.1,428.97402,-0.808336641
496,18294.84606118184,1.36,150.0,-2.7585,0.79,-1.9591666666666665,39.56666666666666,5.390999999999998,-1.598920724,114.0,35.233333333333334,1442.3284,0.0,1.6,6.449999999999999,1.28,10.726999999999997,129.2,405.558,0.0,6152.541343251493,9.726,0.2,303.31,59.8911,-1.375748853
497,18305.67709563229,0.3700000000000001,37.0,-5.111432291625,1.9,-5.14442708325,25.1,11.650999999999996,-2.96571167625,103.0,26.325,4860.40175,0.0,1.5,6.473333332999999,1.52,11.249,137.625,766.5812500000001,0.5,4597.615053503329,8.317874999999999,0.375,230.5,400.9911,-1.375748853
498,18609.22685109201,0.45,5.0,-3.384027777777778,2.2,-2.9578125,19.15,15.259,-2.5079732744444443,72.0,510.25,251.4984888888889,0.0,1.5555555555555556,0.0,1.55,22.787,174.11111111111111,447.06777777777774,0.0,13955.2461411175,13.152222222222225,0.0,335.0,0.15552,-0.668746861
499,11.191288001321082,0.3400000000000001,33.0,-2.435,1.9,-2.435,12.8,14.395000000000003,-4.88688624,77.0,1.8,2295.0,0.0,4.0,0.0,0.1,11.473,210.5,2755.0,0.0,14.42073371595226,83.805,0.0,11.299999999999995,0.0,-0.668746861
500,18554.9683205,0.52,123.0,-3.3443750000000003,1.1,-2.9970833333333333,25.766666666666666,35.76,-3.1725928010000004,64.0,341.7333333333333,615.8327,0.9,3.0,8.36125,0.55,2.2680000000000007,84.8,171.095,0.6,12407.408926409,0.8585,0.1,148.1,13.47402,-0.966106013
501,18580.41980151986,0.73,98.0,-1.673,1.83,-1.605,21.433333333333334,29.375,-3.912024586,64.0,268.4,3531.6574,0.8,2.6,0.0,0.8499999999999999,4.277999999999999,55.4,503.96,0.6,6213.152663513716,5.1152,0.4,117.1,79.93260000000001,-0.966106013
502,18596.507882727423,1.04,8.0,-2.2536666666000005,0.98,-1.2727777776666669,25.666666666666664,42.30799999999999,-1.957327686,152.0,23.6,454.65394,0.0,0.8,0.0,0.8200000000000001,3.975999999999999,201.0,283.744,0.0,6220.939430660935,2.3320000000000003,0.4,302.8,155.8185,-0.801565615
503,18580.028541872805,0.8200000000000001,23.0,-0.7421666666000001,0.93,-0.3852777776666666,25.866666666666667,34.16100000000001,-0.8957330259999998,157.0,633.9333333333334,1924.6176,0.0,0.8,0.0,0.3800000000000001,5.283999999999999,93.6,225.118,0.0,6220.87564055555,1.915,0.4,0.0,140.9721,-0.801565615
504,18576.9914827546,0.6799999999999999,91.0,-2.636,1.65,-3.21,19.8,24.432,-2.486254354,64.0,277.4,2890.8574,0.0,2.0,8.254999999999999,0.69,3.988,74.2,272.432,0.6,6211.456545162089,2.9756000000000005,0.4,20.099999999999994,115.7326,-1.715343717
505,18580.104229015506,0.73,98.0,-1.677,1.66,-1.6116666666666668,21.53333333333333,29.375,-4.1558892300000005,64.0,266.1,3384.8574,1.0,3.0,0.0,0.7799999999999999,6.027999999999999,55.4,577.76,0.6,6213.2578543485,6.5532,0.4,77.1,93.4326,-1.715343717
506,18575.42331866891,0.6100000000000001,80.0,-2.64875,1.93,-3.23125,18.96666666666667,20.104,-2.831283722,64.0,346.3,2099.1076,0.0,2.0,0.0,0.56,4.027999999999999,91.0,292.476,0.6,12400.590593686027,2.4630000000000005,0.2,148.1,428.97402,-0.730466042
507,18574.150436930217,0.6100000000000001,88.0,-1.0816666666,0.98,-0.6194444443333333,18.83333333333333,67.517,-4.21923783,64.0,277.43333333333334,3437.8574,1.4,2.8,0.0,0.7599999999999999,4.518000000000001,98.8,781.618,0.6,6210.595984709486,8.046,0.4,81.3,84.43260000000001,-0.730466042
508,18579.984462023804,0.5900000000000001,78.0,-1.0305172414,1.54,-0.5341954023333333,15.7,27.443,-4.78218674,64.0,270.1,2396.2574,2.6,3.8,1.925,0.7899999999999999,4.318000000000001,89.39999999999999,724.88,0.6,6207.348729371268,5.544,0.4,0.0,21.6326,-0.821057568
509,18574.195033509084,0.81,116.0,-1.0716666666,0.93,-0.6027777776666666,25.03333333333333,46.601000000000006,-3.7454122120000006,64.0,286.1,1908.4574,1.2,2.8,0.0,0.7599999999999999,4.777999999999999,98.8,657.054,0.6,6216.545876117323,6.651999999999999,0.4,88.39999999999999,140.7326,-0.821057568
510,18575.60274197189,0.73,98.0,-1.585,1.61,-1.4583333333333337,23.066666666666663,29.375,-2.98496514,64.0,272.1666666666667,2496.8574,0.0,2.8,3.48,0.8599999999999999,5.178000000000001,54.6,328.454,0.6,6214.758350029705,4.4952000000000005,0.4,96.1,236.7326,-0.823428387
511,18571.448319087354,0.69,94.0,-1.0406666666,0.98,-0.551111111,20.0,67.517,-4.052440782000001,64.0,279.9666666666667,3917.8574,1.8,5.4,0.0,0.6399999999999999,4.518000000000001,65.6,405.218,0.6,6211.496690657107,2.56,0.4,81.3,84.43260000000001,-0.823428387
512,18580.41980151986,0.5900000000000001,78.0,-1.035,1.54,-0.5416666666666666,15.533333333333337,27.443,-4.6652014600000005,64.0,266.8,2477.0574,2.4000000000000004,3.6000000000000005,1.925,0.8499999999999999,4.318000000000001,91.8,783.28,0.6,6207.203616205916,5.724,0.4,121.1,79.93260000000001,-0.82254142
513,18579.984462023804,0.6799999999999999,91.0,-2.6715172414,1.55,-3.2691954023333336,18.83333333333333,24.432,-4.028918206,64.0,274.56666666666666,2956.8574,1.0,3.0,8.077413793,0.7299999999999999,3.058,78.8,437.696,0.6,6210.458885405687,4.144,0.4,20.099999999999994,66.3326,-0.82254142
514,18581.25588204769,0.5900000000000001,78.0,-1.033,1.54,-0.5383333333333333,15.233333333333334,27.443,-4.095932396,64.0,267.3333333333333,2683.8574,2.0,3.2,1.925,0.7899999999999999,4.318000000000001,91.0,766.68,0.6,6206.924922696637,6.458,0.4,121.1,90.4326,-0.723439399
515,18562.10078064158,0.8300000000000001,111.0,-1.6429999999999998,1.25,-1.5550000000000002,27.566666666666663,29.375,-3.121091536,64.0,268.46666666666664,3821.0574,0.0,2.0,3.19,0.3699999999999999,3.858000000000001,48.4,505.36,0.6,6219.259003806476,5.7212,0.4,91.1,16.532600000000002,-0.723439399
516,18567.18785557081,0.73,98.0,-1.68,1.36,-1.6166666666666667,25.83333333333333,30.174,-3.4893459460000003,64.0,267.8,2553.8574,1.8,3.6,0.0,0.6499999999999999,3.858000000000001,48.4,504.56,0.6,6217.563312163399,5.1732,0.4,123.0,15.5326,-0.86001078
517,18579.984462023804,0.72,94.0,-1.1495172414,1.33,-0.7325287356666667,17.566666666666666,31.944,-4.943388092,64.0,269.1333333333333,2797.0574,2.6,3.8,0.0,0.7299999999999999,4.018000000000001,89.39999999999999,762.2800000000001,0.6,6209.225271408063,6.914,0.4,0.0,22.4326,-0.86001078
518,18561.561098122387,0.8400000000000001,111.0,-1.654,1.24,-1.5733333333333337,27.73333333333333,32.19499999999999,-3.13930328,64.0,267.6,3770.0574,0.0,2.2,3.135,0.3999999999999999,3.858000000000001,48.4,495.76,0.6,6219.43889797954,6.3332,0.4,91.1,14.0326,-0.6298053
519,18572.58665300632,0.73,98.0,-1.8565,1.81,-1.9108333333333336,24.066666666666663,29.375,-2.8506058660000004,64.0,271.03333333333336,3137.6574,0.0,2.8,0.0,0.7799999999999999,3.858000000000001,22.4,202.342,0.6,6215.763713018229,3.4702,0.4,112.1,40.3326,-0.6298053
520,18587.76366910762,0.51,18.0,-0.7831666666000001,0.98,-0.453611111,17.266666666666666,93.141,-2.657727372,134.0,618.1333333333333,1330.0176,1.4,2.2,0.0,0.79,6.443999999999999,100.6,559.438,0.0,6212.332507876486,5.052999999999999,0.4,278.0,84.6721,-0.653666589
521,18559.18395360688,0.8900000000000001,115.0,-1.64,1.22,-1.55,28.5,34.414,-3.522987218,64.0,268.2333333333333,2851.2574,1.8,3.6,3.205,0.3799999999999999,3.858000000000001,48.4,501.56,0.6,6220.2312794847085,4.6312,0.4,31.099999999999994,16.9326,-0.653666589
522,18556.713707407194,0.73,123.0,-1.5585,1.1,-1.4141666666666668,30.0,35.76,-3.214100618,64.0,266.2,3186.0574,1.8,3.6,3.6125,0.3699999999999999,3.858000000000001,48.4,380.36,0.6,6221.73709056347,3.5932,0.4,91.1,13.2326,-0.657869579
523,18574.195033509084,0.6100000000000001,88.0,-1.0816666666,0.98,-0.6194444443333333,19.0,97.411,-3.867622228,64.0,277.76666666666665,1821.8574,1.2,2.8,0.0,0.7599999999999999,4.777999999999999,98.8,673.618,0.6,6210.581119183197,6.731999999999999,0.4,81.3,84.43260000000001,-0.657869579
524,24.525692343921698,0.32,40.0,-3.418806818181818,1.6,-4.695625,36.3,10.96,-3.661197842727273,103.0,25.766666666666666,4500.909090909091,1.6363636363636365,2.727272727272727,0.0,1.67,52.99,109.54545454545452,954.450909090909,0.0909090909090909,29.232168033075503,11.701454545454546,0.2727272727272727,228.6,53.578,-0.615596402
525,24.656724488317096,0.03,3.0,-5.458939393909091,1.6,-4.706111111,31.5,7.960000000000001,-3.680782596363637,140.0,37.7,6048.181818181818,1.6363636363636365,2.727272727272727,0.0,1.56,29.83,117.0,1061.8736363636365,0.0909090909090909,31.5392263904993,14.7,0.2727272727272727,199.3,53.251000000000005,-0.615596402
526,18572.58665300632,0.53,70.0,-2.144339826818181,1.81,-3.7009126983333336,18.6,24.754,-2.8033154318181817,64.0,308.9,1776.8184545454546,0.0,2.909090909090909,0.0,1.23,5.553999999999999,25.27272727272728,146.32999999999998,0.6363636363636364,6213.340600596374,3.348636363636364,0.2727272727272727,112.1,40.365,-0.627071435
527,18580.41980151986,0.4399999999999999,61.0,-1.894112554090909,1.83,-3.3950793650000004,15.966666666666663,24.754,-4.250704595454545,64.0,306.26666666666665,2314.0911818181817,1.0909090909090908,2.636363636363636,0.0,1.23,5.553999999999999,70.27272727272727,557.6272727272727,0.6363636363636364,6210.729551091861,5.591818181818181,0.2727272727272727,117.1,79.965,-0.627071435
528,18589.395862863003,0.51,20.0,-0.8336442005454546,0.98,-0.4461398466666667,16.73333333333333,88.78399999999999,-1.8420586372727272,132.0,622.5666666666667,826.0792727272727,0.4545454545454545,1.3636363636363638,0.0,0.66,6.443999999999999,91.72727272727272,295.87,0.0,6211.788443291358,2.154090909090909,0.3636363636363636,0.0,84.6721,-0.733196992
529,18587.76366910762,0.51,18.0,-0.8356818180909091,0.98,-0.453611111,17.266666666666666,93.141,-1.8483177218181817,134.0,618.1333333333333,702.4429090909091,0.6363636363636364,1.5454545454545454,0.0,0.79,6.443999999999999,92.8181818181818,356.2336363636364,0.0,6212.332507876486,2.935,0.3636363636363636,278.0,84.6721,-0.733196992
530,18589.83120235906,0.51,88.0,-0.9562121211818182,0.98,-0.78395833325,16.75,91.8,-3.401184655454545,64.0,659.45,2197.097363636364,1.0909090909090908,2.090909090909091,0.0,0.8499999999999999,6.443999999999999,92.0,569.5536363636364,0.2727272727272727,9306.781789216851,4.191818181818181,0.3636363636363636,304.0,84.6721,-0.823633775
531,18610.754173542016,1.7099999999999995,142.0,-2.7470833333333333,0.82,-1.456875,38.75,33.711000000000006,-2.4475292283333334,88.0,39.425,562.0599333333333,0.0,1.6666666666666663,0.0,1.31,18.513,195.16666666666669,459.6233333333333,0.0,4685.158975409479,8.817916666666667,0.1666666666666666,45.8,140.8185,-0.823633775
532,30.828915536734,0.1600000000000001,0.0,-3.8225,1.9,-3.8225,27.15,3.8299999999999983,-2.348195465,126.0,51.75,6930.0,0.0,1.0,7.665,1.4700000000000002,29.99,144.5,872.31,0.0,27.244399700266897,10.68,0.5,177.0,400.551,-1.165572938
533,21.07883201283889,0.0799999999999998,0.0,-5.051666666666667,1.69,-3.75,32.0,4.479999999999997,-0.9491154466666666,157.0,58.9,6176.666666666667,0.0,0.6666666666666666,7.81,1.2500000000000002,28.41,107.33333333333334,455.97333333333336,0.0,32.119441462214446,7.243333333333332,0.3333333333333333,0.0,96.351,-1.165572938
534,18590.612706645486,0.51,88.0,-0.6986805554166667,0.98,-0.73520833325,16.6,88.951,-1.9089373108333327,64.0,659.75,965.4090833333332,0.25,1.25,0.0,0.7499999999999999,6.494,118.83333333333334,363.2291666666667,0.0833333333333333,9306.586413145247,2.7245833333333334,0.5,268.2,99.9721,-1.064250967
535,18590.66728288689,0.51,88.0,-0.7140972220833334,0.98,-0.78145833325,16.525,87.28099999999999,-1.7805250166666668,64.0,659.85,966.07575,0.1666666666666666,1.1666666666666667,0.0,0.71,6.443999999999999,121.41666666666669,359.89583333333337,0.0833333333333333,9306.572769084894,2.8312500000000007,0.5,268.2,90.6721,-1.064250967
536,18589.395862863003,0.51,88.0,-0.7130627393333334,0.98,-0.7783548849999999,16.875,88.78399999999999,-2.0664643266666665,64.0,661.925,846.2424166666667,0.4166666666666667,1.4166666666666667,0.0,0.7299999999999999,6.443999999999999,120.75,342.4791666666667,0.0833333333333333,9306.89062409087,2.450416666666668,0.5,186.9,84.6721,-1.313345859
537,18568.97487339377,0.6300000000000001,96.0,-0.8925,1.31,-0.8925,20.35,25.209000000000003,-1.98671122,64.0,402.4,869.7145,0.0,1.0,0.0,0.6799999999999999,4.509,103.0,488.9,0.5,9307.709729792514,4.3500000000000005,0.5,0.0,155.7326,-1.313345859
538,18609.22685109201,1.3,121.0,-1.4311538461538462,1.17,-1.05,22.0,31.511,-3.1041900038461536,64.0,195.25,1087.8341307692308,0.0,2.6923076923076925,4.6850000000000005,1.38,21.023,107.84615384615384,1014.2176923076923,0.4615384615384615,9313.257754006248,27.87076923076924,0.0769230769230769,91.1,13.1185,-1.306404942
539,18609.22685109201,1.3199999999999998,118.0,-1.4449999999999998,1.14,-1.095,22.275,32.858,-3.108613926923077,64.0,196.975,1061.4495153846156,0.0,2.8461538461538463,4.6850000000000005,1.38,20.861,110.0,1010.2946153846154,0.4615384615384615,9313.310812973612,27.75692307692308,0.0769230769230769,91.1,16.3185,-1.306404942
540,18609.22685109201,1.27,112.0,-1.4278205128461536,1.21,-1.03916666675,21.7,33.024,-3.0973873561538463,64.0,197.6,1154.4495153846156,0.0,2.4615384615384617,4.6850000000000005,1.38,20.861,110.0,1036.0638461538465,0.4615384615384615,9312.795922441845,27.98846153846154,0.0769230769230769,91.1,10.9185,-1.05149901
541,18609.22685109201,0.93,123.0,-1.4132692307692305,1.1,-0.991875,23.075,35.76,-3.121314866923077,64.0,196.55,994.987976923077,0.6923076923076923,2.769230769230769,4.6850000000000005,1.38,20.861,110.0,1002.5253846153846,0.4615384615384615,9314.1512107827,27.684615384615388,0.0769230769230769,91.1,13.3185,-1.05149901
542,18609.22685109201,1.24,111.0,-1.4457692307692307,1.25,-1.0975,21.25,28.567,-3.085542143076923,64.0,198.25,1239.218746153846,0.0,2.153846153846154,4.6850000000000005,1.38,20.861,110.0,1050.6023076923077,0.4615384615384615,9312.292645714952,28.503076923076925,0.0769230769230769,91.1,16.6185,-0.945172532
543,18589.83120235906,0.51,88.0,-0.7428846152307692,0.98,-0.78395833325,16.75,91.8,-2.2570607123076925,64.0,659.45,853.3365384615385,0.3076923076923077,1.4615384615384617,0.0,0.8499999999999999,6.443999999999999,129.53846153846155,373.6953846153846,0.2307692307692307,9306.781789216851,2.556538461538461,0.5384615384615385,304.0,84.6721,-0.945172532
544,0.0,0.0,0.0,-6.463333333,2.1,-6.463333333,33.9,0.0,-2.83411842,140.0,18.8,6240.0,0.0,2.0,0.0,0.0,0.0,152.0,722.66,1.0,33.9566887225472,17.38,0.0,0.0,0.0,-1.508134257
545,18587.76366910762,0.51,18.0,-0.968541666625,0.98,-0.453611111,17.266666666666666,93.141,-1.97155978125,134.0,618.1333333333333,831.897,0.875,1.75,0.0,0.79,6.443999999999999,68.5,369.71125,0.0,6212.332507876486,3.25375,0.25,278.0,84.6721,-1.508134257
546,18576.59925641001,0.72,0.0,-0.9668750000000002,1.36,-0.65625,20.65,37.947,-2.1639831375,162.0,905.0,747.522,2.25,3.0,0.0,0.5800000000000001,5.783999999999999,59.75,493.625,0.0,9313.308939123595,3.71625,0.25,309.9,15.7721,-1.357970982
547,18516.651101935724,1.2999999999999998,166.0,-2.8240833334,0.82,-3.523472222333333,38.5,9.214,-2.5065910880000004,64.0,367.3333333333333,172.3076,0.0,2.0,0.0,0.31,0.4760000000000026,91.8,112.796,0.6,12420.181332597092,0.6699999999999999,0.2,148.1,102.47402,-1.357970982
548,18499.858014773825,1.4300000000000002,180.0,-3.03925,0.82,-3.8820833333333336,44.3,14.933999999999996,-2.4796753020000004,64.0,370.3333333333333,307.5076,0.0,2.0,0.0,0.31,1.936,91.8,107.982,0.6,12425.779028317726,0.641,0.2,148.1,58.174020000000006,-0.879199111
549,25.583209518743097,0.32,41.0,-3.642375,1.93,-5.983958333333334,28.4,1.8299999999999983,-2.443246062,103.0,58.63333333333333,7674.0,0.0,1.2,0.0,1.91,31.73,161.8,896.0,0.2,28.9670170710653,8.676200000000001,0.6,169.60000000000002,428.731,-0.879199111
550,9.344946652917,0.1299999999999999,12.0,-4.68545977,2.0,-4.68545977,28.85,6.241999999999997,-1.4969746899999998,140.0,33.9,9887.0,0.0,1.0,0.0,0.05,2.253,159.0,478.49,0.5,29.284215396088698,9.8375,0.5,0.0,5.99,-0.857644953
551,18584.89939922412,0.6100000000000001,80.0,-0.9682142857142856,1.93,-0.9891666666666667,14.0,20.104,-2.9293748,64.0,267.8666666666667,4847.7552857142855,0.0,2.0,0.0,1.17,18.291,125.28571428571428,888.17,0.4285714285714285,6205.523527234858,12.10857142857143,0.4285714285714285,114.1,428.7326,-0.857644953
552,0.0,0.0,0.0,-6.463333333,2.1,-6.463333333,33.9,0.0,-2.83411842,140.0,18.8,6240.0,0.0,2.0,0.0,0.0,0.0,152.0,722.66,1.0,33.9566887225472,17.38,0.0,0.0,0.0,-1.061505293
553,18287.16561455146,1.36,90.0,-1.9595,0.79,-0.6275,42.266666666666666,7.667999999999996,-1.45980266,174.0,42.93333333333334,2645.7284,0.0,1.6,2.455,0.6200000000000001,9.249,129.2,283.4,0.0,6155.101492128287,3.2928000000000006,0.4,303.31,35.8911,-1.061505293
554,18581.25588204769,1.2999999999999998,166.0,-2.1446296296666665,0.82,-2.60666666675,36.55,21.934,-2.483074261111111,64.0,240.6,1634.7304444444444,0.2222222222222222,1.7777777777777777,0.0,1.5100000000000002,28.36,65.55555555555556,308.9088888888889,0.6666666666666666,4680.411293270705,3.210555555555556,0.2222222222222222,246.94,102.2326,-1.110754339
555,18569.536190107043,1.4300000000000002,180.0,-2.7302777777777774,0.82,-3.924375,43.75,21.934,-2.339146141111111,64.0,240.925,1311.5082222222222,0.0,2.0,0.0,1.6700000000000002,31.208,65.55555555555556,248.83444444444447,0.6666666666666666,4687.539488046342,5.356666666666666,0.1111111111111111,248.41000000000005,59.6326,-1.110754339
556,18569.536190107043,1.18,148.0,-2.51314814811111,0.95,-3.43583333325,32.35,26.974,-2.6165480977777777,64.0,206.75,1577.9526666666666,0.0,2.0,0.0,0.8699999999999999,6.155999999999999,74.88888888888889,368.0955555555556,0.7777777777777777,4676.034490592703,7.007777777777777,0.1111111111111111,0.0,59.6326,-0.900536906
557,18581.25588204769,0.81,116.0,-2.0364814814444445,0.93,-2.36333333325,27.575,38.641000000000005,-2.500626338888889,64.0,237.85,1647.174888888889,0.2222222222222222,1.7777777777777777,0.0,1.5100000000000002,28.36,65.55555555555556,312.72444444444443,0.6666666666666666,4671.308909320498,3.24,0.2222222222222222,242.6,140.7326,-0.900536906
558,18568.742884113828,0.93,2.0,-0.7946296295555557,0.93,-0.243611111,29.63333333333333,51.638000000000005,-1.638133221111111,178.0,627.3333333333334,1518.9084444444445,0.8888888888888888,1.7777777777777777,0.0,0.31,3.983999999999998,85.88888888888889,342.86,0.0,6224.637526475208,2.2822222222222224,0.3333333333333333,275.3,140.9721,-1.455175701
559,18572.18078877279,0.3800000000000001,46.0,-3.126666666666667,1.9,-3.8025,18.65,21.442,-3.2738378700000004,64.0,391.3,777.6193333333333,0.0,2.6666666666666665,0.0,1.14,9.388000000000002,83.66666666666667,598.8666666666667,0.6666666666666666,9306.106772103009,16.883333333333336,0.0,7.5,147.7326,-1.455175701
560,18569.536190107043,0.49,50.0,-2.578333333333333,2.01,-2.9799999999999995,19.75,20.714,-3.065956036666667,64.0,392.85,1775.2859999999998,0.0,2.6666666666666665,0.0,0.8699999999999999,6.155999999999999,83.0,440.33333333333337,0.6666666666666666,9307.42907143588,12.46,0.0,21.099999999999994,59.6326,-1.11305266
561,18574.560849330595,0.5900000000000001,78.0,-1.1333333333333333,1.54,-0.8125,17.450000000000003,27.443,-4.193590443333333,64.0,394.3,1503.2859999999998,2.6666666666666665,4.0,1.925,0.7899999999999999,4.318000000000001,72.66666666666667,683.5333333333333,0.6666666666666666,9304.916741824103,4.863333333333333,0.3333333333333333,121.1,21.6326,-1.11305266
562,18593.51039087315,0.18,0.0,-0.8816666666666667,1.57,-0.6837500000000001,12.25,91.186,-1.7703887233333333,112.0,905.65,617.1306666666667,0.0,0.6666666666666666,0.0,0.8800000000000001,14.860999999999995,74.66666666666667,555.6666666666666,0.0,9304.853371892024,2.8016666666666663,0.3333333333333333,0.0,199.9721,-1.574400575
563,18576.640232194804,0.55,63.0,-5.1925,2.36,-3.894375,19.200000000000003,0.0,-7.024389946666666,72.0,122.25,6417.500666666667,2.0,4.0,0.0,1.11,4.853999999999999,205.66666666666669,1273.7,0.0,9304.1788505214,17.673333333333336,0.3333333333333333,67.0,173.97402,-1.574400575
564,18572.18078877279,0.3800000000000001,46.0,-3.126666666666667,1.9,-3.8025,18.65,21.442,-3.2738378700000004,64.0,391.3,777.6193333333333,0.0,2.6666666666666665,0.0,1.14,9.388000000000002,83.66666666666667,598.8666666666667,0.6666666666666666,9306.106772103009,16.883333333333336,0.0,7.5,147.7326,-1.113994602
565,0.0,0.0,0.0,-10.166875,2.58,-10.166875,25.7,0.0,-3.00278915,103.0,70.0,1960.0,0.0,2.0,0.0,0.0,0.0,70.0,388.36,1.0,27.1665457946712,1.721,0.0,0.0,0.0,-1.113994602
566,18569.536190107043,0.49,50.0,-2.578333333333333,2.01,-2.9799999999999995,19.75,20.714,-3.065956036666667,64.0,392.85,1775.2859999999998,0.0,2.6666666666666665,0.0,0.8699999999999999,6.155999999999999,83.0,440.33333333333337,0.6666666666666666,9307.42907143588,12.46,0.0,21.099999999999994,59.6326,-1.201826028
567,18572.18078877279,0.3800000000000001,46.0,-3.126666666666667,1.9,-3.8025,18.65,21.442,-3.2738378700000004,64.0,391.3,777.6193333333333,0.0,2.6666666666666665,0.0,1.14,9.388000000000002,83.66666666666667,598.8666666666667,0.6666666666666666,9306.106772103009,16.883333333333336,0.0,7.5,147.7326,-1.201826028
568,18594.310800063315,1.3099999999999998,166.0,-1.125462963,0.82,-1.0423333334,25.02,115.963,-2.489848907777778,64.0,535.6,779.9643333333332,0.0,1.5555555555555558,0.0,1.28,20.217,94.33333333333331,675.1033333333334,0.3333333333333333,7457.009908444363,7.721666666666667,0.3333333333333333,568.0,199.9721,-1.367492094
569,18572.18078877279,0.3800000000000001,46.0,-3.126666666666667,1.9,-3.8025,18.65,21.442,-3.2738378700000004,64.0,391.3,777.6193333333333,0.0,2.6666666666666665,0.0,1.14,9.388000000000002,83.66666666666667,598.8666666666667,0.6666666666666666,9306.106772103009,16.883333333333336,0.0,7.5,147.7326,-1.367492094
570,18594.310800063315,1.4400000000000002,180.0,-1.245,0.82,-1.2575,28.500000000000004,115.963,-2.474895693333334,64.0,537.4,855.0754444444443,0.0,1.5555555555555558,0.0,1.38,20.217,94.33333333333331,672.4288888888889,0.3333333333333333,7460.368525876742,7.705555555555556,0.3333333333333333,568.0,199.9721,-1.295574917
