,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,AMID_X,ATSC0i,SM1_Dzp,ATS2dv,ATS3dv,ATS0s,ATS4dv,SM1_DzZ,AATS1se,target
2517,404.0,9,0,3,2,11.666666666666666,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,123.0,63.0,84.5625,58.0,0.6428571428571429,7.9226326,-440.33112
2518,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,114.0,94.0,104.36111111111111,68.0,0.6428571428571429,7.859567,-440.33087
2519,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,115.0,117.0,83.55555555555556,50.0,0.6428571428571429,7.9226326,-440.33044
2520,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,94.0,116.8125,67.0,0.6428571428571429,7.856025,-440.33026
2521,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,134.0,118.0,103.34027777777776,29.0,0.6428571428571429,7.859567,-440.33005
2522,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,113.0,90.0,75.80555555555556,74.0,0.6428571428571429,7.926174600000001,-440.3298
2523,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,81.0,86.0,137.30555555555554,85.0,0.6428571428571429,7.870636631578948,-440.32953
2524,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,83.0,73.0,100.0,53.0,0.6428571428571429,7.818873684210528,-440.32928
2525,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,103.0,110.0,115.5625,54.0,0.6428571428571429,7.877996210526317,-440.329
2526,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,119.0,91.0,100.36111111111111,70.0,0.6428571428571429,7.919183000000001,-440.3288
2527,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,86.0,67.0,101.27777777777776,65.0,0.6428571428571429,7.818873684210528,-440.32858
2528,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,127.0,109.0,95.08333333333331,43.0,0.6428571428571429,7.863016600000002,-440.32822
2529,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,84.0,104.0,115.30555555555556,79.0,0.6428571428571429,7.877996210526317,-440.32785
2530,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,115.0,96.0,75.80555555555556,44.0,0.6428571428571429,7.926174600000001,-440.32764
2531,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,90.0,90.0,115.30555555555554,43.0,0.6428571428571429,7.877996210526317,-440.32736
2532,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,69.0,80.0,114.02777777777776,56.0,0.6428571428571429,7.877996210526317,-440.32715
2533,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,126.0,84.0,62.30555555555556,64.0,0.6428571428571429,7.929624200000001,-440.32684
2534,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,144.0,102.0,75.80555555555556,30.0,0.6428571428571429,7.9261746,-440.32657
2535,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,116.0,72.0,61.02777777777778,67.0,0.6428571428571429,7.929624200000002,-440.32645
2536,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,98.0,70.0,116.05555555555556,61.0,0.6428571428571429,7.859474600000001,-440.32626
2537,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,142.0,102.0,86.36805555555554,19.0,0.6428571428571429,7.9226326,-440.32596
2538,404.0,9,0,3,2,11.666666666666664,136.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,133.0,111.0,94.84027777777776,20.0,0.6428571428571429,7.8664662,-440.32574
2539,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,122.0,134.0,75.80555555555556,28.0,0.6428571428571429,7.926174600000001,-440.32535
2540,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,78.0,94.0,114.02777777777776,100.0,0.6428571428571429,7.877996210526317,-440.3251
2541,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,90.0,98.0,114.02777777777776,44.0,0.6428571428571429,7.877996210526317,-440.32486
2542,404.0,9,0,3,2,11.666666666666664,132.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,119.0,106.0,93.30555555555556,35.0,0.6428571428571429,7.866466200000002,-440.3244
2543,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,111.0,88.0,95.08333333333331,69.0,0.6428571428571429,7.863016600000002,-440.32416
2544,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,80.0,68.0,101.27777777777776,66.0,0.6428571428571429,7.818873684210528,-440.32397
2545,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,126.0,79.0,62.30555555555556,68.0,0.6428571428571429,7.929624200000001,-440.32364
2546,404.0,9,0,3,2,11.666666666666664,116.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,77.0,70.0,116.55555555555554,51.0,0.6428571428571429,7.856025000000001,-440.3233
2547,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,129.0,117.0,116.84027777777776,28.0,0.6428571428571429,7.859474600000001,-440.3231
2548,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,104.0,73.0,75.27777777777777,60.0,0.6428571428571429,7.926174600000001,-440.3228
2549,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,114.0,88.0,99.08333333333331,76.0,0.6428571428571429,7.919183000000001,-440.32257
2550,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,107.0,108.0,94.55555555555554,65.0,0.6428571428571429,7.8630166,-440.32202
2551,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,64.0,99.08333333333331,66.0,0.6428571428571429,7.919183000000001,-440.3217
2552,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,69.0,82.0,114.02777777777776,94.0,0.6428571428571429,7.877996210526317,-440.32147
2553,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,68.0,83.55555555555556,47.0,0.6428571428571429,7.9226326,-440.3211
2554,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,113.0,109.0,118.36111111111111,60.0,0.6428571428571429,7.856025,-440.32047
2555,404.0,9,0,3,2,11.666666666666666,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,86.0,98.0,114.02777777777776,48.0,0.6428571428571429,7.877996210526317,-440.32004
2556,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,93.0,94.0,115.30555555555556,73.0,0.6428571428571429,7.877996210526317,-440.31964
2557,404.0,9,0,3,2,11.666666666666664,132.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,95.0,74.0,93.30555555555554,91.0,0.6428571428571429,7.8664662,-440.31912
2558,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,111.0,83.0,117.33333333333334,60.0,0.6428571428571429,7.859474600000001,-440.3188
2559,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,96.0,116.05555555555554,46.0,0.6428571428571429,7.859474600000001,-440.31848
2560,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,117.0,129.0,84.30555555555556,49.0,0.6428571428571429,7.9226326,-440.31805
2561,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,102.0,122.0,118.36111111111111,58.0,0.6428571428571429,7.856025,-440.31747
2562,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,117.0,123.0,118.61805555555556,42.0,0.6428571428571429,7.856025,-440.31702
2563,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,98.0,100.0,116.05555555555556,54.0,0.6428571428571429,7.859474600000001,-440.31625
2564,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,112.0,124.0,117.34027777777776,48.0,0.6428571428571429,7.856025,-440.3159
2565,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,79.0,77.0,114.02777777777776,58.0,0.6428571428571429,7.877996210526317,-440.31555
2566,404.0,9,0,3,2,11.666666666666664,134.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,107.0,122.0,134.5625,60.0,0.6428571428571429,7.75239157894737,-440.31503
2567,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,62.0,83.55555555555556,61.0,0.6428571428571429,7.9226326,-440.31442
2568,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,85.0,75.0,116.05555555555554,63.0,0.6428571428571429,7.859474600000001,-440.31403
2569,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,104.0,102.0,116.3125,47.0,0.6428571428571429,7.8594746,-440.31305
2570,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,92.0,116.0,92.52777777777776,80.0,0.6428571428571429,7.8630166,-440.31274
2571,404.0,9,0,3,2,11.666666666666664,132.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,91.0,118.0,92.02777777777776,68.0,0.6428571428571429,7.885355789473686,-440.31204
2572,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,119.0,97.0,99.08333333333334,46.0,0.6428571428571429,7.919183000000001,-440.31137
2573,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,106.0,115.0,61.02777777777778,61.0,0.6428571428571429,7.929624200000001,-440.3109
2574,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,101.0,116.0,117.08333333333334,55.0,0.6428571428571429,7.856025000000001,-440.31042
2575,404.0,9,0,3,2,11.666666666666664,134.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,102.0,126.0,93.30555555555556,57.0,0.6428571428571429,7.885355789473686,-440.30988
2576,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,92.0,80.0,116.05555555555554,62.0,0.6428571428571429,7.859474600000001,-440.30954
2577,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,107.0,125.0,119.625,52.0,0.6428571428571429,7.856025,-440.30923
2578,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,94.0,74.0,75.80555555555556,59.0,0.6428571428571429,7.926174600000001,-440.3084
2579,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,76.0,48.0,91.5,56.0,0.6428571428571429,7.866466200000002,-440.30774
2580,404.0,9,0,3,2,11.666666666666666,118.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,114.0,96.0,99.83333333333334,53.0,0.6428571428571429,7.919183000000001,-440.30713
2581,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,102.0,92.0,117.08333333333331,64.0,0.6428571428571429,7.856025000000001,-440.30692
2582,404.0,9,0,3,2,11.666666666666664,112.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,135.0,132.0,102.13888888888889,25.0,0.6428571428571429,7.953073904761903,-440.3063
2583,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,88.0,106.0,115.30555555555556,71.0,0.6428571428571429,7.859474600000001,-440.30566
2584,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,113.0,113.0,118.09027777777776,61.0,0.6428571428571429,7.856025,-440.3052
2585,404.0,9,0,3,2,11.666666666666664,110.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,116.0,127.0,100.86111111111111,30.0,0.6428571428571429,7.953073904761903,-440.30453
2586,404.0,9,0,3,2,11.666666666666664,114.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,133.0,123.0,102.39583333333334,30.0,0.6428571428571429,7.953073904761905,-440.30405
2587,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,110.0,112.0,117.33333333333334,62.0,0.6428571428571429,7.859474600000001,-440.3034
2588,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,80.0,88.0,118.09027777777776,67.0,0.6428571428571429,7.856025000000002,-440.30286
2589,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,70.0,84.0,115.80555555555556,94.0,0.6428571428571429,7.856025000000001,-440.30222
2590,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,82.0,92.0,93.80555555555556,70.0,0.6428571428571429,7.8630166,-440.30176
2591,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,86.0,94.0,118.09027777777776,75.0,0.6428571428571429,7.856025,-440.30124
2592,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,90.0,90.0,116.3125,76.0,0.6428571428571429,7.8594746,-440.30096
2593,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,79.0,87.0,117.83333333333334,63.0,0.6428571428571429,7.856025000000002,-440.30048
2594,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,67.0,53.0,122.52777777777776,46.0,0.6428571428571429,7.832923789473685,-440.3001
2595,404.0,9,0,3,2,11.666666666666664,112.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,127.0,121.0,101.11805555555554,45.0,0.6428571428571429,7.953073904761905,-440.29956
2596,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,88.0,76.0,93.80555555555556,67.0,0.6428571428571429,7.8630166,-440.29916
2597,404.0,9,0,3,2,11.666666666666666,120.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,122.0,88.0,100.09027777777776,51.0,0.6428571428571429,7.919183000000001,-440.29877
2598,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,93.0,99.0,116.05555555555554,50.0,0.6428571428571429,7.859474600000001,-440.29825
2599,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,101.0,71.0,100.09027777777776,64.0,0.6428571428571429,7.919183000000001,-440.29794
2600,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,95.0,65.0,84.30555555555556,61.0,0.6428571428571429,7.9226326,-440.29773
2601,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,94.0,86.0,98.8125,64.0,0.6428571428571429,7.919183000000001,-440.29745
2602,404.0,9,0,3,2,11.666666666666666,120.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,104.0,78.0,100.09027777777776,65.0,0.6428571428571429,7.919182999999999,-440.2972
2603,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,110.0,77.0,85.84027777777777,55.0,0.6428571428571429,7.9226326,-440.2967
2604,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,131.0,88.0,85.09027777777777,50.0,0.6428571428571429,7.9429718,-440.2961
2605,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,121.0,82.0,85.09027777777777,60.0,0.6428571428571429,7.942971800000002,-440.29587
2606,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,110.0,91.0,106.83333333333334,60.0,0.6428571428571429,7.9359802,-440.29553
2607,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,100.0,75.0,62.30555555555556,54.0,0.6428571428571429,7.929624200000002,-440.29523
2608,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,83.0,73.0,94.55555555555554,47.0,0.6428571428571429,7.8630166,-440.2949
2609,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,98.0,114.0,117.59027777777776,44.0,0.6428571428571429,7.8594746,-440.29434
2610,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,84.0,81.0,62.30555555555556,50.0,0.6428571428571429,7.929624200000002,-440.29395
2611,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,68.0,86.0,114.77777777777776,85.0,0.6428571428571429,7.859474600000001,-440.29352
2612,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,81.0,73.0,62.30555555555556,52.0,0.6428571428571429,7.929624200000002,-440.2929
2613,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,99.0,113.0,117.59027777777776,43.0,0.6428571428571429,7.859474600000001,-440.29257
2614,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,115.0,100.0,83.55555555555556,57.0,0.6428571428571429,7.9429718,-440.29227
2615,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,131.0,94.0,84.83333333333334,51.0,0.6428571428571429,7.9429718,-440.29172
2616,404.0,9,0,3,2,11.666666666666664,122.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,92.0,65.0,84.30555555555556,62.0,0.6428571428571429,7.9226326,-440.29144
2617,404.0,9,0,3,2,11.666666666666664,126.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,143.0,86.0,55.84027777777778,48.0,0.6428571428571429,7.966391238095238,-440.2912
2618,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,72.0,90.0,114.77777777777776,89.0,0.6428571428571429,7.859474600000001,-440.29102
2619,404.0,9,0,3,2,11.666666666666664,116.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,83.0,76.0,98.55555555555554,49.0,0.6428571428571429,7.919183000000001,-440.29074
2620,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999994,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,102.0,130.0,96.09027777777776,55.0,0.6428571428571429,7.8630166,-440.2904
2621,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,143.0,99.0,55.583333333333336,27.0,0.6428571428571429,7.966391238095239,-440.28995
2622,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,73.0,92.0,94.55555555555556,41.0,0.6428571428571429,7.8630166,-440.28937
2623,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,110.0,101.0,83.55555555555556,62.0,0.6428571428571429,7.9429718,-440.28888
2624,404.0,9,0,3,2,11.666666666666664,118.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,137.0,111.0,78.86111111111111,38.0,0.6428571428571429,7.959732571428571,-440.28836
2625,404.0,9,0,3,2,11.666666666666664,116.0,1584.8934809999996,2.094263,0.0,7.802563400000002,0.0,25.15737019143253,-2.682770346860122,111.0,108.0,77.58333333333333,45.0,0.6428571428571429,7.959732571428571,-440.28793
2626,404.0,9,0,3,2,11.666666666666664,116.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,133.0,121.0,99.34027777777776,35.0,0.6428571428571429,7.956359238095239,-440.28757
2627,404.0,9,0,3,2,11.666666666666664,128.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,81.0,82.0,61.02777777777778,49.0,0.6428571428571429,7.929624200000002,-440.2872
2628,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,69.0,88.0,94.55555555555554,67.0,0.6428571428571429,7.8630166000000035,-440.28647
2629,404.0,9,0,3,2,11.666666666666664,130.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,101.0,113.0,94.05555555555554,68.0,0.6428571428571429,7.866466200000002,-440.28586
2630,404.0,9,0,3,2,11.666666666666664,120.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,67.0,76.0,114.77777777777776,59.0,0.6428571428571429,7.859474600000001,-440.2849
2631,404.0,9,0,3,2,11.666666666666664,124.0,1584.8934809999996,2.0942629999999998,0.0,7.802563400000002,0.0,25.157370191432527,-2.682770346860122,116.0,105.0,83.55555555555556,59.0,0.6428571428571429,7.9429718,-440.2843
