,IsNonmetal_composition_average,Density_max_value,ShearModulus_arithmetic_average,MeltingT_composition_average,NpValence_composition_average,Density_arithmetic_average,ThirdIonizationEnergy_composition_average,IsMetal_arithmetic_average,NpUnfilled_composition_average,BCCenergy_pa_composition_average,Density_composition_average,NUnfilled_composition_average,IsAlkali_composition_average,ThermalExpansionCoefficient_arithmetic_average,ShearModulus_composition_average,NpValence_arithmetic_average,GSenergy_pa_arithmetic_average,AtomicVolume_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IsNonmetal_arithmetic_average,IsMetal_composition_average,BCCvolume_padiff_composition_average,IsCarbon_composition_average,AtomicVolume_arithmetic_average,target
2994,0.6666666666666666,6689.0,6.333333333333334,563.9216666666666,2.6666666666666665,4121.333333333333,31.53333333333333,0.6666666666666666,1.3333333333333333,-2.8924436533333333,4470.166666666666,5.166666666666666,0.1666666666666666,44.06666666666666,5.016666666666668,1.3333333333333333,-3.11496709111,48.63906005725031,-2.884146196666667,4.341327936666667,0.3333333333333333,0.3333333333333333,-4.062777777833333,0.0,45.9470569290798,4.06
2995,0.5833333333333334,4819.0,11.533333333333331,682.6566666666668,2.666666666666667,3676.333333333333,27.46066666666667,0.6666666666666666,2.833333333333333,-3.069121545833333,4003.583333333334,2.833333333333333,0.0,29.566666666666663,11.233333333333333,1.6666666666666663,-3.0465790966666666,48.374857157185296,-2.824816833333333,5.994854863333334,0.3333333333333333,0.4166666666666666,-3.2075,0.0,36.2575036060109,4.06
2996,0.5652173913043478,9780.0,5.666666666666668,497.83739130434776,3.304347826086956,5151.666666666667,30.285739130434784,0.6666666666666666,2.1739130434782608,-3.0898146239130435,6199.95652173913,2.260869565217391,0.0869565217391304,46.8,6.378260869565217,2.333333333333333,-2.8473420077766667,48.63906005725031,-2.630880283333333,6.1108690221739135,0.3333333333333333,0.4347826086956521,-4.3949275362608695,0.0,46.180042797037295,0.42
2997,0.0,6697.0,18.0,795.1080000000001,3.6,6468.5,26.896,0.5,2.4,-3.256437104,6422.8,2.4,0.0,14.9,17.6,3.5,-3.629332423335,3.765265278758101,-3.362016775,8.130413242000001,0.0,0.4,-5.665999999799999,0.0,32.074056083168145,0.42
2998,0.5,11340.0,4.65,547.3050000000002,3.0,8079.5,31.38150000000001,0.5,3.0,-3.24175784,8079.5,3.0,0.0,36.9,4.65,3.0,-3.54991076,3.132618386911698,-3.24175784,6.957631955,0.5,0.5,-2.97,0.5,28.775113819283447,1.1
2999,0.6666666666666666,8920.0,24.0,664.1233333333333,2.0,5371.5,32.39666666666667,0.5,2.0,-4.336319893333333,4188.666666666667,2.333333333333333,0.0,71.75,16.0,1.5,-4.54058193125,16.3841798847413,-4.16296174,8.17149668,0.5,0.3333333333333333,-5.603492063333333,0.0,20.022031874270557,1.1
3000,0.5,4940.0,0.0,349.655,2.5,3236.0,36.5,0.5,0.5,-1.00772036,3236.0,1.0,0.5,89.0,0.0,2.5,-1.23436872125,49.98209437634181,-1.00772036,2.2920580850000003,0.5,0.5,-4.86875,0.0,67.64990465680481,3.58
3001,0.0,7874.0,49.0,1157.996,2.4,7057.0,29.0364,0.5,1.2,-5.014664796,6893.6,2.8,0.0,15.3,42.4,2.0,-5.713393433335001,22.179323753004898,-5.55980139,7.355345886,0.0,0.4,-3.8779999997999983,0.0,22.86702684604475,3.58
3002,0.4,8650.0,9.5,483.45200000000006,1.2,5236.5,34.56,0.5,1.2,-2.317417904,5919.2,1.2,0.0,78.9,11.4,1.5,-3.10634163375,6.6340963608462005,-2.71168762,6.390126648000001,0.5,0.6,-3.271095238,0.0,24.8970736362181,1.92
3003,0.5,8650.0,5.575,536.6949999999998,2.5,4326.25,40.327,0.75,1.5,-2.5363591966666665,3537.5,1.6666666666666663,0.1666666666666666,46.8,3.7166666666666655,1.75,-2.70513036052,17.8583034264577,-2.30314422,5.837491174999999,0.25,0.5,-5.5906597221666665,0.0,27.477216467474232,1.92
3004,0.4,7140.0,21.5,542.528,1.2,4481.5,35.905199999999994,0.5,1.2,-2.5674693800000004,5013.2,1.2,0.0,78.6,25.8,1.5,-3.3202544787500003,13.008438081838698,-2.92006385,6.376194036,0.5,0.6,-3.2440952380000003,0.0,21.70990277572185,1.83
3005,0.7142857142857143,6110.0,23.5,662.8571428571427,2.8571428571428568,3055.7145,47.612857142857145,0.5,1.4285714285714286,-4.311039918571428,1746.735,3.428571428571429,0.0,394.2,13.428571428571429,2.0,-6.8480262975,18578.35226826842,-5.69950615,4.039673065714285,0.5,0.2857142857142857,-1.2678571428571428,0.0,9303.021032355193,1.83
3006,0.5,13534.0,15.566666666666665,490.209,2.0,8497.666666666666,34.029,0.6666666666666666,1.0,-1.8045326835,7418.1500000000015,1.0,0.0,41.4,13.675,1.3333333333333333,-1.6536324624713334,12.0031208910251,-1.4058878566666666,4.61785622825,0.3333333333333333,0.5,-3.474206896575,0.0,22.34207681008677,0.85
3007,0.5,11850.0,3.25,535.5,2.5,8334.5,30.3245,0.5,3.5,-2.57681942,8334.5,3.5,0.0,37.45,3.25,2.5,-2.87173472,1.4320719350806002,-2.57681942,6.61036316,0.5,0.5,-3.205,0.0,27.924840593367897,0.85
3008,0.6,5727.0,0.0,669.0160000000001,3.6,3843.5,32.2384,0.5,2.4,-3.4876590860000003,3466.8,2.4,0.0,42.7,0.0,3.5,-4.374052916875,5.442580057493203,-3.60887657,7.24920981,0.5,0.4,-7.366125,0.0,24.445255765924603,0.16
3009,0.5,8650.0,10.3,445.015,2.25,4613.75,56.5255,0.75,1.5,-2.54718633,3108.75,1.75,0.25,42.2,5.675,1.5,-2.6850812359375,5.622487714795902,-2.3758971025,5.56320037,0.25,0.5,-6.091770833249999,0.125,24.314353648101527,0.16
3010,0.4444444444444444,8650.0,7.566666666666666,487.0644444444445,1.7777777777777777,5000.333333333333,35.08,0.6666666666666666,0.8888888888888888,-1.7497617444444444,5365.555555555556,1.1111111111111112,0.2222222222222222,55.6,7.977777777777778,1.3333333333333333,-1.7487670533333333,71.0609263891807,-1.5343390733333333,3.82707694,0.3333333333333333,0.5555555555555556,-2.9666666666666663,0.0,47.14326064219943,1.1
3011,0.5,7353.0,11.85,919.5,2.0,6086.0,27.1215,0.5,1.0,-3.736991205,6086.0,5.0,0.0,22.5,11.85,2.0,-4.0920857725,6.748014387172599,-3.736991205,4.43432444,0.5,0.5,-2.705,0.0,30.58281181941389,1.1
3012,0.0,7310.0,0.0,759.875,2.0,6518.5,28.1905,1.0,4.0,-3.434434555,6518.5,4.0,0.0,23.75,0.0,2.0,-3.6588455375,4.358692423210702,-3.434434555,7.436456554999999,0.0,1.0,-1.4975,0.0,23.90331194878335,3.57
3013,0.1,7310.0,0.0,669.921,2.0,5191.0,28.641400000000004,0.75,4.0,-3.51369034,5987.5,4.0,0.0,48.55,0.0,2.0,-3.932613855000001,8.6036083335588,-3.6325740175,7.350938434000001,0.25,0.9,-2.1307738095,0.0,23.907814799322573,3.57
3014,0.5,3510.0,2.45,694.1800000000002,2.0,2735.0,17.415,0.5,1.0,-2.463155705,2735.0,1.0,0.0,45.3,2.45,2.0,-3.010369489375,37.802735880024,-2.463155705,4.68261336,0.5,0.5,-5.0834375,0.0,46.0679137346832,1.1
3015,0.5,2460.0,1.05,711.5260714285713,2.25,1218.85725,54.4425,0.5,2.25,-2.829338763214285,893.4645,2.5,0.25,232.675,0.6,1.25,-3.5397508572925003,18584.89939922412,-2.53607982,4.185320968928571,0.25,0.25,-0.9223511904285714,0.0,4684.623751910622,1.1
3016,0.4444444444444444,8650.0,6.333333333333332,440.1133333333333,1.7777777777777777,4047.333333333334,36.86222222222222,0.6666666666666666,0.8888888888888888,-1.7951164288888888,4094.888888888889,1.1111111111111112,0.2222222222222222,63.93333333333334,6.333333333333332,1.3333333333333333,-1.9575753229166664,71.0609263891807,-1.568355086666667,4.7843327,0.3333333333333333,0.5555555555555556,-4.929722222222222,0.0,47.12917436514729,0.145
3017,0.0,6240.0,8.0,512.785,2.5,6072.0,29.335,0.5,3.5,-2.90625459,6072.0,3.5,0.0,19.25,8.0,2.5,-3.0767789045850003,14.3461752394648,-2.90625459,5.95388546,0.0,0.5,-3.6904166665,0.0,26.783601102814803,0.145
3018,0.0,8650.0,24.0,1204.11,0.0,5817.5,31.12,1.0,0.0,-3.4562151,5817.5,4.5,0.0,20.4,24.0,0.0,-3.5488436575,3.4292854627965994,-3.4562151,4.19504767,0.0,1.0,0.06,0.0,23.294668187193302,0.74
3019,0.5,8650.0,12.333333333333332,433.475,2.0,5927.666666666668,32.0855,0.6666666666666666,2.5,-3.50033422,4901.5,2.5,0.0,59.93333333333334,9.25,1.6666666666666663,-3.3912434525000004,6.6340963608462005,-3.1061002266666664,8.28114798,0.3333333333333333,0.5,-6.1801190475,0.25,25.58697751150027,0.74
3020,0.8,7353.0,5.825,468.0630000000001,3.0,3026.0,36.4404,0.5,1.7999999999999998,-3.32105333,2372.7,2.7,0.1,67.0,2.33,1.75,-3.8678366948950007,12.271783087581492,-3.3783878375,7.130140401,0.5,0.2,-7.7515059523,0.0,32.193953876641324,1.21
3021,0.0,8650.0,9.5,924.74,2.0,7188.5,31.394,1.0,2.0,-3.056755673333333,6701.333333333334,2.0,0.0,23.1,6.333333333333332,1.5,-2.73153167,0.1439402813829993,-2.477651515,5.629195086666668,0.0,1.0,-2.058333333333333,0.0,21.6519955964865,1.21
3022,0.5,10490.0,10.0,578.6400000000001,2.25,6117.999999999999,33.8,0.6666666666666666,2.25,-2.9259870575,5078.5,2.5,0.0,36.2,7.5,1.6666666666666663,-3.291621860416667,10.0908978447804,-2.90038636,5.8834471475,0.3333333333333333,0.5,-5.3453125,0.0,21.28423574254813,1.92
3023,0.6666666666666666,21090.0,30.5,892.0,2.0,11456.5,20.12,0.5,2.0,-5.09707013,8245.333333333334,2.6666666666666665,0.0,67.9,20.33333333333333,1.5,-5.71450936125,12.853658309907,-5.304087095,9.285280703333331,0.5,0.3333333333333333,-5.5901587300000015,0.0,21.787292661687697,1.92
3024,0.0,7901.0,19.0,1067.996,2.4,7070.5,25.03,0.5,1.2,-3.504745868,6904.4,7.6,0.0,8.4,18.4,2.0,-3.897861908335,0.9069644087404,-3.67240273,6.134141393999999,0.0,0.4,-3.645999999799999,0.0,33.503206518176995,5.56
3025,0.5,11340.0,2.8,494.485,3.0,6650.0,33.3865,0.5,3.0,-3.29278186,6650.0,3.0,0.0,49.4,2.8,3.0,-3.863123164375,3.1748772180680973,-3.29278186,8.034544685,0.5,0.5,-5.178437499999999,0.5,28.75398440370525,5.56
3026,0.4285714285714285,10490.0,11.233333333333334,896.6842857142857,2.142857142857143,7011.999999999999,32.185857142857145,0.6666666666666666,1.2857142857142856,-3.011017832857142,7379.142857142857,1.7142857142857142,0.0,26.43333333333333,14.442857142857145,2.333333333333333,-3.6290248616666663,10.1331566759368,-3.278561423333333,5.066886655714286,0.3333333333333333,0.5714285714285714,-2.9721428571428565,0.0,22.0028061042988,2.54
3027,0.0,6697.0,10.65,620.155,1.5,3776.5,35.51,1.0,1.5,-2.493215565,3776.5,2.0,0.5,46.5,10.65,1.5,-2.607451026665,45.6564412392888,-2.493215565,4.167541355,0.0,1.0,-2.7383333335000004,0.0,53.0196440634335,2.54
3028,0.5,7140.0,12.6,562.7099999999998,2.0,2662.85725,45.0985,0.5,1.0,-2.1367228675,2662.85725,1.0,0.0,225.625,12.6,2.0,-3.0105845259375004,18576.9914827546,-2.1367228675,4.412404094999999,0.5,0.5,-3.17296875,0.0,4669.376645830337,1.8
3029,0.0,21090.0,40.5,1282.986666666667,2.0,13893.5,16.866666666666667,1.0,2.0,-4.56832275,11494.666666666668,2.6666666666666665,0.0,9.9,33.666666666666664,1.5,-5.072936009999999,14.8309599370549,-4.90752656,8.16613847,0.0,1.0,-2.9633333333333334,0.0,22.77594347526165,1.8
3030,0.9090909090909092,19300.0,7.975,231.52636363636364,3.8636363636363633,6937.85725,44.955,0.5,1.5909090909090908,-2.148716703636364,2160.5197727272725,1.6363636363636362,0.0,225.45,1.45,2.25,-2.848852298125,18575.25010287292,-2.155307585,3.462434635454545,0.5,0.0909090909090909,-2.948636363636364,0.0,4679.193092312303,1.72
3031,0.0,8900.0,46.0,1204.6666666666667,0.0,5319.0,64.59533333333333,1.0,0.0,-3.3358094100000004,4125.333333333333,1.0,0.0,18.9,36.333333333333336,0.0,-4.3113307275,12.2264324125135,-4.246878700000001,4.771108513333333,0.0,1.0,0.0583333333333333,0.0,17.109076889369952,1.72
3032,0.5,10490.0,17.233333333333334,742.8233333333334,2.333333333333333,7539.666666666666,32.10366666666667,0.6666666666666666,1.6666666666666663,-3.0061845183333333,7124.5,2.0,0.0,28.63333333333333,14.85,2.0,-3.3990775200000005,10.1331566759368,-3.1718819066666666,5.665224765,0.3333333333333333,0.5,-4.260833333333333,0.1666666666666666,23.750412612594328,3.76
3033,0.5,8650.0,11.35,544.11,2.0,6734.5,34.15,0.5,1.0,-1.820540075,6734.5,1.0,0.0,37.9,11.35,2.0,-2.1414830675,5.628779170032601,-1.820540075,4.775027435,0.5,0.5,-2.7975,0.0,24.3944150408113,3.76
3034,0.5,10490.0,10.0,411.86,2.25,5465.142999999999,43.852,0.6666666666666666,2.25,-2.6544682875000003,4099.2145,2.5,0.0,272.8666666666667,7.5,1.6666666666666663,-3.5114802558333333,18575.12151853951,-2.7193738466666666,3.5374208825,0.3333333333333333,0.5,-1.149375,0.0,6209.627775974123,0.17
3035,0.0,11340.0,7.199999999999998,707.44425,3.0,7634.333333333332,30.122275,0.3333333333333333,3.0,-3.260615769,8338.725,3.0,0.0,17.766666666666666,10.38,2.6666666666666665,-3.795457220556667,11.295712340188595,-3.56508596,7.836449206499999,0.0,0.425,-3.6262916665,0.5,28.986362705881696,0.17
3036,0.5,8920.0,16.0,609.35,2.25,5594.666666666668,34.3,0.6666666666666666,2.25,-3.156714085,4686.0,2.5,0.0,35.4,12.0,1.6666666666666663,-3.596708947083333,15.336603862771303,-3.2080223966666663,5.9649421225,0.3333333333333333,0.5,-5.310312499999998,0.0,19.5356670698845,1.8
3037,0.5,5244.0,3.95,741.6800000000002,2.0,3602.0,29.878,0.5,1.0,-2.416187995,3602.0,4.5,0.0,55.5,3.95,2.0,-2.9634017793750003,20.95474656304789,-2.416187995,5.099942735,0.5,0.5,-5.0834375,0.0,37.64391907619515,1.8
3038,0.5,10490.0,15.0,811.645,2.0,6225.0,34.83,0.5,1.0,-2.86138416,6225.0,1.5,0.0,44.45,15.0,2.0,-3.4313051393750005,10.0908978447804,-2.86138416,5.909172914999999,0.5,0.5,-5.1484375,0.0,22.121096872281,0.98
3039,0.5,11340.0,2.325,559.9337499999998,3.0,5860.5,31.538675,0.25,3.0,-3.261698799,7857.5999999999985,3.0,0.0,37.375,4.4175,3.0,-3.9532694459375,7.680446630380697,-3.44116743,6.9133910720000005,0.5,0.475,-3.180296875,0.5,26.84443745389917,0.98
3040,0.0,8650.0,19.5,749.0,1.5,7673.5,31.39,1.0,1.5,-2.315127085,7673.5,1.5,0.0,20.9,19.5,1.5,-2.4647682825,8.6113979879941,-2.315127085,6.16372806,0.0,1.0,-2.1575,0.0,25.88572444979205,1.737
3041,0.6470588235294118,9780.0,19.666666666666664,420.3764705882352,3.294117647058824,5297.143,45.00764705882353,0.6666666666666666,2.0,-3.5598425911764706,3020.924647058824,2.8235294117647056,0.0,267.26666666666665,8.352941176470589,2.333333333333333,-5.889915664999998,18578.35226826842,-5.098132013333333,4.739502448235294,0.3333333333333333,0.3529411764705882,-1.8638235294117649,0.0,6213.841841264196,1.737
3042,0.0,6240.0,8.0,554.76,2.8,6072.0,29.06,0.5,3.2,-2.8918273560000003,6105.6,3.2,0.0,19.25,9.6,2.5,-3.0767789045850003,14.3461752394648,-2.90625459,6.354691206,0.0,0.4,-4.244999999799998,0.0,26.783601102814803,0.32
3043,0.5714285714285714,13534.0,0.0,378.18,2.5714285714285707,7601.333333333332,32.79742857142857,0.6666666666666666,2.5714285714285707,-2.4969711142857136,5142.0,2.5714285714285707,0.0,50.36666666666666,0.0,1.6666666666666663,-2.338041413721333,2.5548037250410007,-1.9388417433333327,7.303859461428571,0.3333333333333333,0.4285714285714285,-6.1764408867142855,0.0,25.95364867489669,0.32
3044,0.5,7140.0,33.8,348.58875,2.333333333333333,3479.10725,77.006125,0.5,1.1666666666666667,-2.5616615316666667,1018.8395,1.7916666666666663,0.375,212.425,7.7,2.0,-4.8184244654175,18580.104229015506,-4.1660530975,2.61750628,0.25,0.4166666666666667,-1.4581944442916663,0.0,4664.947712691429,2.97
3045,0.6,9066.0,9.333333333333334,538.941,2.7,6111.999999999999,31.5809,0.6666666666666666,2.7,-3.040032809,4275.6,2.9,0.0,37.16666666666666,2.8,1.6666666666666663,-3.77588414125,4.553410206624701,-3.359524033333333,7.494849921999999,0.3333333333333333,0.4,-6.039625,0.0,27.961757440691105,2.97
3046,0.0,7310.0,0.0,759.875,2.0,6518.5,28.1905,1.0,4.0,-3.434434555,6518.5,4.0,0.0,23.75,0.0,2.0,-3.6588455375,4.358692423210702,-3.434434555,7.436456554999999,0.0,1.0,-1.4975,0.0,23.90331194878335,6.81
3047,0.5789473684210527,2460.0,0.825,812.1021052631579,2.736842105263157,857.78125,52.14115789473684,0.25,2.631578947368421,-2.9526955636842103,879.5922631578945,2.736842105263157,0.1052631578947368,663.925,0.3473684210526315,2.5,-3.5981981000000003,18594.310800063315,-2.377153675,4.667158772631579,0.5,0.1052631578947368,-1.3142982455789474,0.0,9310.135457491386,6.81
3048,0.5,5323.0,1.85,852.7,3.0,5071.0,32.52,0.0,3.0,-3.5895529999999995,5071.0,3.0,0.0,25.35,1.85,3.0,-4.0434157274999984,4.547828243469,-3.5895529999999995,4.9959015650000005,0.5,0.0,-4.967499999999999,0.5,24.934890504093104,1.0
3049,0.5,11340.0,9.1,544.9167499999999,3.0,7823.0,31.345475,0.6666666666666666,3.0,-3.24956161175,7978.75,3.0,0.0,31.93333333333333,4.96,2.6666666666666665,-3.6869562033333336,3.3746377506746974,-3.459480373333333,6.9763080535,0.3333333333333333,0.5,-3.166625,0.5,28.172337633543837,1.0
3050,0.6818181818181818,6511.0,12.666666666666668,688.1872727272728,2.727272727272727,4062.0,32.46136363636364,0.6666666666666666,1.3636363636363635,-3.331772966363636,4329.181818181818,2.636363636363636,0.1818181818181818,44.23333333333333,7.25909090909091,1.3333333333333333,-4.371430059443334,52.581921413886406,-4.154843993333333,4.392920184545455,0.3333333333333333,0.3181818181818182,-4.164166666727271,0.0,42.10753752603233,1.73
3051,0.6190476190476191,6110.0,13.275,595.7190476190476,2.523809523809524,2185.78125,48.945,0.5,1.1904761904761905,-3.121545146190476,1499.9449523809524,2.1904761904761902,0.0,652.725,8.166666666666666,2.25,-4.269231788125,18587.76366910762,-3.476224835,3.0101596676190483,0.5,0.3809523809523809,-1.3894047619047618,0.0,9315.74344070387,1.73
3052,0.0,10490.0,42.66666666666666,1122.8125,2.0,8201.333333333332,30.35025,0.6666666666666666,1.0,-4.1684250925,7711.0,2.25,0.0,16.5,36.0,1.3333333333333333,-4.73072680889,22.179323753004898,-4.613193983333333,6.6050204025,0.0,0.5,-3.2641666665,0.0,20.93656721399343,2.4
3053,0.5,8650.0,7.566666666666666,509.777,2.0,5143.0,35.45325,0.3333333333333333,1.0,-1.853705688,5805.325,1.0,0.0,48.6,10.1475,2.6666666666666665,-2.793394284583333,5.628779170032601,-2.2146231,5.475020709500001,0.6666666666666666,0.5,-4.232984375,0.0,25.31845862543127,2.4
3054,0.6,13534.0,6.0,180.76,2.8,6948.476333333332,45.9012,0.6666666666666666,2.0,-2.286802246,4169.6574,2.0,0.0,283.6666666666667,3.6,2.0,-2.9893148524713333,18567.58542441977,-2.17150267,4.307856926,0.3333333333333333,0.4,-3.2575172414,0.2,6214.591897940365,2.12
3055,0.0,6240.0,11.95,908.83,2.0,5742.0,26.443,0.5,1.0,-2.33185263,5742.0,4.5,0.0,29.9,11.95,2.0,-2.485444673335,14.1646036351719,-2.33185263,5.196106815,0.0,0.5,-3.2316666665,0.0,41.03899054013315,2.12
3056,0.5,8920.0,23.75,845.5550000000002,2.0,4630.5,35.28624999999999,0.75,1.0,-3.649766115,4165.25,2.25,0.125,46.475,17.875,1.0,-4.4201168134375,80.81100991307581,-4.136718547499999,5.7957161425,0.25,0.5,-5.34125,0.0,36.37058444813175,2.1
3057,0.6,11340.0,1.4,549.4432,2.72,3450.379725,42.3008,0.25,2.8,-3.1044306108,3115.950272,2.88,0.0,203.375,1.344,1.75,-4.598702608542499,18610.754173542016,-3.286192095,5.4901949848000005,0.5,0.24,-1.4366,0.24,9311.97207439368,2.1
3058,0.5,7310.0,7.233333333333332,478.412,3.0,4696.333333333333,31.463,0.3333333333333333,3.0,-3.4182428830000005,5492.7,3.0,0.0,45.66666666666666,10.11,3.333333333333333,-3.843018572916667,0.2420193637629993,-3.2661519,7.761919016999999,0.6666666666666666,0.5,-7.785874999999999,0.5,27.114045227521128,1.0
3059,0.0,7310.0,10.0,666.765,2.0,7003.5,26.665,1.0,4.0,-3.271910125,7003.5,4.0,0.0,21.55,10.0,2.0,-3.39208215,4.108765283400398,-3.271910125,8.393714724999999,0.0,1.0,-2.15,0.0,28.13704080208889,1.0
3060,0.25,7140.0,14.25,757.62,1.75,4753.60725,35.54525,0.75,1.25,-3.156917905,4753.60725,3.5,0.0,207.7,14.25,1.75,-3.89380678,18576.9914827546,-3.156917905,5.3095512275,0.25,0.75,-1.041875,0.0,4666.664365520046,2.1
3061,0.8,12370.0,86.5,775.24,2.4,7096.5,29.838,0.5,2.4,-5.460615436,3932.4,3.2,0.0,66.7,34.6,1.5,-7.297571306250001,14.646247407341098,-6.62698429,9.80635619,0.5,0.2,-6.648190476,0.0,20.89099811297065,2.1
3062,0.5714285714285714,6146.0,7.133333333333334,722.0628571428572,2.2857142857142856,3218.666666666666,32.65371428571429,0.6666666666666666,1.1428571428571428,-3.361449264285714,3097.428571428572,3.7142857142857135,0.0,32.5,5.057142857142857,1.3333333333333333,-3.6576974895833336,15.7706415078004,-3.24197096,7.072524712857144,0.3333333333333333,0.4285714285714285,-5.781785714285713,0.0,35.8781264053153,2.7
3063,0.5384615384615384,7310.0,15.25,312.0084615384615,2.3076923076923075,5088.85725,46.86523076923078,0.75,1.6153846153846154,-2.103925115384615,3207.6156153846155,1.6153846153846154,0.0,212.975,15.576923076923077,1.75,-3.242523553125,18576.9914827546,-2.6225398275,3.6621303561538463,0.25,0.4615384615384616,-1.2669230769230768,0.0384615384615384,4663.495037242337,2.7
3064,0.5555555555555556,9066.0,9.15,726.99,2.333333333333333,5824.75,23.061,0.75,1.6666666666666667,-2.861224295555556,5120.555555555556,1.8888888888888888,0.0,23.675,6.255555555555556,1.25,-3.242550804375,45.3587681916128,-3.05613299,4.263124567777779,0.25,0.4444444444444444,-3.2858333333333336,0.0,35.60616703765465,1.47
3065,0.5,3120.0,1.65,318.3350000000001,2.5,2044.0,53.8205,0.5,0.5,-1.126558245,2044.0,1.0,0.5,35.5,1.65,2.5,-1.421633360415,3.0894964419858013,-1.126558245,1.661232095,0.5,0.5,-1.9766666665,0.0,40.9830771032456,1.47
3066,0.4,6240.0,9.85,631.1959999999998,4.0,5529.5,29.104,0.0,2.0,-2.860767496,5671.6,2.0,0.0,31.9,11.08,4.0,-3.3060472083350003,6.747884096719599,-2.867429765,7.019452742,0.5,0.0,-6.1779999998,0.0,30.5827466741874,1.92
3067,0.6428571428571429,9780.0,4.0,393.4164285714286,3.6428571428571432,5417.333333333333,33.437,0.6666666666666666,1.0714285714285714,-1.43986511,4901.142857142857,1.2857142857142856,0.2142857142857142,63.8,1.7142857142857142,2.666666666666667,-2.1474772808333333,57.1574927627693,-1.97027482,4.117004162142857,0.3333333333333333,0.3571428571428571,-5.801607142857143,0.0,56.927756131938665,1.92
3068,0.6105263157894737,8650.0,4.75,523.0193684210527,2.8842105263157896,4108.60725,47.59065263157895,0.25,2.357894736842105,-2.779087527052632,2253.1987578947364,2.357894736842105,0.0,205.3,2.4,1.75,-4.2156759572925,18584.89939922412,-3.1112217,4.021705829473684,0.25,0.1263157894736842,-1.9024736842105257,0.1789473684210526,4660.9339838982105,4.9
3069,0.6,6697.0,14.1,527.6579999999999,2.7,2808.35725,48.148,0.75,1.5,-2.867503437,1279.0574,2.4,0.0,205.825,6.38,1.75,-4.276999225,18567.18785557081,-3.6122542775,3.7073011,0.25,0.4,-1.7054999999999998,0.0,4672.583772038563,4.9
3070,0.0,8650.0,17.5,658.44,2.0,7445.0,32.72,0.5,1.0,-1.7872287299999998,7445.0,1.0,0.0,24.8,17.5,2.0,-1.976738365835,12.3766632667522,-1.7872287299999998,5.948104245,0.0,0.5,-3.1541666665,0.0,27.768357089171094,3.1
3071,0.3571428571428571,8920.0,24.0,1011.5521428571428,1.4285714285714286,5440.0,36.11571428571429,0.5,0.7142857142857143,-3.414280805,6434.285714285716,1.3571428571428572,0.0,43.25,30.857142857142858,2.0,-3.888935769375,15.336603862771303,-3.322838215,5.588327675,0.5,0.6428571428571429,-3.6245982142857134,0.0,19.498243863285552,3.1
3072,0.6000000000000001,8570.0,13.0,824.7800000000002,2.0,3679.67,38.8088,0.5,1.6,-5.092661376000001,2943.9862,4.8,0.0,258.125,10.4,1.75,-6.9972752075,18574.496833638485,-5.3515305675,5.6600525600000005,0.5,0.4,-3.3560000000000003,0.0,9310.057228051832,2.425
3073,0.8,8650.0,9.5,372.684,2.4,5236.5,31.64,0.5,2.4,-3.894496768,3188.4,2.4,0.0,78.9,3.8,1.5,-3.10634163375,6.6340963608462005,-2.71168762,8.841958996,0.5,0.2,-6.697190476,0.0,24.8970736362181,2.425
3074,0.5,7310.0,0.0,399.2808333333333,2.4166666666666665,3600.666666666666,32.4275,0.6666666666666666,3.083333333333333,-2.6873497975,4153.5,3.166666666666667,0.0833333333333333,64.36666666666666,0.0,1.6666666666666663,-2.5757845679166667,66.558293684587,-2.2062104466666668,7.389644830833332,0.3333333333333333,0.5,-5.186145833333333,0.0,48.6300519333452,3.3
3075,0.0,10490.0,42.66666666666666,1122.8125,2.0,8201.333333333332,30.35025,0.6666666666666666,1.0,-4.1684250925,7711.0,2.25,0.0,16.5,36.0,1.3333333333333333,-4.73072680889,22.179323753004898,-4.613193983333333,6.6050204025,0.0,0.5,-3.2641666665,0.0,20.93656721399343,3.3
3076,0.0,6697.0,10.0,603.345,2.0,6300.5,28.00500000000001,1.0,4.0,-3.434152945,6300.5,4.0,0.0,15.35,10.0,2.0,-3.56480882125,10.580909960706698,-3.434152945,6.169509275,0.0,1.0,-2.69375,0.0,24.90096846343575,0.705
3077,0.0,7310.0,17.0,613.87,3.0,6775.0,29.231,0.5,3.0,-3.36452193,6775.0,3.0,0.0,20.4,17.0,3.0,-3.5511747983350004,6.989903460482597,-3.36452193,8.504230735,0.0,0.5,-7.2591666665,0.5,30.461736992305894,0.705
3078,0.0,9780.0,19.0,738.935,2.0,6240.0,27.003,1.0,4.0,-3.772785435,6240.0,4.0,0.0,18.25,19.0,2.0,-3.85955876,18.8890345646965,-3.772785435,8.113615355,0.0,1.0,-1.3,0.0,26.03894179985815,3.54
3079,0.5,10490.0,19.25,699.53625,2.0,5023.0,35.4325,0.75,1.0,-3.199283825,3438.0,2.25,0.25,47.075,9.625,1.0,-4.1913014984375,78.7960536239955,-3.90599152,5.2189866475,0.25,0.5,-5.6203125,0.0,37.68201095262948,3.54
