,temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form_0,Product Form_1,Product Form_2,Product Form_3,Product Form_4,Product Form_5,Measured DT41J  [C]
744,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.35218251811136,11.02540229093732,0.0,0.0,1.0,0.0,0.0,0.0,33.09999999999999
745,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.35218251811136,11.02540229093732,0.0,0.0,1.0,0.0,0.0,0.0,26.3
746,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.56229286445647,10.99124453186296,0.0,0.0,1.0,0.0,0.0,0.0,26.0
747,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.56229286445647,10.99124453186296,0.0,0.0,1.0,0.0,0.0,0.0,25.4
748,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.65801139665711,11.01040781403769,0.0,0.0,1.0,0.0,0.0,0.0,37.7
749,288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.65801139665711,11.01040781403769,0.0,0.0,1.0,0.0,0.0,0.0,33.5
750,288.0,0.03,0.07,1.7,0.01,0.41,0.11,18.46239799789896,10.90109157663113,0.0,0.0,0.0,0.0,0.0,1.0,28.5
751,288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.03742649794062,11.07710066579111,0.0,0.0,0.0,0.0,0.0,1.0,19.7
752,288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.35218251811136,11.02540229093732,0.0,0.0,0.0,0.0,0.0,1.0,28.5
753,288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.56229286445647,10.99124453186296,0.0,0.0,0.0,0.0,0.0,1.0,37.0
754,288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.65801139665711,11.01040781403769,0.0,0.0,0.0,0.0,0.0,1.0,45.6
755,290.0,0.06,0.65,1.36,0.008,0.26,0.2,18.70910028155117,11.25959387888595,0.0,0.0,1.0,0.0,0.0,0.0,7.0
756,290.0,0.06,0.65,1.36,0.008,0.26,0.2,18.70910028155117,11.25959387888595,0.0,0.0,1.0,0.0,0.0,0.0,10.72777777777778
757,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.22993768590793,11.19865708695442,0.0,0.0,1.0,0.0,0.0,0.0,8.899999999999999
758,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.22993768590793,11.19865708695442,0.0,0.0,1.0,0.0,0.0,0.0,13.03888888888889
759,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.511482288626,11.17811325231463,0.0,0.0,1.0,0.0,0.0,0.0,32.67777777777778
760,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.511482288626,11.17811325231463,0.0,0.0,1.0,0.0,0.0,0.0,32.12222222222223
761,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.6605809124273,11.09795107099415,0.0,0.0,1.0,0.0,0.0,0.0,41.38333333333333
762,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.6605809124273,11.09795107099415,0.0,0.0,1.0,0.0,0.0,0.0,45.53888888888889
763,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.77077839616915,11.08529057823007,0.0,0.0,1.0,0.0,0.0,0.0,43.26111111111111
764,290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.77077839616915,11.08529057823007,0.0,0.0,1.0,0.0,0.0,0.0,44.48333333333333
765,290.0,0.02,0.18,1.53,0.012,0.51,0.13,18.70910028155117,11.25959387888595,0.0,0.0,0.0,0.0,0.0,1.0,38.76111111111111
766,290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.22993768590793,11.19865708695442,0.0,0.0,0.0,0.0,0.0,1.0,38.69444444444444
767,290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.511482288626,11.17811325231463,0.0,0.0,0.0,0.0,0.0,1.0,49.42222222222222
768,290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.6605809124273,11.09795107099415,0.0,0.0,0.0,0.0,0.0,1.0,52.02222222222222
769,290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.77077839616915,11.08529057823007,0.0,0.0,0.0,0.0,0.0,1.0,50.12222222222223
770,290.0,0.05,0.66,1.27,0.007,0.22,0.21,18.73615737527313,11.28780172993023,0.0,0.0,1.0,0.0,0.0,0.0,13.09444444444444
771,290.0,0.05,0.66,1.27,0.007,0.22,0.21,18.73615737527313,11.28780172993023,0.0,0.0,1.0,0.0,0.0,0.0,10.33333333333333
772,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.22055261986635,11.20411998265593,0.0,0.0,1.0,0.0,0.0,0.0,14.52777777777778
773,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.22055261986635,11.20411998265593,0.0,0.0,1.0,0.0,0.0,0.0,20.61666666666667
774,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.54504720440118,11.19865708695442,0.0,0.0,1.0,0.0,0.0,0.0,30.52777777777778
775,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.54504720440118,11.19865708695442,0.0,0.0,1.0,0.0,0.0,0.0,25.26111111111111
776,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.69738628830689,11.07866883394935,0.0,0.0,1.0,0.0,0.0,0.0,22.71666666666667
777,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.69738628830689,11.07866883394935,0.0,0.0,1.0,0.0,0.0,0.0,21.55555555555556
778,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.72841871839723,11.07035577091195,0.0,0.0,1.0,0.0,0.0,0.0,19.45
779,290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.72841871839723,11.07035577091195,0.0,0.0,1.0,0.0,0.0,0.0,35.78888888888889
780,290.0,0.023,0.12,1.54,0.019,0.5,0.12,18.73615737527313,11.28780172993023,0.0,0.0,0.0,0.0,0.0,1.0,9.088888888888889
781,290.0,0.023,0.12,1.54,0.019,0.5,0.12,19.22055261986635,11.20411998265593,0.0,0.0,0.0,0.0,0.0,1.0,10.70555555555556
782,290.0,0.023,0.12,1.54,0.019,0.5,0.12,19.54504720440118,11.19865708695442,0.0,0.0,0.0,0.0,0.0,1.0,12.68888888888889
783,290.0,0.023,0.12,1.54,0.019,0.5,0.12,19.69738628830689,11.07866883394935,0.0,0.0,0.0,0.0,0.0,1.0,7.522222222222221
784,290.0,0.023,0.12,1.54,0.019,0.5,0.12,19.72841871839723,11.07035577091195,0.0,0.0,0.0,0.0,0.0,1.0,15.24444444444445
785,274.0,0.05399999999999999,0.656,1.25,0.009200000000000002,0.252,0.19,18.18184358794477,9.534026106056135,0.0,0.0,1.0,0.0,0.0,0.0,-2.777777777777779
786,278.3333333333333,0.05399999999999999,0.656,1.25,0.009200000000000002,0.252,0.19,17.98227123303957,9.690196080028514,0.0,0.0,1.0,0.0,0.0,0.0,2.222222222222221
787,274.0,0.0756,0.9400000000000001,1.336,0.0094,0.416,0.07975,18.18184358794477,9.534026106056135,0.0,0.0,0.0,0.0,0.0,1.0,5.555555555555557
788,278.3333333333333,0.0756,0.9400000000000001,1.336,0.0094,0.416,0.07975,17.98227123303957,9.690196080028514,0.0,0.0,0.0,0.0,0.0,1.0,12.77777777777778
789,274.0,0.0752,0.6100000000000001,1.362,0.0072,0.276,0.19875,18.30749603791321,9.643452676486188,0.0,0.0,1.0,0.0,0.0,0.0,26.11111111111111
790,278.3333333333333,0.0752,0.6100000000000001,1.362,0.0072,0.276,0.19875,18.04139268515823,9.690196080028514,0.0,0.0,1.0,0.0,0.0,0.0,7.777777777777778
791,274.0,0.0382,0.9299999999999999,1.524,0.0104,0.45,0.07325000000000001,18.30749603791321,9.643452676486188,0.0,0.0,0.0,0.0,0.0,1.0,22.77777777777778
792,278.3333333333333,0.0382,0.9299999999999999,1.524,0.0104,0.45,0.07325000000000001,18.04139268515823,9.690196080028514,0.0,0.0,0.0,0.0,0.0,1.0,19.44444444444444
793,280.0,0.06,0.71,0.69,0.01,0.25,0.21,18.75434833571102,11.14159837646881,1.0,0.0,0.0,0.0,0.0,0.0,13.33333333333333
794,280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.24551266781415,11.08394822919721,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334
795,280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.41664050733828,10.87251092161626,1.0,0.0,0.0,0.0,0.0,0.0,27.22222222222222
796,280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.56466606425209,10.85634444277409,1.0,0.0,0.0,0.0,0.0,0.0,32.22222222222222
797,280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.74973631556906,10.85999460153031,1.0,0.0,0.0,0.0,0.0,0.0,50.0
798,280.0,0.06,0.75,0.79,0.01,0.28,0.2,18.75434833571102,11.14159837646881,1.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445
799,280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.24551266781415,11.08394822919721,1.0,0.0,0.0,0.0,0.0,0.0,19.44444444444444
800,280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.41664050733828,10.87251092161626,1.0,0.0,0.0,0.0,0.0,0.0,25.55555555555556
801,280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.56466606425209,10.85634444277409,1.0,0.0,0.0,0.0,0.0,0.0,32.22222222222222
802,280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.74973631556906,10.85999460153031,1.0,0.0,0.0,0.0,0.0,0.0,39.0
803,280.0,0.17,0.64,1.478,0.011,0.225,0.217,18.75434833571102,11.14159837646881,0.0,0.0,0.0,0.0,1.0,0.0,53.33333333333334
804,280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.24551266781415,11.08394822919721,0.0,0.0,0.0,0.0,1.0,0.0,85.55555555555556
805,280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.41664050733828,10.87251092161626,0.0,0.0,0.0,0.0,1.0,0.0,83.88888888888889
806,280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.56466606425209,10.85634444277409,0.0,0.0,0.0,0.0,1.0,0.0,86.66666666666667
807,280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.74973631556906,10.85999460153031,0.0,0.0,0.0,0.0,1.0,0.0,97.0
808,280.0,0.218,0.724,1.37,0.016,0.2,0.12,18.75434833571102,11.14159837646881,0.0,0.0,0.0,0.0,0.0,1.0,97.22222222222223
809,280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.24551266781415,11.08394822919721,0.0,0.0,0.0,0.0,0.0,1.0,130.5555555555555
810,280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.41664050733828,10.87251092161626,0.0,0.0,0.0,0.0,0.0,1.0,127.7777777777778
811,280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.56466606425209,10.85634444277409,0.0,0.0,0.0,0.0,0.0,1.0,138.8888888888889
812,274.0,0.06,0.67,1.46,0.01,0.24,0.215,17.34242268082221,8.876068097667977,0.0,0.0,1.0,0.0,0.0,0.0,4.1
813,274.0,0.06,0.67,1.46,0.01,0.24,0.215,17.79518458968242,8.949876454230818,0.0,0.0,1.0,0.0,0.0,0.0,4.4
814,274.0,0.05,0.7,1.88,0.005,0.24,0.04,17.34242268082221,8.876068097667977,0.0,0.0,0.0,0.0,0.0,1.0,6.9
815,274.0,0.05,0.7,1.88,0.005,0.24,0.04,17.79518458968242,8.949876454230818,0.0,0.0,0.0,0.0,0.0,1.0,10.8
816,274.0,0.011,0.04,1.28,0.009,0.32,0.066,17.46239799789896,8.996043414744726,0.0,0.0,0.0,0.0,0.0,1.0,-8.1
817,274.0,0.011,0.04,1.28,0.009,0.32,0.066,17.67851837904011,8.949876454230818,0.0,0.0,0.0,0.0,0.0,1.0,-15.1
818,278.3333333333333,0.14,0.54,1.29,0.014,0.2,0.14,16.95424250943933,8.642225185711242,0.0,0.0,1.0,0.0,0.0,0.0,16.11111111111111
819,278.3333333333333,0.21,0.78,1.49,0.016,0.23,0.12,16.95424250943933,8.642225185711242,0.0,0.0,0.0,0.0,0.0,1.0,31.66666666666667
820,274.0,0.15,0.49,1.23,0.014,0.26,0.22,17.54406804435028,9.245920887961326,0.0,0.0,1.0,0.0,0.0,0.0,34.16666666666666
821,274.0,0.15,0.49,1.23,0.014,0.26,0.22,17.95616843047536,9.276949190701671,0.0,0.0,1.0,0.0,0.0,0.0,41.83333333333334
822,274.0,0.03,0.9,1.39,0.011,0.38,0.07,17.54406804435028,9.245920887961326,0.0,0.0,0.0,0.0,0.0,1.0,12.77777777777778
823,274.0,0.03,0.9,1.39,0.011,0.38,0.07,17.95616843047536,9.276949190701671,0.0,0.0,0.0,0.0,0.0,1.0,9.444444444444445
824,274.0,0.12,0.65,1.29,0.009,0.28,0.2,17.56820172406699,9.246573471828523,0.0,0.0,1.0,0.0,0.0,0.0,3.2
825,274.0,0.03,0.88,1.22,0.011,0.46,0.061,17.56820172406699,9.246573471828523,0.0,0.0,0.0,0.0,0.0,1.0,7.4
826,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,18.59549622182557,11.05529692973198,0.0,0.0,1.0,0.0,0.0,0.0,20.0
827,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.15533603746506,11.02205216036896,0.0,0.0,1.0,0.0,0.0,0.0,20.0
828,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.29225607135648,10.93311145785011,0.0,0.0,1.0,0.0,0.0,0.0,44.84999999999999
829,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.42813479402879,10.91987729129473,0.0,0.0,1.0,0.0,0.0,0.0,51.23333333333333
830,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,18.59549622182557,11.05529692973198,0.0,0.0,1.0,0.0,0.0,0.0,28.33333333333333
831,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.15533603746506,11.02205216036896,0.0,0.0,1.0,0.0,0.0,0.0,35.55555555555556
832,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.29225607135648,10.93311145785011,0.0,0.0,1.0,0.0,0.0,0.0,42.32777777777778
833,292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.42813479402879,10.91987729129473,0.0,0.0,1.0,0.0,0.0,0.0,60.85555555555555
834,292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,18.59549622182557,11.05529692973198,0.0,0.0,0.0,0.0,0.0,1.0,89.50000000000001
835,292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.15533603746506,11.02205216036896,0.0,0.0,0.0,0.0,0.0,1.0,94.77777777777779
836,292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.29225607135648,10.93311145785011,0.0,0.0,0.0,0.0,0.0,1.0,99.8888888888889
837,292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.42813479402879,10.91987729129473,0.0,0.0,0.0,0.0,0.0,1.0,105.6666666666667
838,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,18.48429983934679,10.97265600770625,1.0,0.0,0.0,0.0,0.0,0.0,34.44444444444444
839,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.14612803567824,11.02822809811613,1.0,0.0,0.0,0.0,0.0,0.0,51.66666666666666
840,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.28555730900777,11.00499532741994,1.0,0.0,0.0,0.0,0.0,0.0,48.33333333333334
841,292.2222222222222,0.154,0.78,0.686,0.012,0.179,0.181,19.45484486000851,10.98106625877507,1.0,0.0,0.0,0.0,0.0,0.0,51.78888888888889
842,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,18.48429983934679,10.97265600770625,1.0,0.0,0.0,0.0,0.0,0.0,32.22222222222222
843,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.14612803567824,11.02822809811613,1.0,0.0,0.0,0.0,0.0,0.0,50.55555555555556
844,291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.28555730900777,11.00499532741994,1.0,0.0,0.0,0.0,0.0,0.0,46.66666666666666
845,292.2222222222222,0.154,0.78,0.686,0.012,0.179,0.181,19.45484486000851,10.98106625877507,1.0,0.0,0.0,0.0,0.0,0.0,72.71666666666667
846,291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,18.48429983934679,10.97265600770625,0.0,0.0,0.0,0.0,0.0,1.0,21.66666666666667
847,291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,19.14612803567824,11.02822809811613,0.0,0.0,0.0,0.0,0.0,1.0,18.33333333333333
848,291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,19.28555730900777,11.00499532741994,0.0,0.0,0.0,0.0,0.0,1.0,11.66666666666667
849,292.2222222222222,0.036,0.736,1.83,0.013,0.2,0.059,19.45484486000851,10.98106625877507,0.0,0.0,0.0,0.0,0.0,1.0,22.75
850,277.2222222222222,0.22,0.51,1.37,0.018,0.22,0.23,17.51851393987789,9.06750778650137,0.0,0.0,1.0,0.0,0.0,0.0,32.22222222222222
851,277.2222222222222,0.22,0.51,1.37,0.018,0.22,0.23,17.81954393554187,9.149889794018979,0.0,0.0,1.0,0.0,0.0,0.0,43.88888888888889
852,277.2222222222222,0.2,1.05,1.28,0.019,0.17,0.11,17.51851393987789,9.06750778650137,0.0,0.0,0.0,0.0,0.0,1.0,11.66666666666667
853,277.2222222222222,0.2,1.05,1.28,0.019,0.17,0.11,17.81954393554187,9.149889794018979,0.0,0.0,0.0,0.0,0.0,1.0,37.77777777777778
854,284.4444444444445,0.141,0.603,1.276,0.007,0.312,0.21,18.51054501020661,10.53461714855158,0.0,0.0,1.0,0.0,0.0,0.0,37.22222222222222
855,286.1111111111111,0.141,0.603,1.276,0.007,0.312,0.21,18.97726621242729,10.47845960549192,0.0,0.0,1.0,0.0,0.0,0.0,50.0
856,286.6666666666667,0.141,0.603,1.276,0.007,0.312,0.21,19.2405492482826,10.55705121052963,0.0,0.0,1.0,0.0,0.0,0.0,64.83888888888889
857,284.4444444444445,0.141,0.603,1.276,0.007,0.312,0.21,18.51054501020661,10.53461714855158,0.0,0.0,1.0,0.0,0.0,0.0,53.33333333333334
858,286.6666666666667,0.141,0.603,1.276,0.007,0.312,0.21,19.2405492482826,10.55705121052963,0.0,0.0,1.0,0.0,0.0,0.0,82.75555555555556
859,286.1111111111111,0.174,0.665,1.465,0.01,0.186,0.219,18.97726621242729,10.47845960549192,0.0,0.0,0.0,0.0,1.0,0.0,75.55555555555556
860,286.6666666666667,0.279,0.059,1.104,0.013,0.247,0.12,19.2405492482826,10.55705121052963,0.0,0.0,0.0,0.0,0.0,1.0,31.0
861,284.4444444444445,0.279,0.059,1.104,0.013,0.247,0.12,18.51054501020661,10.53461714855158,0.0,0.0,0.0,0.0,0.0,1.0,38.33333333333334
862,286.1111111111111,0.279,0.059,1.104,0.013,0.247,0.12,18.97726621242729,10.47845960549192,0.0,0.0,0.0,0.0,0.0,1.0,32.77777777777778
863,286.6666666666667,0.279,0.059,1.104,0.013,0.247,0.12,19.2405492482826,10.55705121052963,0.0,0.0,0.0,0.0,0.0,1.0,30.90555555555556
864,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.29666519026153,10.89476859633422,0.0,0.0,1.0,0.0,0.0,0.0,15.63333333333333
865,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.29666519026153,10.89476859633422,0.0,0.0,1.0,0.0,0.0,0.0,14.58333333333333
866,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,18.60205999132796,10.97614858602779,0.0,0.0,1.0,0.0,0.0,0.0,14.0
867,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,18.60205999132796,10.97614858602779,0.0,0.0,1.0,0.0,0.0,0.0,16.0
868,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.4996870826184,10.8610013892818,0.0,0.0,1.0,0.0,0.0,0.0,15.0
869,292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.4996870826184,10.8610013892818,0.0,0.0,1.0,0.0,0.0,0.0,25.0
870,292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,19.29666519026153,10.89476859633422,0.0,0.0,0.0,0.0,0.0,1.0,-2.794444444444445
871,292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,18.60205999132796,10.97614858602779,0.0,0.0,0.0,0.0,0.0,1.0,17.0
872,292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,19.4996870826184,10.8610013892818,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
873,276.6666666666667,0.166,0.648,1.413,0.01,0.29,0.242,17.46686762035411,9.085249374680007,0.0,0.0,1.0,0.0,0.0,0.0,19.23333333333333
874,277.5,0.166,0.648,1.413,0.01,0.29,0.242,18.52244423350632,10.07201405290057,0.0,0.0,1.0,0.0,0.0,0.0,52.32777777777778
875,291.3,0.06,0.58,1.45,0.005,0.24,0.22,18.70156798505593,11.31066677543008,0.0,0.0,1.0,0.0,0.0,0.0,8.322222222222226
876,291.3,0.06,0.58,1.45,0.005,0.24,0.22,18.70156798505593,11.31066677543008,0.0,0.0,1.0,0.0,0.0,0.0,8.377777777777778
877,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.03342375548695,11.17859129135846,0.0,0.0,1.0,0.0,0.0,0.0,16.65555555555556
878,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.03342375548695,11.17859129135846,0.0,0.0,1.0,0.0,0.0,0.0,19.48888888888889
879,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.33645973384853,11.16833624634705,0.0,0.0,1.0,0.0,0.0,0.0,31.1
880,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.33645973384853,11.16833624634705,0.0,0.0,1.0,0.0,0.0,0.0,26.15555555555555
881,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.62940959910272,11.12413694991812,0.0,0.0,1.0,0.0,0.0,0.0,32.76666666666667
882,291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.62940959910272,11.12413694991812,0.0,0.0,1.0,0.0,0.0,0.0,27.82222222222222
883,291.3,0.054,0.13,1.39,0.017,0.51,0.11,19.33645973384853,11.16833624634705,0.0,0.0,0.0,0.0,0.0,1.0,23.28888888888889
884,291.3,0.054,0.13,1.39,0.017,0.51,0.11,19.62940959910272,11.12413694991812,0.0,0.0,0.0,0.0,0.0,1.0,24.95555555555556
885,291.3,0.054,0.13,1.39,0.017,0.51,0.11,18.70156798505593,11.31066677543008,0.0,0.0,0.0,0.0,0.0,1.0,13.84444444444444
886,291.3,0.054,0.13,1.39,0.017,0.51,0.11,19.03342375548695,11.17859129135846,0.0,0.0,0.0,0.0,0.0,1.0,24.95555555555556
887,291.3,0.06,0.62,1.3,0.007,0.18,0.22,18.78816837114117,11.33032037188471,0.0,0.0,1.0,0.0,0.0,0.0,13.86666666666667
888,291.3,0.06,0.62,1.3,0.007,0.18,0.22,18.78816837114117,11.33032037188471,0.0,0.0,1.0,0.0,0.0,0.0,13.85555555555556
889,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.09342168516223,11.18316373608893,0.0,0.0,1.0,0.0,0.0,0.0,27.75555555555556
890,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.09342168516223,11.18316373608893,0.0,0.0,1.0,0.0,0.0,0.0,27.74444444444445
891,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.40312052117582,11.17921939315898,0.0,0.0,1.0,0.0,0.0,0.0,32.75555555555556
892,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.40312052117582,11.17921939315898,0.0,0.0,1.0,0.0,0.0,0.0,41.63333333333333
893,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.71850168886727,11.15948846086456,0.0,0.0,1.0,0.0,0.0,0.0,25.53333333333334
894,291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.71850168886727,11.15948846086456,0.0,0.0,1.0,0.0,0.0,0.0,36.63333333333333
895,291.3,0.07,0.07,1.43,0.013,0.49,0.16,18.78816837114117,11.33032037188471,0.0,0.0,0.0,0.0,0.0,1.0,5.555555555555557
896,291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.09342168516223,11.18316373608893,0.0,0.0,0.0,0.0,0.0,1.0,13.88888888888889
897,291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.40312052117582,11.17921939315898,0.0,0.0,0.0,0.0,0.0,1.0,23.88888888888889
898,291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.71850168886727,11.15948846086456,0.0,0.0,0.0,0.0,0.0,1.0,25.55555555555556
899,272.2222222222222,0.1,0.528,1.332,0.013,0.154,0.238,19.24551266781415,11.80193053251684,0.0,0.0,1.0,0.0,0.0,0.0,65.55555555555556
900,278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,19.78604121024255,11.62826976064275,0.0,0.0,1.0,0.0,0.0,0.0,105.5555555555556
901,278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,18.70070371714502,10.54293226754522,0.0,0.0,1.0,0.0,0.0,0.0,57.22222222222222
902,283.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,19.00432137378264,10.43732890510111,0.0,0.0,1.0,0.0,0.0,0.0,73.88888888888889
903,278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,19.78604121024255,11.62826976064275,0.0,0.0,1.0,0.0,0.0,0.0,112.2222222222222
904,278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,18.70070371714502,10.54293226754522,0.0,0.0,1.0,0.0,0.0,0.0,56.66666666666666
905,272.2222222222222,0.174,0.665,1.465,0.01,0.186,0.219,19.24551266781415,11.80193053251684,0.0,0.0,0.0,0.0,1.0,0.0,76.11111111111111
906,283.3333333333333,0.174,0.665,1.465,0.01,0.186,0.219,19.00432137378264,10.43732890510111,0.0,0.0,0.0,0.0,1.0,0.0,86.11111111111111
907,272.2222222222222,0.36,0.78,1.418,0.013,0.18,0.176,19.24551266781415,11.80193053251684,0.0,0.0,0.0,0.0,0.0,1.0,151.1111111111111
908,278.3333333333333,0.36,0.78,1.418,0.013,0.18,0.176,19.78604121024255,11.62826976064275,0.0,0.0,0.0,0.0,0.0,1.0,191.6666666666667
909,278.3333333333333,0.36,0.78,1.418,0.013,0.18,0.176,18.70070371714502,10.54293226754522,0.0,0.0,0.0,0.0,0.0,1.0,123.3333333333333
910,283.3333333333333,0.36,0.78,1.418,0.013,0.18,0.176,19.00432137378264,10.43732890510111,0.0,0.0,0.0,0.0,0.0,1.0,141.6666666666667
911,287.7777777777778,0.156,0.828,0.703,0.019,0.24,0.195,18.48572142648158,10.94552213438799,1.0,0.0,0.0,0.0,0.0,0.0,27.22222222222222
912,289.4444444444445,0.156,0.828,0.703,0.019,0.24,0.195,18.9604707775343,10.69081215895679,1.0,0.0,0.0,0.0,0.0,0.0,62.22222222222222
913,288.8888888888889,0.156,0.828,0.703,0.019,0.24,0.195,19.31175386105576,10.64268553872543,1.0,0.0,0.0,0.0,0.0,0.0,50.77222222222222
914,287.7777777777778,0.156,0.828,0.703,0.019,0.24,0.195,18.48572142648158,10.94552213438799,1.0,0.0,0.0,0.0,0.0,0.0,16.11111111111111
915,289.4444444444445,0.156,0.828,0.703,0.019,0.24,0.195,18.9604707775343,10.69081215895679,1.0,0.0,0.0,0.0,0.0,0.0,40.0
916,288.8888888888889,0.156,0.828,0.703,0.019,0.24,0.195,19.31175386105576,10.64268553872543,1.0,0.0,0.0,0.0,0.0,0.0,53.11666666666667
917,287.7777777777778,0.086,0.11,1.37,0.02,0.35,0.06,18.48572142648158,10.94552213438799,0.0,0.0,0.0,0.0,0.0,1.0,47.22222222222222
