,nBase,SsssCH,IC3,NaasC,GATS5c,PEOE_VSA7,SlogP_VSA6,SpDiam_A,GATS7c,SssO,NssNH2,ATSC7c,n10FaHRing,NtsC,EState_VSA8,NsssNH,PEOE_VSA10,GATS4s,NdNH,ATSC4p,target
371,3,0.0,5.303820395224833,7,1.0610060507401171,59.86383306325106,59.720184851941625,5.104168911656738,0.9800731963774424,0.0,0,0.0935194150794786,0,0,14.960361774530083,0,0.0,1.1944681289418535,0,-0.7991620074654003,8.0
372,1,-1.8222807182316507,5.786502545299147,5,1.226356855058505,74.21422303939693,78.86277189000094,4.879064712626256,1.1953826431302232,0.0,1,0.1714171913422172,0,0,10.633577208012662,0,12.648722793660877,1.117412124233452,0,1.452757461051713,8.0
373,3,-2.9733507537913555,5.360902344426084,6,0.8203835060240735,47.02218981739904,71.85291898886486,5.086388235081181,0.8300760523503532,4.391865627225857,0,0.0299588805634874,0,0,14.713246207382928,0,5.749511833283905,0.8308554904563847,0,-2.677623248481696,8.0
374,3,-2.959739213862383,5.169547811769944,4,0.8282697747381573,35.392371257240434,53.52334128032855,5.073324543833875,0.7185563113004968,4.359995588756169,0,0.1995389876445665,0,2,21.570136324147008,0,5.749511833283905,0.6686306374934704,0,-2.185779027248123,8.0
375,3,-2.95620557818589,5.240655075035862,4,0.8595207324719087,35.392371257240434,53.52334128032855,5.073368073218571,0.6921443449491715,4.375497943544238,0,0.250143808873779,0,2,21.570136324147008,0,12.424102805558814,0.6749386025671196,0,-2.200081445978161,8.0
376,3,-2.9473166892970006,5.27756901109275,4,0.8053313614322832,35.392371257240434,53.52334128032855,5.073368073218572,0.7018690814192202,4.38570202517689,0,0.2125041147301001,0,2,21.570136324147008,0,5.749511833283905,0.7350054664778835,0,-1.7614565249437657,8.0
377,3,-2.9441153664884663,5.407574770641922,4,0.8712593249890699,48.23401450309245,53.52334128032855,5.073381470601653,0.6645026188732849,4.407784472739249,0,0.1989006191356085,0,2,21.570136324147008,0,5.749511833283905,0.7799276745541491,0,-0.3332579908133065,8.0
378,3,-3.00106707191102,5.272773364479219,5,0.8740312822379916,35.392371257240434,47.45697421186694,5.08480357366626,0.7589571043515647,9.627018867238682,0,0.4860754156584101,0,0,9.72926768643572,0,5.749511833283905,0.8110973888467061,0,-0.2545631572889085,8.0
379,3,-5.483568519235474,5.231957037948607,4,0.8227646686018584,35.392371257240434,53.52334128032855,5.073440161826618,0.758850959915267,9.713532255800022,0,0.3530048744810927,0,0,9.72926768643572,0,11.49902366656781,0.7438658508155754,0,-0.0969117627813783,8.0
380,1,-2.0745871052990275,6.043596359005638,6,1.2448560355975804,61.22411877124469,66.99099075938064,4.863042318809994,1.1291949959350285,10.580753372642924,1,-0.5854177641478506,0,0,10.30076712495354,0,42.22460993571688,0.9519146209004626,0,-1.773454699957717,8.0
381,0,0.3454724785198124,5.316941874833212,5,1.039799653334488,72.55701528680285,48.53093654769288,4.884662862160039,1.0183355173072728,5.390810302898999,0,-0.1912472416360232,1,0,59.68907380387543,0,5.817862777835028,1.4688425874131723,0,0.218096485786102,8.0
382,1,-3.937385479277093,6.20404850363015,6,1.2354310669827535,72.55701528680288,72.79640482153933,4.943091149160581,1.2517051749564243,6.061353348189984,1,-0.8918954699042316,0,0,10.633577208012662,0,53.826958615226125,0.8991394377808524,0,-4.143201585866684,8.0
383,3,0.0,5.26714683030898,5,0.9655301002123572,36.249741388469445,59.98113785824455,5.073372231884681,1.132492429867077,0.0,0,-0.2612813138586875,0,0,15.075065061883915,0,0.0,1.201046195351767,0,-1.933438402521876,8.0
384,3,0.0,5.397547341274011,5,1.048670695284504,35.74682581170483,59.98113785824455,5.07378630530539,1.1743829216618822,0.0,0,-0.2617761407364103,0,0,21.99880226157454,0,0.0,1.143925676338156,0,-0.1716294360788202,8.0
385,3,0.0,5.298183823618741,6,1.013446116904417,40.772434027706346,59.033880553945934,5.076360195798104,0.9822547643249256,0.0,0,0.0300688325097519,0,0,9.976383253582878,0,0.0,1.2669267380423626,0,-1.0856827209664015,8.0
386,3,0.0,5.02346518960165,5,0.960184861795894,44.53376429615369,41.65156014970827,5.164968279638947,1.2708618861146994,6.159199100362519,0,-0.2745097387648381,0,2,21.81725189129417,0,11.350562644267594,1.2724583835337278,0,2.173310457387676,8.0
387,1,-4.079328222981389,5.521955103200266,6,1.0176260066196086,48.08555348079223,36.39820241076966,4.848444296267825,1.037590350758956,9.620089224107474,1,-0.1723103456395922,0,0,37.640808689795136,0,35.441766995057584,0.7694060614577192,0,0.0875907010361535,8.0
388,1,-4.435986743096937,5.471565523569598,7,1.0894100387442676,47.22818334956322,30.33183534230805,4.840603869862644,1.11407460321906,9.556977561068942,1,-0.1192471412973878,0,0,4.736862953800049,0,41.761903412868094,0.8335517321872392,0,0.198568892330866,8.0
389,1,-1.9518420329436736,5.399332157325147,6,1.2584249216696106,66.84510277280565,30.46231184545952,5.047243617593036,1.138198140513912,6.331801907126895,1,0.3514091568607346,0,0,37.13834579248702,0,30.10883527483842,0.5832002988828038,0,7.947377281990517,7.958607
390,1,-2.0139299948438234,5.784716209801868,8,1.117749824489282,66.5815767307775,97.0618730953858,4.870060590373984,1.123441302864988,5.250323253824707,1,-0.1341458369714987,0,0,5.316788604006331,0,36.57743271494915,0.7783108845014892,0,-3.06814636903003,7.958607
391,1,-2.2423133629854863,5.892198825012847,9,1.335527195123332,79.42321997662953,100.78647297795972,4.937738837191162,1.144977327191356,5.27326740186461,1,-0.5210739648587336,0,0,5.316788604006331,0,36.57743271494915,1.1365288463638974,0,4.178283392342901,7.958607
392,1,-1.388252354182416,5.669906159582656,4,0.9811273312435648,48.945451884715496,48.661413050844345,5.0124804743171545,1.2261395726726394,0.0,1,-0.1965573847097827,0,1,11.237222922861974,0,19.193479199573453,1.3311490423210914,0,-1.7098162914158668,7.958607
393,1,-1.8216604731145616,5.827692679542816,5,1.0401607547624383,74.21422303939693,78.86277189000094,4.881995821390335,1.1511489422843229,5.198963462492432,1,0.3649619044109015,0,0,10.633577208012662,0,18.39823462694478,1.1168463886983495,0,0.6055633096789172,7.958607
394,1,-1.8840361834274089,5.786502545299147,6,1.275982059544561,68.14785597093531,72.79640482153933,4.900957030094524,1.2204830096187078,0.0,1,0.0644265325264876,0,0,10.633577208012662,0,12.648722793660877,1.114390413246888,0,4.5496652491184815,7.958607
395,0,-0.1945041933975919,5.102319320254931,5,1.425782583559191,54.151920549253845,42.595045982382736,4.884517638555355,1.2685828879669157,0.0,0,-0.295785186292829,1,0,36.05595724497263,0,5.817862777835028,1.3802331584723984,0,8.96732613063039,7.958607
396,1,-1.7482809119837517,5.835835969878515,4,1.2209100342097616,61.281651281108665,84.92913895846256,4.909116284943517,1.2481349585253725,5.344918446256016,1,-0.6990835417957391,0,0,10.633577208012662,0,36.523757114388665,1.327785150377835,0,-2.6752334202856773,7.958607
397,1,-1.8044829837528304,5.377712058672563,6,1.0982623191254024,60.42428114987963,36.39820241076966,4.88388189760781,1.2327209721935188,5.849738421152685,1,-0.3592654200135315,0,0,32.903945735995094,0,41.69753617856899,0.973766210202472,0,0.3311816331379716,7.958607
398,1,-1.6289370761313406,5.546439344671016,6,1.4248546211838142,60.77873570434405,30.46231184545952,5.047288323065509,1.1484586715601164,11.349519889551315,1,0.4689385608008235,0,1,43.391590194401786,0,36.71571723935134,0.9144227823799452,0,8.576655291078005,7.958607
399,1,-0.951096285685483,5.62758039499382,6,1.404193132779456,60.77873570434405,48.10558525600012,5.0472101726891845,1.2169435304326754,6.458137425171953,1,0.2534226784310031,0,0,54.58786853341657,0,29.299238130645293,1.0841690426386636,0,11.315667453482964,7.958607
400,1,-2.169878733916938,6.064694832281008,10,1.1812223307502945,79.06876542216513,126.4830540959828,4.922996277527961,1.1375234331645026,10.899994967161328,1,0.0224817351931445,0,0,10.47250133075687,0,43.18431467946206,0.8131677218803584,0,-3.824495449985631,7.920819
401,1,-2.2724566700706017,5.890020558312619,10,1.2084818122043033,91.55595411355276,94.72010590949812,4.945888372024566,1.0623091881239313,10.43945647225189,1,-0.4063634247454457,0,0,5.316788604006331,0,42.32694454823305,1.1380827403607814,0,2.799030585031081,7.920819
402,3,-2.983284468511534,5.220175521464344,5,0.875203565037547,35.392371257240434,47.45697421186694,5.08480357366626,0.7091837211079777,9.206357799873086,0,0.2991715747165204,0,2,21.570136324147008,0,18.17361463884272,0.8175080559433496,0,-0.847792408751066,7.920819
403,1,-2.070919103581576,6.083127836047134,6,1.236832139083179,68.14785597093531,66.99099075938064,4.863242310423978,1.1218497142267516,10.877071399853808,1,-0.5348346506684543,0,0,10.30076712495354,0,42.22460993571688,0.969331452788154,0,-2.7910603477895366,7.920819
404,3,0.0,5.147191429566853,5,0.9782275064271908,43.67639416492469,41.5210836465568,4.937180008252895,0.7514089561356205,0.0,0,0.3093226227792797,0,0,15.293171857589208,0,11.511148835894357,1.0808761883039957,0,-4.788140816060408,7.920819
405,1,-4.14599106382552,5.681880802803404,6,1.0217642204655435,35.74682581170483,36.39820241076966,4.836740238664232,1.0131158431796965,9.58446120805009,1,0.0076660566059484,0,0,4.736862953800049,0,35.9446825718222,0.8411824926915497,0,-0.8011004212385107,7.920819
406,2,0.0,5.530394654123195,9,0.999159710726945,49.23984565662168,82.97477624770121,5.162377868531442,0.9514943841735002,0.0,0,-0.0821135080201515,0,0,4.9839785209472085,0,23.008986720232404,0.9224567537346317,0,1.235452790243737,7.8894105
407,1,-1.9583427338387664,5.86851127663864,9,1.2517661469978647,79.42321997662953,100.78647297795972,4.80472588923374,1.16190366044298,5.296537077790536,1,-0.4607175494674043,0,0,5.316788604006331,0,36.57743271494915,1.0239827537684294,0,4.413242192528288,7.8860564
408,1,-0.3707980197308064,5.612866164673977,4,1.1139722239731067,43.025017565859855,48.661413050844345,5.012602483867967,1.315318778321097,5.429612286344539,1,-0.1926783730058984,0,0,10.633577208012662,0,6.544756405912575,1.3058471085795935,0,-1.889260298542481,7.8860564
409,1,-1.860932259229069,5.711335179639725,8,1.1824829310983294,65.57574557724827,133.46007550615548,4.93245194166047,1.259607093600178,0.0,1,-0.1581941315885248,0,0,5.316788604006331,0,19.193479199573453,0.916145095503131,0,-0.7132147091575438,7.8860564
410,3,-2.989117801844867,5.27507901831482,6,0.9165989356691108,47.87955994862805,41.39060714340533,5.098843344543003,0.760697627661538,9.350316324513429,0,0.2864476132162464,0,2,21.570136324147008,0,18.17361463884272,0.8122912173715007,0,0.0709626667078876,7.8860564
411,1,-2.1083986209451373,5.95487456548816,7,1.3127284054861283,60.86966421678028,66.86051425622918,4.870824449462985,1.1148368286966397,5.255604344572832,1,-0.3561422244255817,0,0,5.316788604006331,0,42.39465355599504,0.9142963018007132,0,-0.7101360859711261,7.8860564
412,2,0.0,5.246281792966503,5,0.8245884620253731,25.12283840507545,35.58519308124665,5.083200612960981,0.970973905194151,9.642494443773629,0,-0.0566320176354483,0,1,30.93444765119211,0,11.511148835894357,1.2782992614630246,0,-4.212228495610816,7.8860564
413,1,-4.175442280352382,5.627912914925854,6,1.0275148035066033,49.59430021108608,36.39820241076966,4.8358998520863565,1.0560291007348857,9.567263151917434,1,-0.3709003921900441,0,0,4.736862953800049,0,35.9446825718222,0.8173029964314159,0,-1.2301366856363931,7.8860564
414,4,-2.987450672970362,5.5389446193899445,6,0.7925950306689061,40.95582274893743,76.97580022465199,5.146109438176559,0.6931936550298028,9.74724947831742,0,0.2235902957336562,0,0,19.7056509400186,0,23.87939985823765,0.4833854366713502,0,-3.1649055116202227,7.86
415,1,-1.4604540233427852,5.454710071176723,5,1.1193018129104677,66.84510277280565,36.52867891392113,5.047165006667393,1.00676726606222,10.299670705359608,1,0.3246322615281981,0,0,47.19199735029339,0,30.04112626707644,0.4870730545205144,0,5.955171589351489,7.853872
416,1,-1.3943854586587745,5.830148693165753,6,1.0623841411529948,48.23401450309245,72.9268813246908,4.961760585971309,1.1916722907605513,5.303820551041745,1,-0.1845268890149577,0,0,10.03888346845842,0,24.94299103285736,1.08501232989284,0,-2.440858953048295,7.853872
417,1,-1.704736074736752,5.564980046963633,8,1.024110730163507,53.146089395724616,48.661413050844345,5.007652545994258,1.2207551296014292,0.0,1,-0.3825320636499722,0,0,65.63821412282539,0,29.822089728136014,0.543323471865884,0,-2.0295164624745152,7.853872
418,1,-2.0912025288574267,5.77508332483307,7,1.1750988826498387,54.44884259385427,108.0237236393652,4.954376900666332,1.2292627000525949,0.0,1,-0.0790465549393123,0,0,5.316788604006331,0,19.193479199573453,1.0324294344651277,0,0.7662355033301402,7.853872
419,1,-1.24752967254418,5.784053089197539,5,1.083839690421675,42.16764743463084,54.61660969289903,4.834983584246897,1.3320547583204438,5.731078328637853,1,-0.2332373363776133,0,0,36.61378574431713,0,19.193479199573453,1.1290026320895536,0,-2.531443359787855,7.853872
420,2,0.0,5.169547811769943,5,1.0280999220236464,50.09721578785069,41.5210836465568,4.880283002428982,0.8228178710535549,5.238419007214968,0,0.3072003295866053,0,0,15.293171857589208,0,11.511148835894357,1.053384094616786,0,-4.337539577952317,7.853872
421,1,-0.8795749133318352,5.6666244944200646,4,1.107109622929444,36.10128036616924,48.661413050844345,5.012602483867962,1.2754284006891352,5.4522592062236015,1,-0.1496578394395763,0,0,17.557314407703284,0,12.648722793660877,1.2485025924571669,0,-0.3776592736664337,7.823909
422,1,-1.2292449425757968,5.573260085850998,4,1.0390922944627554,36.10128036616924,48.661413050844345,5.012437237581562,1.1741464014395948,0.0,1,-0.1264649105397889,0,0,5.316788604006331,0,12.648722793660877,1.34197555375204,0,-0.5067410262536395,7.823909
423,1,-1.8217515625140992,5.626668564379478,6,1.1638718538667665,48.38247552539266,103.25871666699888,4.869460177476487,1.1881227752867336,0.0,1,-0.2869736633243913,0,0,10.30076712495354,0,25.01134197740848,0.9199600512633684,0,-1.1776732541632575,7.823909
424,0,-0.2100556677369451,5.148614158882744,5,1.3204625922104427,60.06982659541524,48.53093654769288,4.901417368259986,1.2109854300380585,0.0,0,-0.3117906442427444,1,0,31.07197872402541,0,5.817862777835028,1.1081356527850996,0,5.710648221773031,7.823909
425,3,0.0,5.303508854797678,5,1.0124262359234748,28.639699890783124,59.42531006340033,5.0710585469717415,0.9389705208872112,0.0,0,0.0852345311918364,0,0,14.960361774530083,0,6.3273200747645415,1.3507047178710752,0,-0.8034025614654743,7.823909
426,1,-1.0909860073888769,5.570292593762934,5,1.4807835637350235,73.7688399724963,36.52867891392113,5.047198645081954,1.1988189476438575,11.4654953796096,1,0.3085739122429192,0,2,49.31202451325743,0,30.898496398305447,0.8765959974975995,0,9.0236527996835,7.823909
427,1,-1.679801482321325,5.6685794761183885,5,1.0759315915872467,41.66473185786622,54.61660969289903,4.835038394856706,1.3708926776337638,5.742183700538678,1,-0.3031703407369808,0,0,43.53752294400775,0,19.193479199573453,1.0632348369551663,0,-0.5148280770981908,7.823909
428,3,0.0,5.1523912776298655,4,1.0179268984585963,36.75265696523406,47.587450715018406,4.933956732745363,0.5705037232040427,0.0,0,0.5737625888912502,0,0,15.293171857589208,0,5.693927994848461,1.113120042416747,0,-5.096492762221256,7.823909
429,2,0.0,5.499363804355077,8,1.0059091078894302,43.17347858816007,83.23572925400414,5.161712900916976,0.9128741603277688,0.0,0,0.0184357165741963,0,0,9.967957041894415,0,23.51908595395105,1.1489271055448331,0,1.5614338283098168,7.809668
430,1,-2.6944786086584616,5.837250134609094,8,1.2213147311206087,86.19849615401994,60.6636706846161,4.795375167430992,1.0643106091838648,5.2720654282425246,1,0.0630241103494674,0,0,5.316788604006331,0,36.57743271494915,0.9117085308056874,0,2.669607480570992,7.79588
431,0,0.5529318511577564,5.334454115701743,5,1.380346127503937,78.97783690972886,48.53093654769288,4.887271269330181,1.3544064449788047,0.0,0,-0.2762130054178615,1,0,66.61281100356605,0,5.817862777835028,1.446749532909387,0,-0.1489472406227088,7.79588
432,0,-0.1733930822864811,5.134938447169596,5,1.3980412825870594,60.57274217217986,42.595045982382736,4.884517638555352,1.2681046323719598,0.0,0,-0.3000646264276475,1,0,61.17879565004807,0,5.817862777835028,1.3799945485190994,0,6.757433000794018,7.79588
433,1,-5.28554231187997,5.938115786690415,4,1.2145379848890383,55.36374523494726,48.53093654769288,4.809186719171928,1.1336785343125553,0.0,1,-0.2109892409776402,0,0,5.316788604006331,0,42.470812521796894,0.9750089000006152,0,-0.2302312525483317,7.79588
434,3,0.5283159128753117,5.302628805870277,5,1.0880917160764083,41.66473185786622,59.98113785824455,5.073909937860364,1.1775552762116028,0.0,0,-0.2741010685146941,0,0,28.922539461265163,0,0.0,1.0576117417368391,0,1.395265272268102,7.79588
435,1,-1.7428599534548457,5.749697679446662,6,1.392531330718897,74.62621010372528,48.10558525600012,5.047262299167684,1.1917384231915815,12.033842985217444,1,0.4003932905439701,0,0,48.52150146495495,0,35.40320451839359,1.1255543099743033,0,9.24841654805419,7.79588
436,1,-1.1840382128439289,5.784442443290855,5,1.0949120552835176,55.009290680482856,42.46456947923127,4.834983584246897,1.3506479325519,5.817883884193408,1,-0.2370319394923676,0,0,42.68015281277874,0,19.193479199573453,1.1102468992809886,0,-1.7918270412807276,7.79588
437,2,0.0,5.319235677759417,7,0.9935369322068296,41.81319288016644,60.11161436139602,5.174892760767515,1.2242222521487245,11.87932106638952,0,0.1031098879078506,0,0,35.09079544696987,0,24.433225705845267,0.9187005378206774,0,-1.1656823915306247,7.79588
438,1,-2.1870267026627537,5.939690266734054,9,1.098085418551085,73.50531393046813,90.99550602692418,4.917444289120446,1.15023511621008,5.252359582244964,1,-0.0587634637747123,0,0,5.316788604006331,0,36.57743271494915,0.7932525203543971,0,-3.4651507035013545,7.7695513
439,1,-0.7668602350504911,5.647007339904787,7,1.1155270139604885,67.49647937187048,60.6636706846161,4.887221690467879,1.1936322605948546,11.81671727650171,1,-0.5291691100765775,0,0,53.73049840218755,0,23.937159879328128,1.224865877220526,0,-3.611388809450829,7.7695513
440,1,-3.5527771852809837,6.1521545652027525,7,1.336363690307375,72.91146984126728,66.73003775307771,4.967791439958365,1.1569127740361154,5.981188162614544,1,-0.347079303813555,0,0,10.633577208012662,0,47.65528321971584,0.9599567519844486,0,-5.827495678243607,7.7695513
441,2,0.0,5.10693673217532,6,0.9924487554845212,43.67639416492469,35.45471657809519,5.08364715505827,0.882091140404101,4.591868272596051,0,0.097369991532809,0,0,20.030034811389257,0,11.511148835894357,1.2102484437507288,0,-4.757008666253939,7.7695513
442,1,-1.8213908216970087,5.865100789002519,7,1.2810203297187883,56.015121834012085,66.73003775307771,4.970066857796001,1.214758245656015,5.60853315699231,1,-0.5757828339915374,0,0,10.633577208012662,0,19.193479199573453,1.0743955413279052,0,-2.511043531776456,7.7447276
443,1,-1.1678932123635173,5.981326818580117,7,1.0340659898429585,74.06576201709672,66.73003775307771,4.892627870428495,1.3372861539486107,5.434235288696065,1,-0.2863920883498719,0,0,28.083099948942213,0,24.440075456092742,1.263971122949618,0,-5.244813110766415,7.7447276
444,1,-1.765540136579324,5.416802048838376,5,1.218421545337289,41.16181628110161,42.46456947923127,4.940386273842252,1.3100777856692136,0.0,1,-0.393381988640566,0,0,43.53752294400775,0,29.822089728136014,0.5668531034243737,0,-1.2871610010853742,7.7447276
445,1,-1.828941153237952,5.765363340937962,5,1.1751766876932284,62.081488902473694,78.86277189000094,4.88782036021332,1.2148920703603656,5.278085999893404,1,0.0382735106397696,0,0,10.633577208012662,0,18.39823462694478,1.1078437874791411,0,0.6641359285279163,7.7447276
446,1,-1.188339193948063,5.786502545299147,5,1.089552473642036,48.58846905755685,42.46456947923127,4.835235511766532,1.3461490025269,5.856114835524558,1,0.0271066569199195,0,0,42.68015281277874,0,19.193479199573453,1.1052895363546895,0,-1.720978435666427,7.7447276
447,3,0.0,4.997063670513363,5,1.1029596822672765,58.70954088742161,47.456974211866935,5.164906175183043,1.096586163549047,0.0,0,-0.1032146299817542,0,1,43.10820165019402,0,0.0,1.0100700958947824,0,4.96489829351943,7.7447276
448,1,-3.6027612942512097,5.600209029099899,6,1.0821494049497076,41.66473185786622,36.39820241076966,4.834493716896757,1.0468302851304458,9.585376791708862,1,-0.0760287972591284,0,0,30.71707149010452,0,35.9446825718222,0.8360917081728512,0,-1.7909586469511884,7.7447276
449,1,-1.050277061135649,5.387443772646929,6,1.294181559367629,66.84510277280566,30.462311845459517,5.047199248969575,1.0466247515486016,17.205320176735746,1,0.2577390179908021,0,0,37.47115587554615,0,24.291614433792525,0.8376861745047675,0,5.455497727638886,7.7399287
450,1,-1.6844473182791644,5.804507667524726,5,1.1542879373151842,49.59430021108608,73.05735782784225,4.939802880793939,1.3366716070248474,0.0,1,-0.567590626125575,0,0,10.30076712495354,0,24.710179917189716,1.0339705987869805,0,-1.305679528738387,7.7212462
451,1,-1.7614936067019404,5.793372687989681,7,1.1009015622664355,61.57857332570909,66.73003775307771,4.929216071627839,1.2985836441050411,0.0,1,-0.4143885396885005,0,0,10.633577208012662,0,19.193479199573453,1.0610331923436371,0,-4.062849809859448,7.7212462
452,1,-1.6229644717186358,5.378991986900064,5,1.1139385045537666,54.00345952695363,42.46456947923127,4.936856088052997,1.43220414385643,0.0,1,-0.8367139485326981,0,0,61.150353679052174,0,29.822089728136014,0.5658618720509611,0,-1.2404703659199368,7.7212462
453,1,-0.7893589540597001,5.944570053733855,7,1.0712463765420568,72.70547630910308,79.19207309131896,4.777493398454572,1.184470824576516,11.416764723605798,1,-0.3085924070220217,0,0,54.06330848524668,0,31.20507148127815,1.1950984623033003,0,-1.7631513971511028,7.7212462
454,1,-2.869039665778727,5.977413733533969,4,1.2890733513975716,61.78456685787327,48.53093654769288,4.794336526025111,1.3822633885662452,5.899514302105574,1,-0.5411861360338305,0,0,12.240525803696954,0,42.470812521796894,1.0249929283179318,0,0.1451384476841078,7.7212462
455,3,0.0,4.908193929518776,5,0.9337031280811048,37.61002709646308,41.65156014970826,5.1646428457711,1.276006672783052,6.116912145516642,0,-0.2752861692861011,0,0,9.976383253582878,0,11.350562644267594,1.2612697867730651,0,3.1597282082172407,7.7212462
456,2,-3.0226894656785603,5.088629625108203,5,0.9062229329985564,25.12283840507545,29.38834950963357,5.083686481123724,0.8619923725603594,4.5363797118419225,0,0.0941582960308746,0,0,20.144738098743087,0,5.817220841045895,1.142122931501648,0,-5.355052329206689,7.7212462
457,1,-4.164294531858026,5.414940020771232,6,1.2646654084675546,29.531997720943004,22.72219614235818,4.834099880507881,1.0809223238208692,9.5693777249401,1,0.0977807296224582,0,0,30.66473780999737,0,47.3988579855451,0.7806559610343506,0,5.437827807176846,7.7212462
458,1,-1.8907385741129428,5.713513256009071,8,1.2650626269474818,79.77767453109394,60.6636706846161,4.772302324359064,1.082162080574274,5.2648398719660925,1,-0.551329359347492,0,0,5.316788604006331,0,36.57743271494915,0.9869866786129312,0,1.5021667687764635,7.69897
459,1,-2.5406866973255453,5.8974139845412825,8,1.1747047516444935,79.77767453109392,60.6636706846161,4.821093255061373,1.2695530089016382,5.277739334379053,1,-1.2327974379608158,0,0,10.633577208012662,0,36.57743271494915,0.9317403172199504,0,0.6266435918937553,7.69897
460,1,-4.327679056269236,5.668359266852247,4,0.96599658414489,43.025017565859855,48.661413050844345,5.0124962726504965,1.150912004052694,0.0,1,-0.0189598203607223,0,0,5.316788604006331,0,19.193479199573453,1.0593891049767492,0,-1.0622320477155658,7.69897
461,1,-0.6129873755389402,5.6389772250470696,4,1.0396916504437228,36.10128036616924,48.661413050844345,5.01250692120462,1.2561948146936033,0.0,1,-0.2079901111457965,0,0,17.557314407703284,0,12.648722793660877,1.341353063995609,0,-0.6288724934695293,7.69897
462,1,-0.6143717063276515,5.692363331757458,4,1.0507230975096034,43.025017565859855,48.661413050844345,5.026282272739795,1.2162909365498351,0.0,1,-0.1522080358591905,0,0,17.557314407703284,0,12.648722793660877,1.32055950879886,0,-2.599874229126353,7.69897
463,4,0.0,5.481648844715995,6,0.9096485547962244,42.316108456931055,71.85291898886486,5.12641080683518,0.7987661728530129,4.036267239722708,0,-0.1183701216278388,0,0,14.713246207382928,0,5.749511833283905,0.5580995320183991,0,-2.428718985821133,7.69897
464,3,0.0,5.318562939644917,7,0.8401692711850816,47.87955994862805,60.11161436139602,5.107786285344698,0.8791440296595178,5.343679982903849,0,0.2721176384779925,0,0,14.960361774530083,0,17.894052749094342,1.1776360122566785,0,-1.343663829347117,7.69897
465,3,0.0,5.353510390863841,7,0.8526337379394228,59.50937850878666,65.78655192040324,5.098408346886404,0.9409304282986672,5.355985997596227,0,0.1204484797478638,0,0,9.976383253582878,0,5.749511833283905,1.170467417753438,0,-1.5681211236933743,7.69897
466,1,-0.4047046070669851,5.662573265150912,8,0.8713457539878671,67.4389468620065,89.34628989551592,4.88320888999153,1.2792410176283582,0.0,0,-0.0973245779871234,0,0,11.050456081168516,0,11.577468259920336,0.9662933502593378,0,0.1237925827693965,7.69897
467,1,-2.105968672547036,5.759166717361708,5,1.136108368587183,74.21422303939693,78.86277189000094,4.900847036556042,1.2080431299665857,0.0,1,-0.2081467625668647,0,0,10.633577208012662,0,12.648722793660877,0.9531594889224816,0,1.221532111467858,7.69897
468,3,-2.7143154540665364,5.268758439731456,4,0.9048463846934696,54.16157358762612,59.59936138716243,5.079628289854627,0.7376143057655655,4.386724336245406,0,0.2290973667851469,0,0,9.72926768643572,0,11.57638571270207,0.9564355330633644,0,-1.7064589116594815,7.69897
469,3,-2.9321385395246957,5.293660689688186,4,0.7966740179490122,34.88945568047582,59.59936138716243,5.073368073218572,0.7781924439228813,9.418729811579514,0,0.0836878609479404,0,0,9.72926768643572,0,5.749511833283905,0.7345733760015194,0,-0.7570386751619638,7.69897
470,3,-2.931205291225376,5.359811492217408,4,0.8125130994120892,41.31027730340183,59.59936138716243,5.073378814032167,0.7690006594229732,9.453940221131276,0,0.1627295204428601,0,0,9.72926768643572,0,5.749511833283905,0.7273962884787599,0,-0.9046096189607622,7.69897
471,3,-2.9286841883018617,5.1069367321753205,4,0.8687400560848885,42.31610845693106,53.52334128032855,5.073147760677241,0.7113100551790332,4.383150585468858,0,0.2415302885192898,0,2,21.570136324147008,0,5.749511833283905,0.7851408444939623,0,-2.18018120358145,7.69897
472,3,-2.734406399076313,5.078562939644918,4,0.931245447112457,35.392371257240434,53.52334128032855,5.073617219860868,0.686361995819591,4.405531694388428,0,0.2152738442688745,0,2,21.570136324147008,0,5.749511833283905,0.7784770919102196,0,-0.2285430952811068,7.69897
473,3,-2.479304358259986,5.194235677759416,4,0.9101215058131,48.23401450309245,53.52334128032855,5.073661283450581,0.69492593101757,4.411448854151741,0,0.2189574228992589,0,2,21.570136324147008,0,5.749511833283905,0.8227055995676822,0,-2.1771062613517627,7.69897
474,3,-2.939742993151876,5.220175521464344,4,0.8404975057737396,35.392371257240434,53.52334128032855,5.073368073218572,0.7259464751176992,9.322792024619,0,0.1572763060975506,0,2,21.570136324147008,0,12.356393797796825,0.7726498725617934,0,-0.8784045382805552,7.69897
475,3,-2.9388097448525565,5.289880734043515,4,0.8249451950024607,35.392371257240434,53.52334128032855,5.073378814032167,0.7303751425171909,9.393557989726318,0,0.2329572259476363,0,2,21.570136324147008,0,5.749511833283905,0.7715573877252926,0,-1.4215372642519686,7.69897
476,3,-3.754814562341619,5.26184218813101,4,0.8104276407569434,42.31610845693106,53.52334128032855,5.073617219860868,0.6964533912769755,4.381863055335174,0,0.1651920457237772,0,2,21.570136324147008,0,11.853478221032208,0.7419491966976522,0,-1.540693528277963,7.69897
477,3,-2.34173548773657,5.188758439731455,4,0.8853848781655751,54.15192054925385,53.52334128032855,5.07366128345058,0.7765412241866695,10.264558008638964,0,0.3053070179465932,0,0,9.72926768643572,0,11.49902366656781,0.7891188588244181,0,0.4209708175540581,7.69897
