,BCCefflatcnt_composition_average,NValance_composition_average,IonicRadii_composition_average,Number_composition_average,AtomicWeight_composition_average,AtomicNumber_composition_average,HeatCapacityMolar_composition_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,AtomicWeight_max_value,Number_max_value,AtomicNumber_max_value,AtomicVolume_composition_average,AtomicWeight_arithmetic_average,GSvolume_pa_composition_average,ICSDVolume_composition_average,BCCvolume_pa_arithmetic_average,CovalentRadius_difference,NdValence_arithmetic_average,BCCfermi_composition_average,NdValence_max_value,BCCfermi_arithmetic_average,AtomicVolume_difference,BCCvolume_pa_max_value,NUnfilled_min_value,target
184,6.5325377044444455,6.888888888888888,1.3144444444444443,18.222222222222214,41.18633546666667,18.222222222222214,30.306,24.072222222222223,0.3055555555555556,178.49,72.0,72.0,12420.401760503575,78.8622344,25.184259259266664,30.22222222222221,34.13333333333333,146.0,0.6666666666666666,-0.5441402744444445,2.0,1.0305429966666666,18579.33985613416,72.1,1.0,492.719
185,6.802733137000001,10.5,0.755,37.5,89.27074999999998,37.5,25.31,20.655,0.82,127.6,52.0,52.0,23.900793471763706,89.27074999999998,23.88666666665,23.85,20.655,15.0,6.5,7.206468085,10.0,7.206468085,20.111790501567,28.3,2.0,492.719
186,5.811930790750001,6.5,1.1749999999999998,21.0,46.20572799999999,21.0,27.4065,13.265,0.6575,107.8682,47.0,47.0,9306.61982296182,56.274504,14.19375,19.125,15.243333333333332,104.0,3.666666666666667,3.66290696,10.0,3.85936478,18575.12151853951,22.2,1.0,267.622
187,6.9339257684,12.0,0.696,44.8,107.5448276,44.8,23.5212,23.118,1.396,196.966569,79.0,79.0,25.8500026885386,104.224023,25.702,25.96,28.083333333333336,84.0,3.333333333333333,6.70978223,10.0,5.87658011,38.376067160025904,52.91,0.0,267.622
188,5.909855817666666,10.0,0.6166666666666667,28.0,62.17041333333333,28.0,24.784,13.256666666666668,1.5766666666666669,72.64,32.0,32.0,15.289847177023434,62.17041333333333,14.579195402299998,15.166666666666664,13.256666666666668,19.0,7.333333333333334,6.031799993333332,10.0,6.031799993333332,11.6651156992454,18.82,3.0,616.724
189,6.485468169000001,6.0,0.6475,42.0,95.40616,42.0,24.695000000000004,17.12,1.67,102.9055,45.0,45.0,16.932977187924475,97.90594,17.045,16.450000000000006,16.06,22.0,6.0,5.5185726425,8.0,6.135323215,4.2766231695693016,18.18,3.0,616.724
190,6.070920194666666,11.333333333333336,0.6133333333333334,38.66666666666667,92.33452786666668,38.66666666666667,25.46,14.166666666666668,1.5933333333333333,195.084,78.0,78.0,14.722530829947535,92.33452786666668,13.995862068966662,14.633333333333336,14.166666666666668,18.0,4.666666666666667,7.68636929,9.0,7.68636929,4.381720051911398,16.92,2.0,200.711
191,6.852215287000001,12.705882352941178,0.71,39.1764705882353,91.30836941176472,39.1764705882353,26.238823529411764,20.664117647058823,1.3158823529411765,164.93032,67.0,67.0,21.862649788799448,96.83277333333334,21.17372549018824,21.84117647058824,19.996666666666663,70.0,5.333333333333334,3.9053076747058815,10.0,4.512154743333333,19.3630149412226,31.32,3.0,200.711
192,5.948612754333332,10.333333333333334,0.63,28.333333333333336,61.87036666666666,28.333333333333336,24.68666666666667,13.503333333333336,1.64,74.9216,33.0,33.0,14.9193958842589,61.87036666666666,14.561666666666666,14.766666666666667,13.503333333333336,20.0,7.666666666666666,6.515826886666668,10.0,6.515826886666668,10.782681295472898,19.01,2.0,140.184
193,5.751783411,5.090909090909092,1.1872727272727273,16.18181818181818,35.04922727272727,16.18181818181818,28.07509090909091,13.64090909090909,0.4963636363636363,88.90585,39.0,39.0,11840.60720231895,50.92408333333333,14.713181818181818,20.19090909090909,18.9,124.0,1.0,3.0846559345454536,2.0,3.09392463,18574.560849330595,32.53,2.0,140.184
194,5.823034211777777,6.777777777777778,0.4355555555555556,23.0,53.99637953333334,23.0,17.56977777777778,13.433333333333335,1.5722222222222222,178.49,72.0,72.0,14.402339422508687,72.49407953333333,12.933333333333335,13.0,15.13,99.0,0.6666666666666666,7.495766284444445,2.0,7.05760926,13.443621479149082,21.87,4.0,523.085
195,7.380067797166668,6.666666666666666,0.9683333333333332,29.666666666666664,67.74558463999999,29.666666666666664,27.25333333333333,25.44833333333333,1.0266666666666666,114.818,49.0,49.0,31.259325152904378,81.89198976,25.42999999998333,31.383333333333336,23.28,24.0,6.666666666666668,4.132507100000001,10.0,4.58875887,22.362680932361894,29.21,1.0,523.085
196,6.0097514475,5.800000000000002,1.208,19.6,43.243695,19.6,28.1888,15.951,0.494,88.90585,39.0,39.0,11167.183315106704,58.20941666666667,17.05825,22.21,19.266666666666666,124.0,3.666666666666667,3.208732605,10.0,3.418493223333333,18572.58665300632,32.53,2.0,512.805
197,5.745612952272728,6.545454545454546,1.216363636363636,20.90909090909091,47.78004545454546,20.90909090909091,28.507818181818184,13.566363636363636,0.4981818181818182,158.92535,65.0,65.0,11840.44288956856,74.26391666666667,14.598939393945455,20.009090909090904,18.76333333333333,128.0,0.6666666666666666,3.1092146436363635,2.0,3.13894893,18574.560849330595,32.12,2.0,512.805
198,8.576811856499999,14.0,1.22,68.0,168.95850000000004,68.0,28.0265,42.96,1.025,200.59,80.0,80.0,44.790511872162696,168.95850000000004,44.41379310345,43.3,42.96,83.0,5.0,2.43388877,10.0,2.43388877,40.357539605065,63.59,0.0,483.24300000000005
199,7.120447689333331,9.0,0.8966666666666667,45.0,105.75649,45.0,26.096666666666664,24.32666666666667,1.2733333333333332,138.90547,57.0,57.0,25.147748737030568,105.75649,24.07583333333333,25.1,24.32666666666667,75.0,7.0,6.8506533266666665,10.0,6.8506533266666665,25.7007041869032,37.47,1.0,483.24300000000005
200,6.111124685499999,10.5,0.6000000000000001,28.5,63.7890225,28.5,24.771,14.665,1.4900000000000002,72.64,32.0,32.0,17.436840423978552,63.7890225,16.74629310345,17.2,14.665,19.0,7.5,5.97749262,10.0,5.97749262,10.4482719167601,18.82,4.0,330.181
201,6.054728737666668,10.166666666666666,0.8233333333333333,34.16666666666667,76.99533333333333,34.16666666666667,24.941666666666663,15.061666666666666,1.4249999999999998,144.24200000000002,60.0,60.0,15.553127423658964,103.894,15.026666666666667,15.533333333333337,23.025,69.0,5.0,4.223352223333333,10.0,3.91257727,22.3391129505544,34.97,1.0,330.181
202,6.843295649777779,13.333333333333336,0.6566666666666667,39.333333333333336,91.5993377777778,39.333333333333336,24.41133333333333,20.654444444444444,1.3788888888888888,164.93032,67.0,67.0,23.243100284154053,98.75457333333333,23.31296296295556,22.91111111111111,20.156666666666663,72.0,6.0,4.182919556666667,10.0,4.203649713333333,20.1990954690598,31.32,2.0,232.232
203,5.455650138999999,2.6666666666666665,0.3933333333333333,7.333333333333334,15.309,7.333333333333334,15.681,11.7,1.5566666666666666,24.305,12.0,12.0,12.605942542065392,17.558,12.411666666666669,12.933333333333335,14.495,57.0,0.0,8.201889773333333,0.0,7.17303118,15.92452583034196,22.88,0.0,232.232
204,7.87940974,4.0,0.775,27.0,59.8425,27.0,24.745,34.265,0.42,87.62,38.0,38.0,41.2448382855888,59.8425,40.0084375,40.85,34.265,90.0,0.0,4.73807777,0.0,4.73807777,28.1565849818352,52.91,0.0,581.014
205,9.121799263,2.6666666666666665,1.54,27.333333333333336,62.31166666666667,27.333333333333336,30.49933333333333,61.53666666666667,0.4,85.4678,37.0,37.0,6259.159690059784,50.7336,63.51666666666666,67.76666666666667,47.985,154.0,0.0,1.08510026,0.0,1.58220857,18499.556214644424,88.64,1.0,581.014
206,7.002211631800001,9.6,1.397333333333333,20.666666666666668,47.0122,20.666666666666668,51.96993333333333,21.76133333333333,0.47,79.904,35.0,35.0,32.847282944585764,37.05,23.885999999986662,44.92,21.65,21.0,3.333333333333333,1.433828484,10.0,2.10695968,20.9837672443632,25.56,0.0,293.833
207,6.764781322,6.5,0.935,29.5,66.0866,29.5,25.1095,19.54,1.265,107.8682,47.0,47.0,20.148970522758752,66.0866,19.61,20.2,19.54,4.0,5.0,4.069607599999999,10.0,4.069607599999999,6.146645145735898,22.88,0.0,293.833
208,5.927431938250001,6.25,1.1625,25.25,57.399417500000006,25.25,27.984,15.614999999999998,0.7324999999999999,138.90547,57.0,57.0,9308.216565884828,71.19942333333334,16.356875000000002,20.700000000000006,18.376666666666665,141.0,3.0,4.75445304,8.0,5.314759553333333,18581.25588204769,37.47,2.0,257.569
209,7.769739055,25.0,1.14,79.0,198.6635,79.0,25.21,29.385,1.0925,207.2,82.0,82.0,33.69098524419425,190.127,29.6125,33.0,30.85,41.0,5.0,6.6914904575000005,10.0,5.079477575,13.3982489258198,33.78,0.0,257.569
210,6.2748951810000015,6.4,0.5900000000000001,34.8,81.11917199999998,34.8,23.888,16.566,1.5559999999999998,232.03806,90.0,90.0,18.95620150628116,106.27232,18.778,18.88,19.296666666666667,95.0,3.333333333333333,7.489109605999999,8.0,7.478446946666668,21.9243987730649,32.95,2.0,233.579
211,6.4094435245,7.999999999999999,0.5916666666666667,38.33333333333333,88.30297,38.33333333333333,23.67833333333333,17.06,1.5833333333333333,164.93032,67.0,67.0,18.72494412937217,98.64044,18.75555555555,17.6,19.956666666666667,81.0,2.6666666666666665,7.511736085000001,8.0,6.806117703333332,17.4148701000174,31.32,3.0,233.579
212,6.111280657000001,5.333333333333333,0.8433333333333333,21.333333333333336,46.42946666666667,21.333333333333336,25.812666666666665,15.233333333333333,0.47,91.224,40.0,40.0,6214.209885184421,46.42946666666667,19.362291666666668,22.066666666666663,15.233333333333333,109.0,0.6666666666666666,5.022390059999998,2.0,5.022390059999998,18568.93122322021,22.75,2.0,290.427
213,7.239362305,14.0,0.96,50.0,120.0055,50.0,25.875,23.975,0.62,127.6,52.0,52.0,27.768357089171094,120.0055,27.12916666665,27.7,23.975,6.0,10.0,5.948104245,10.0,5.948104245,12.3766632667522,28.3,2.0,290.427
214,5.4137807769,12.0,1.103,31.2,74.66283999999997,31.2,27.9238,10.335,0.6659999999999999,195.084,78.0,78.0,11161.44700731914,92.15446666666668,11.365000000000002,16.42,12.186666666666667,70.0,6.333333333333334,4.551654959,10.0,4.9028995166666665,18576.9914827546,15.07,0.0,182.4
215,6.99571524925,14.25,0.7875,45.75,108.2618,45.75,26.049,21.805,0.6475,167.259,68.0,68.0,25.53233139213985,118.02906666666664,24.68875,26.8,22.35,69.0,6.666666666666668,4.6091152725,10.0,4.274900173333333,13.5604204171226,30.68,1.0,182.4
216,6.5212689586,7.800000000000002,0.7559999999999999,36.6,83.026478,36.6,25.416,18.162,1.4979999999999998,114.818,49.0,49.0,18.921253212999627,88.32506500000001,18.228,18.94,19.206666666666667,49.0,6.333333333333334,5.8270396820000006,10.0,6.255577673333333,15.0867974772755,24.43,3.0,210.217
217,6.7561824260000005,5.333333333333333,0.6500000000000001,32.66666666666667,73.29895,32.66666666666667,23.83333333333333,20.36,1.49,102.9055,45.0,45.0,22.251700136626635,73.29895,22.14833333333333,21.466666666666672,20.36,79.0,3.0,6.838442826666666,8.0,6.838442826666666,19.287703071772107,32.53,3.0,210.217
218,7.327888076700001,4.5,0.8739999999999999,44.3,105.17004272,44.3,25.613000000000003,26.292,1.4169999999999998,138.90547,57.0,57.0,26.15457028569356,88.98566953333334,25.79775,26.22,22.76666666666667,86.0,2.666666666666667,8.06837509,7.0,8.099768780000002,23.962771709503,37.47,4.0,98.785
219,6.0867444795,6.5,0.4775,20.5,45.096175,20.5,20.46475,14.775,1.545,72.64,32.0,32.0,16.68967510381563,44.17256666666667,15.50625,15.75,14.086666666666664,84.0,4.0,4.7521070625,10.0,5.3440924333333335,13.835886667066882,18.82,4.0,98.785
220,6.2295414913333325,10.333333333333334,0.69,34.333333333333336,77.48316666666666,34.333333333333336,24.88333333333333,16.196666666666665,1.58,121.76,51.0,51.0,17.741881786462603,77.48316666666666,17.689999999999994,17.666666666666664,16.196666666666665,15.0,7.666666666666666,7.1539990000000016,10.0,7.1539990000000016,19.250139002084,27.09,2.0,230.405
221,6.134323770142857,11.428571428571429,1.3971428571428572,30.57142857142857,73.26317142857144,30.57142857142857,28.011571428571425,16.948571428571427,0.45,204.3833,81.0,81.0,10638.429658054556,86.82023333333332,18.287142857142857,24.32857142857143,23.46666666666667,110.0,3.333333333333333,4.34392701,10.0,4.5259742733333335,18563.55628992849,36.82,2.0,230.405
222,5.556237117999999,5.0,0.93,17.666666666666668,38.6299,17.666666666666668,26.30133333333333,11.0,1.643333333333333,50.9415,23.0,23.0,6206.72958768692,32.4741,13.59625,16.733333333333334,9.995,82.0,1.5,6.395007083333333,3.0,6.364999635,18578.65406839782,13.01,3.0,538.7919999999998
223,6.361206534,19.714285714285715,0.5885714285714286,64.85714285714286,160.1731088571429,64.85714285714286,25.694857142857146,16.277142857142856,1.6742857142857144,195.084,78.0,78.0,18.7284425015287,113.625254,17.418605442171426,17.214285714285715,17.886666666666667,35.0,6.333333333333334,8.152371664285713,10.0,8.728744856666667,12.853658309907,24.43,2.0,538.7919999999998
224,6.472378128999998,16.666666666666664,0.6233333333333333,46.66666666666667,111.51,46.66666666666667,25.973333333333336,16.983333333333334,1.4666666666666668,195.084,78.0,78.0,18.193830157633,132.4035,17.578333333333333,18.1,16.505000000000006,14.0,9.5,5.206601743333334,10.0,5.83497425,4.250049976348199,17.94,2.0,203.349
225,7.0700756635,4.0,0.595,27.0,59.939806,27.0,25.177,23.345,1.43,88.90585,39.0,39.0,30.613667349580407,59.939806,27.467619047600003,25.9,23.345,83.0,0.5,6.649982305,1.0,6.649982305,4.799091065878403,32.53,3.0,203.349
226,5.3353305436000005,5.0,0.392,17.4,40.91375,17.4,13.6236,11.508,1.652,158.92535,65.0,65.0,12.871041343307184,60.58235000000001,11.472333333339998,11.7,14.943333333333332,118.0,0.0,8.247708767999999,0.0,7.434284363333332,24.81172549009826,32.12,4.0,272.532
227,6.04415130775,5.25,0.26875,16.25,33.3556185,16.25,22.667,13.85,1.60625,58.6934,28.0,28.0,22.980863107263534,39.25088733333333,20.240119047600004,18.3,13.033333333333337,17.0,2.6666666666666665,9.38881715375,8.0,8.359360786666667,17.2728373749361,14.61,2.0,272.532
228,6.6355998195,12.5,0.6125,47.5,115.48,47.5,17.4165,18.2775,1.3875000000000002,244.0,94.0,94.0,22.10752330146717,158.32,21.77375,21.65,17.735,67.0,5.0,8.0530363475,10.0,11.726030135,2.213812323565701,18.82,4.0,234.749
229,6.048556924,6.0,0.6042857142857143,19.42857142857143,40.57233634285714,19.42857142857143,25.00142857142857,14.095714285714289,1.5442857142857145,58.6934,28.0,28.0,14.171650199307845,42.8374693,13.84,14.114285714285714,13.625,3.0,4.0,6.6205244585714285,8.0,6.429932965,5.653140075804799,16.92,2.0,234.749
230,5.469104793,6.5,1.0175,14.5,30.63158465,14.5,26.849,10.665,0.715,63.54600000000001,29.0,29.0,9303.204674857054,35.50897953333333,11.44,15.75,11.776666666666667,66.0,3.333333333333333,4.57247003,10.0,5.07211554,18580.3672245575,16.92,1.0,205.584
231,7.799828254333332,6.333333333333332,0.9466666666666668,42.33333333333333,97.54323333333332,42.33333333333333,26.6,29.83,1.1966666666666663,114.818,49.0,49.0,30.70302797514263,101.861925,29.66333333333333,30.63333333333333,28.48,48.0,5.5,4.954148836666667,10.0,5.815178534999999,6.930554722130902,32.53,5.0,205.584
232,6.965293629111112,7.444444444444445,0.8933333333333333,39.66666666666667,91.8063,39.66666666666667,26.321555555555552,21.824444444444445,1.38,118.71,50.0,50.0,2087.7476709723287,74.6469,25.62208333333333,24.4,18.32,104.0,4.0,6.06298582,10.0,6.517858406666668,18569.23302334961,25.23,3.0,254.557
233,6.5222077952,7.8,0.596,37.0,85.58726999999999,37.0,24.17,18.056,1.5119999999999998,158.92535,65.0,65.0,20.3078041451472,97.81028333333332,20.28733333334,20.26,20.4,83.0,3.333333333333333,6.713994012000001,10.0,6.156188733333334,17.4111064868193,32.12,4.0,254.557
234,6.975466550499999,10.0,0.7224999999999999,41.5,96.7727425,41.5,24.6335,22.2625,1.42,138.90547,57.0,57.0,24.144527173566942,104.81699,24.136875,23.325,23.410000000000004,87.0,6.333333333333334,5.9759655325,10.0,6.507939856666668,23.8051363080556,37.47,3.0,108.467
235,8.428783966000001,7.0,1.185,52.0,124.869,52.0,27.045,41.62000000000001,1.025,137.327,56.0,56.0,43.274653565245096,124.869,41.5425,42.15,41.62000000000001,71.0,5.0,2.768967495,10.0,2.768967495,43.3892562189002,63.59,0.0,108.467
236,6.4517855665,14.5,0.73,50.5,122.4167845,50.5,25.239,16.785,1.545,196.966569,79.0,79.0,17.291690387643303,122.4167845,16.695,17.25,16.785,24.0,6.0,4.490453544999999,10.0,4.490453544999999,0.6892535423256021,16.84,1.0,195.5
237,6.464311267333334,9.333333333333334,0.6133333333333334,39.33333333333333,89.48396,39.33333333333333,24.26733333333333,16.979999999999997,1.59,102.9055,45.0,45.0,18.129539724474306,89.48396,18.275,17.266666666666666,16.979999999999997,44.0,7.333333333333334,5.550229663333332,10.0,5.550229663333332,8.935466571611101,18.82,3.0,195.5
238,6.674728543333334,9.333333333333332,0.5333333333333333,47.33333333333334,116.35130333333332,47.33333333333334,25.242666666666665,18.67333333333333,0.5033333333333333,238.02891,92.0,92.0,25.041399274181437,116.35130333333332,23.910625,25.53333333333333,18.67333333333333,91.0,3.666666666666667,9.415496423333334,10.0,9.415496423333334,6.4599572237821015,20.23,2.0,280.427
239,7.093692537999999,10.0,0.645,42.0,99.662,42.0,25.41,23.15,0.615,167.259,68.0,68.0,28.9013070808423,99.662,28.1859375,28.15,23.15,84.0,0.0,5.46288309,0.0,5.46288309,3.4695225723422003,30.68,2.0,280.427
240,7.088713118285715,11.714285714285715,0.6828571428571429,34.857142857142854,79.86167142857144,34.857142857142854,25.700285714285712,22.84285714285714,0.5342857142857143,88.90585,39.0,39.0,27.15247542902173,77.74861666666666,26.052857142857142,28.58571428571429,22.286666666666665,70.0,7.0,4.689470634285715,10.0,4.25297443,17.807529147717105,32.53,0.0,98.7956
241,6.738112163333334,20.0,0.7533333333333333,74.0,183.89766666666665,74.0,26.10666666666667,19.98,1.63,192.217,77.0,77.0,19.6443897680796,179.738,19.668333333333337,19.4,22.655,48.0,3.5,7.48004987,7.0,6.40008244,16.4875178984007,30.68,2.0,98.7956
242,7.157702782857143,14.285714285714285,0.7157142857142857,45.14285714285714,107.60728571428572,45.14285714285714,26.256,23.25,0.5257142857142857,162.5,66.0,66.0,27.647034807168144,117.957,26.522142857142857,29.128571428571423,23.676666666666662,72.0,6.666666666666668,4.7286804571428585,10.0,4.302589393333333,9.976974389740802,31.21,2.0,464.728
243,6.8600030473333335,6.0,0.81,33.33333333333333,74.95318333333333,33.33333333333333,23.95666666666667,21.113333333333333,1.356666666666667,107.8682,47.0,47.0,23.3684128496744,74.95318333333333,23.045,23.3,21.113333333333333,79.0,3.666666666666667,5.733087973333332,10.0,5.733087973333332,15.937564932628806,32.53,1.0,464.728
244,7.503056981,6.0,0.8466666666666667,33.33333333333333,76.00961666666666,33.33333333333333,26.04633333333333,26.61333333333333,1.1833333333333331,114.818,49.0,49.0,27.43938804617833,76.00961666666666,26.50500000000001,27.46666666666667,26.61333333333333,49.0,3.666666666666667,5.23893749,10.0,5.23893749,9.790919786892903,32.53,9.0,166.49200000000005
245,6.0277249548,11.0,0.5780000000000001,29.0,64.1032,29.0,24.2168,14.036,1.55,72.64,32.0,32.0,16.141324927140342,64.01033333333334,15.708,15.919999999999998,13.543333333333331,12.0,8.666666666666668,5.208362336,10.0,5.070091896666666,10.883611412816302,18.82,1.0,166.49200000000005
246,6.5905661112,4.8,1.082,29.2,68.374948,29.2,27.1352,21.044,0.472,138.90547,57.0,57.0,7457.324434202215,62.32329000000001,23.558375,27.02,20.14,141.0,0.3333333333333333,5.892511665999999,1.0,6.204690726666668,18565.030620694728,37.47,2.0,552.793
247,7.4554545449,14.0,0.7765,53.6,128.74790000000002,53.6,26.582,27.262,1.298,192.217,77.0,77.0,28.65659013054049,132.84900000000002,32.611749999999994,28.71,30.92333333333333,56.0,5.666666666666668,8.067438104499999,10.0,6.800367173333332,41.174580307893706,52.91,0.0,552.793
248,6.292756734249999,2.5,1.3125,12.0,23.79266,12.0,27.4545,20.8775,1.2425000000000002,40.078,20.0,20.0,9324.106320507764,18.36421333333333,24.2309375,35.7,15.563333333333333,145.0,0.0,3.8213925125,0.0,4.130048826666666,18575.114753504837,36.82,1.0,424.289
249,6.93311332,13.0,0.72,40.0,93.52483,40.0,26.31,21.285000000000004,1.2875,164.93032,67.0,67.0,22.492980090003023,117.32666,21.826458333325,22.475,24.63000000000001,70.0,5.0,3.746171065,10.0,3.5424854000000003,11.5298664276825,31.32,3.0,424.289
250,8.109534694999999,6.666666666666668,1.6488888888888888,27.333333333333336,61.94321153333333,27.333333333333336,32.608555555555554,42.16333333333333,0.1222222222222222,132.9054519,55.0,55.0,12240.79589573632,82.43948396666667,44.93722222222223,37.64444444444444,52.91333333333333,142.0,3.333333333333333,2.2048519077777784,10.0,2.767428696666667,18290.29823293837,118.03,1.0,298.936
251,5.6758815702500005,10.0,1.0475,27.0,63.9867269,27.0,27.0935,12.0775,0.74,196.966569,79.0,79.0,9304.483955278198,79.98250253333333,12.8475,17.025,13.660000000000002,70.0,3.333333333333333,4.97897414,10.0,5.61412102,18575.60274197189,16.92,1.0,298.936
252,7.11802248711111,12.444444444444445,1.6677777777777776,35.111111111111114,83.23162222222223,35.111111111111114,31.340444444444447,22.671111111111117,0.2488888888888889,204.3833,81.0,81.0,12221.808963025507,122.47876666666666,26.17425925925556,29.43333333333333,25.03,43.0,6.666666666666668,4.050236558888889,10.0,5.926531276666667,18288.86616100329,28.3,1.0,480.461
253,7.371348225,12.5,0.985,57.5,138.67066,57.5,26.585,25.485,1.23,164.93032,67.0,67.0,26.360202683279947,138.67066,25.11416666665,26.3,25.485,48.0,5.0,3.536704185,10.0,3.536704185,9.5603544549699,31.32,3.0,480.461
254,6.514863959,5.0,0.5333333333333332,32.333333333333336,72.719254,32.333333333333336,24.414666666666665,17.53333333333333,1.61,95.96,42.0,42.0,22.326981924545,72.719254,20.485079365066667,19.2,17.53333333333333,68.0,2.333333333333333,7.644307893333332,5.0,7.644307893333332,12.713241128838902,22.75,3.0,204.649
255,6.871003568999998,9.0,0.7000000000000001,39.0,90.02863733333334,39.0,26.16333333333333,20.633333333333333,1.393333333333333,118.71,50.0,50.0,22.2248274830733,90.02863733333334,23.31,22.2,20.633333333333333,31.0,7.0,6.229779166666668,10.0,6.229779166666668,12.2683989935009,25.23,4.0,204.649
256,6.9355623038,16.0,0.752,48.40000000000001,115.85822759999998,48.40000000000001,24.6418,21.584000000000003,1.358,196.966569,79.0,79.0,24.43065346002996,103.22818966666668,23.436,24.46,24.12333333333333,56.0,6.666666666666668,4.733004193999999,10.0,4.426740756666667,25.9901236859911,36.82,4.0,180.306
257,7.981803951,6.0,0.9533333333333334,27.33333333333333,61.84378975999999,27.33333333333333,26.55333333333333,33.71,1.0333333333333332,87.62,38.0,38.0,38.82847513197903,61.84378975999999,35.2161111111,39.06666666666667,33.71,76.0,3.333333333333333,3.16682139,10.0,3.16682139,33.599165039328405,52.91,0.0,180.306
258,6.55165595375,4.0,1.485,18.5,42.977549575,18.5,30.9135,34.44499999999999,0.5125,132.9054519,55.0,55.0,13984.681272818108,50.97059836666667,35.44875000000001,33.075,43.11666666666667,213.0,0.0,0.1309080775,0.0,0.7035315933333334,18500.595924999376,118.03,1.0,139.88299999999998
259,6.03792757,14.428571428571429,0.8071428571428572,50.71428571428572,122.16928857142857,50.71428571428572,26.100571428571428,14.30285714285714,1.6671428571428573,180.94788,73.0,73.0,2669.509779105564,84.54932666666666,15.412678571428572,16.371428571428574,11.81,99.0,3.6666666666666665,5.45879093,8.0,5.602337783333334,18581.557682177096,18.12,2.0,139.88299999999998
260,12.36054054,1.0,1.74,55.0,132.9054519,55.0,32.21,118.03,0.55,132.9054519,55.0,55.0,117.456015807924,132.9054519,115.765,67.5,118.03,0.0,0.0,0.47781163,0.0,0.47781163,0.0,118.03,1.0,218.105
261,6.216177209666668,5.0,0.4500000000000001,26.33333333333333,58.27388066666666,26.33333333333333,24.438,15.116666666666667,1.643333333333333,92.90638,41.0,41.0,20.02038433931273,58.27388066666666,17.920079365066663,16.933333333333334,15.116666666666667,57.0,2.333333333333333,7.1415730733333325,4.0,7.1415730733333325,14.369223595661,18.18,3.0,218.105
262,6.966488250666666,20.333333333333336,0.96,74.33333333333333,184.28616266666668,74.33333333333333,26.582,21.86,1.4533333333333334,196.966569,79.0,79.0,22.001206662781332,177.9459595,21.712222222233333,21.9,24.425,58.0,5.0,5.125558206666667,10.0,4.68595924,15.162429138902509,32.12,1.0,238.554
263,5.8428424345000005,7.0,0.615,23.0,48.82745965,23.0,25.3075,12.6475,1.6324999999999998,58.6934,28.0,28.0,13.080472905475077,45.53881286666666,12.5325,13.0,13.420000000000002,32.0,3.6666666666666665,6.102670105,8.0,6.43829597,5.653140075804799,16.92,2.0,238.554
264,6.2224756928823535,5.647058823529411,0.3329411764705882,24.35294117647059,53.88712611764706,24.35294117647059,24.06282352941177,15.437058823529412,1.6652941176470588,140.116,58.0,58.0,25.154438877366392,90.71992066666668,21.30134453778824,18.65882352941176,21.646666666666665,97.0,2.666666666666667,9.38297809235294,7.0,7.494386630000001,21.2166270690338,36.87,3.0,267.413
265,5.803475350333335,5.333333333333334,1.1266666666666667,10.0,20.7672688,10.0,29.159,13.246666666666664,0.39,24.305,12.0,12.0,12408.813142584277,21.6517016,14.101666666666668,18.733333333333327,15.655,84.0,0.0,0.3041768200000001,0.0,1.249746465,18578.386274232973,22.88,0.0,267.413
266,7.527521475499999,5.166666666666667,1.4333333333333331,27.16666666666667,62.976525,27.16666666666667,29.86066666666667,38.565,0.4033333333333333,158.92535,65.0,65.0,9332.330482652256,86.79751666666668,40.08277777778333,44.96666666666667,42.696666666666665,154.0,0.0,2.12825502,0.0,2.17719316,18560.08767373402,88.64,1.0,201.033
267,8.102923966666667,14.0,1.0366666666666666,44.00000000000001,104.86996666666668,44.00000000000001,27.40766666666667,37.81333333333333,1.11,200.59,80.0,80.0,40.7278574966287,104.86996666666668,40.1730842912,40.3,37.81333333333333,84.0,6.666666666666668,3.22956774,10.0,3.22956774,54.123898945899896,72.1,1.0,201.033
268,7.320216881499999,8.0,0.8200000000000001,35.0,79.314425,35.0,26.28,25.235,1.26,88.90585,39.0,39.0,26.311863182801,79.314425,25.61125,26.25,25.235,68.0,5.5,3.590973085,10.0,3.590973085,13.402699399437203,32.53,5.0,285.156
269,6.948556150333332,12.333333333333336,0.6966666666666667,48.33333333333334,113.44183333333334,48.33333333333334,26.32,21.466666666666672,1.413333333333333,118.71,50.0,50.0,22.553026778292235,110.80775,26.736666666666665,21.83333333333333,19.585,3.0,9.0,8.489972973333334,10.0,8.20968582,13.2412754513171,25.23,3.0,285.156
270,6.196110013999999,9.5,0.5266666666666667,38.16666666666666,90.46762666666666,38.16666666666666,24.23,14.98,1.6133333333333333,180.94788,73.0,73.0,16.274088582986867,86.65829333333332,15.951666666666668,16.1,15.246666666666664,59.0,2.0,6.691994620000001,3.0,7.268560069999999,6.171479495632602,18.12,4.0,521.4680000000002
271,6.571189114,6.25,0.7400000000000001,25.25,58.78,25.25,25.61,17.98,1.2,114.818,49.0,49.0,20.96729014717575,76.05966666666667,17.964166666649998,21.000000000000004,18.47,14.0,6.666666666666668,3.5099185175,10.0,4.604155146666667,11.384271891825,24.43,0.0,521.4680000000002
272,6.01810670875,7.75,0.44,20.75,43.73397025,20.75,23.493,13.735,0.7575000000000001,63.54600000000001,29.0,29.0,21.546266348878213,42.194920666666654,19.8659672619,19.6375,13.62,27.0,3.333333333333333,6.78330479875,10.0,7.404066966666668,16.3841798847413,15.62,1.0,186.366
