,nHBDon,TopoPSA(NO),SlogP_VSA10,SlogP_VSA2,SMR_VSA3,BCUTv-1l,ATSC2d,ATSC1are,SlogP_VSA5,NddsN,GATS1se,ATSC1v,SaaNH,NsssN,ETA_epsilon_5,SaaN,nFHRing,VSA_EState8,IC1,NssO,target
114,0,0.0,0.0,0.0,0.0,20.274515678118277,-2.3733333333333344,4.0245584642661925e-16,5.563451491696996,0,0.4978361669242661,1.3500311979441906e-13,0.0,0,0.7083333333333334,0.0,0,0.0,2.225605199016944,0,-2.38
115,0,26.3,0.0,12.576187252464766,0.0,14.7014697741794,-0.9526627218934912,0.0960946745562119,39.53076089108528,0,0.7088758608878614,-150.64003299049492,0.0,0,0.8533333333333333,0.0,0,4.452215372260016,1.979097891134805,1,-2.23
116,0,9.23,0.0,13.716679505790452,0.0,14.70646439430218,-1.2,0.1155555555555557,13.344558822616634,0,0.9111573793283272,-169.04386891001135,0.0,0,0.8533333333333333,0.0,0,2.975694444444444,1.6922718656836109,1,-1.66
117,0,12.47,0.0,38.25085845437866,4.899909730850478,14.706820543906096,-3.191358024691357,0.2056777777777776,0.0,0,0.926924461465448,-154.70424716003944,0.0,1,0.8666666666666668,0.0,0,4.020833333333334,1.8336056789417416,1,-6.32
118,1,44.02,0.0,5.106527394840706,0.0,14.708163327327302,-3.163265306122448,-0.3049999999999998,5.563451491696996,0,0.9324859998126244,52.06400709363619,0.0,0,0.7766666666666666,0.0,0,0.0,2.6644977792004614,0,-9.65
119,0,0.0,0.0,0.0,0.0,20.25511928566541,-5.247933884297523,0.0012570247933885,0.0,0,0.5674620409754783,4.919999608808261,0.0,0,0.9285714285714286,0.0,0,0.0,2.231270254607576,0,-4.38
120,0,0.0,0.0,0.0,0.0,20.273648488833665,-0.6734693877551025,-3.427813588530171e-15,18.90801031431363,0,1.1111111111111107,-3.1263880373444413e-13,0.0,0,0.7000000000000001,0.0,0,2.201388888888889,2.3508524035751006,0,-0.53
121,0,61.82,0.0,18.685277464321278,18.685277464321278,14.701775845996949,3.111111111111108,-0.2099555555555552,0.0,0,0.7500514674858414,-206.65861744242875,0.0,0,0.9238095238095236,3.993148148148148,1,0.0,2.916666666666667,0,-12.64
122,1,12.03,0.0,14.09534396535438,5.316788604006331,15.593678359055907,-0.4500000000000004,-0.0199889999999996,0.0,0,1.385376086305065,-155.880080993254,0.0,0,0.7,0.0,0,0.0,1.570950594454669,0,-4.29
123,0,0.0,26.34249028604892,6.176298517443475,0.0,13.300681482934042,-2.2962962962962963,-1.1377777777777742,0.0,0,1.5,-23.51433879457015,0.0,0,1.442857142857143,0.0,0,0.0,2.113283334294875,0,2.93
124,1,20.23,0.0,5.106527394840706,0.0,14.70816435585986,-3.727810650887575,-0.2869230769230765,0.0,0,0.8400934243294208,52.38776029764051,0.0,0,0.8169312169312168,0.0,0,0.0,2.469670487371862,0,-7.03
125,1,12.03,0.0,13.08951281182515,5.316788604006331,15.594519274700357,-1.8892733564013848,0.0120705882352929,19.26246486877803,0,1.2722177243569783,-24.9000600676888,0.0,0,0.7,0.0,0,2.5,1.736041167659922,0,-5.11
126,0,0.0,0.0,0.0,0.0,20.215746469507515,-0.375,0.0312500000000002,0.0,0,0.7582417582417581,78.16924077750767,0.0,0,0.7,0.0,0,0.0,1.4833557549816874,0,-3.88
127,0,0.0,0.0,4.930467979059025,0.0,20.57851258024616,0.0,-0.0566439999999995,0.0,0,1.0254035007956352,-43.7641370025179,0.0,0,0.5785714285714286,0.0,0,0.0,1.3709505944546687,0,-0.89
128,1,38.69,0.0,19.32612247739577,0.0,14.70553406149649,3.5034013605442182,-0.4800000000000007,0.0,0,0.931654876019976,-24.208849086736294,0.0,0,0.9336734693877552,0.0,0,0.0,3.046381112945884,2,-6.44
129,0,0.0,0.0,0.0,0.0,20.373799108513417,-0.6666666666666667,-0.0001,0.0,0,0.6238438741248055,-19.168271226164396,0.0,0,1.0428571428571427,0.0,0,0.0,1.584962500721156,0,-0.78
130,0,0.0,0.0,0.0,0.0,20.401121025536728,-1.2422145328719725,-0.0448442906574399,33.10993926815928,0,1.7000000000000002,-112.17421292473372,0.0,0,0.7,0.0,0,4.423611111111111,1.1595547523787308,0,2.3
131,0,23.79,0.0,0.0,0.0,15.579306175365812,-1.0625,-0.0162562499999999,19.765380445542643,0,0.5495667498898515,-84.04415749508436,0.0,0,0.78,0.0,0,1.989305555555556,1.9473387961875537,0,-3.64
132,0,0.0,17.56166019069928,11.257241937089187,0.0,13.301620454577588,-4.6875,-0.6280562499999991,0.0,0,1.0969965534219597,-22.749174070658437,0.0,0,1.3462585034013608,0.0,0,0.0,2.0,0,0.5
133,0,25.78,0.0,9.967957041894415,9.967957041894415,15.588358439094833,-1.7851239669421497,0.1274727272727259,19.54140239422971,0,0.8048800707416827,-86.04123410748804,0.0,0,0.78,8.13162037037037,0,4.350555555555555,2.673785595221648,0,-5.04
134,0,52.370000000000005,0.0,11.190585430680844,0.0,14.642380802676984,-1.0415224913494814,1.597863321799307,20.268296022307258,1,0.3097716468623383,-145.05913921619012,0.0,0,1.0375,0.0,0,3.483101851851852,2.2916201934279385,1,-1.82
135,0,0.0,0.0,0.0,0.0,20.256517513141645,-2.3223140495867773,0.0062553719008248,0.0,0,0.457369445548555,27.942963570919176,0.0,0,0.7979591836734695,0.0,0,0.0,2.004886164091843,0,-2.46
136,0,0.0,0.0,0.0,0.0,20.255863189010796,-3.3553719008264453,0.0004760330578508,0.0,0,0.4959629937037914,14.078320641677156,0.0,0,0.8714285714285716,0.0,0,0.0,2.231270254607576,0,-3.48
137,0,0.0,0.0,0.0,0.0,20.364996040234967,-5.145557655954636,-0.0435538752362976,34.11577042168851,0,1.6428571428571432,-108.9463475244628,0.0,0,0.7000000000000001,0.0,0,9.08101851851852,1.306170651709187,0,2.52
138,1,20.23,0.0,11.210493782589008,0.0,14.708165293605074,-2.950113378684807,-0.1708390022675752,27.19203322199788,0,1.044336985800887,-78.01174289561503,0.0,0,0.7458333333333333,0.0,0,6.027222222222221,1.8751458114455384,0,-3.73
139,0,9.23,0.0,13.213763929025836,0.0,14.706821601955486,-1.640625,0.1250000000000002,19.26246486877803,0,0.8528386838500568,-57.19330086541288,0.0,0,0.8277777777777778,0.0,0,2.0,1.5016144718101818,1,-3.12
140,0,0.0,0.0,0.0,0.0,20.47952627611553,-2.333333333333333,5.273559366969495e-16,19.26246486877803,0,1.3333333333333337,0.0,0.0,0,0.6999999999999998,0.0,0,0.0,0.9182958340544896,0,0.75
141,0,0.0,0.0,0.0,0.0,20.25500810113543,-8.016528925619834,0.0041076446280996,0.0,0,0.6154556222550107,2.105709803513431,0.0,0,0.9526315789473684,0.0,0,0.0,2.1497614407675973,0,-3.17
142,0,0.0,0.0,0.0,0.0,20.363752094304743,-0.6666666666666667,-0.0001,0.0,0,0.6238438741248055,-19.168271226164396,0.0,0,1.0428571428571427,0.0,0,3.08641975308642,1.9182958340544896,0,0.25
143,1,20.23,0.0,11.713409359353625,0.0,14.708165631200938,-3.400000000000001,-0.1844444444444441,13.847474399381248,0,1.046261317921053,-80.9794549815548,0.0,0,0.7611111111111111,0.0,0,4.25,1.871602261409798,0,-4.5
144,0,26.3,0.0,12.576187252464766,0.0,14.701470298394195,-1.34,0.0735999999999982,26.689117645233267,0,0.7132217494277642,-148.2416010684335,0.0,0,0.8916666666666667,0.0,0,4.32699074074074,2.070950594454669,1,-2.44
145,0,0.0,0.0,7.585071871059542,0.0,20.46158557745272,-6.75,-0.06125625,0.0,0,2.0000000000000004,-1.9665249996323853,0.0,0,1.2142857142857144,0.0,0,0.0,0.8112781244591328,0,-0.64
146,0,0.0,0.0,6.255769183511404,0.0,20.280125554070462,-1.25,-0.0092250000000007,0.0,0,0.7727746334100029,27.953245185989157,0.0,0,0.7333333333333334,0.0,0,0.0,2.2516144718101816,0,-2.73
147,1,20.23,0.0,5.106527394840706,0.0,14.708164143620436,-1.3601108033240987,-0.1947368421052644,12.48718869138762,0,0.985855146961535,39.901634252319,0.0,0,0.7366666666666667,0.0,0,2.0228703703703705,2.794788541104805,0,-5.66
148,0,0.0,0.0,4.874172291441109,0.0,20.387117950248644,-4.683673469387752,-0.0286576530612238,20.771211599071872,0,0.5215894860134918,-90.47875194588272,0.0,0,0.837142857142857,0.0,0,5.858796296296297,1.4299111709758698,0,1.09
149,0,0.0,0.0,0.0,0.0,20.29949698170017,-3.1952662721893503,-0.0340828402366856,6.923737199690624,0,1.3000000000000005,-85.25535183497173,0.0,0,0.7,0.0,0,8.925925925925926,2.2877837199410704,0,0.68
150,0,0.0,0.0,0.0,0.0,20.26645018878282,-3.7083333333333353,-3.05311331771918e-16,30.892283428936636,0,1.1499999999999997,-1.6342482922482304e-13,0.0,0,0.7000000000000001,0.0,0,6.541111111111111,2.367492461184755,0,-0.68
151,0,17.82,0.0,9.551078168738565,9.551078168738565,15.584656798679797,-2.25,0.0940500000000004,0.0,0,0.9660197091695714,-124.5092750745221,0.0,0,0.8333333333333335,3.7847222222222223,0,0.0,2.792481250360578,0,-8.41
152,2,40.46,0.0,23.42681871870725,0.0,14.70716869369368,-1.04,-0.6403999999999997,0.0,0,1.168306091124767,-46.88721384548393,0.0,0,0.8222222222222221,0.0,0,-0.25,1.9219280948873625,0,-9.3
153,0,0.0,0.0,0.0,0.0,20.278663331385168,-3.333333333333334,2.445960101127298e-16,0.0,0,0.482980036086198,-6.394884621840903e-14,0.0,0,0.8714285714285714,0.0,0,0.0,1.9182958340544891,0,-1.36
154,2,65.72,0.0,9.967957041894415,9.967957041894415,14.70177589194288,-1.875,-0.8302999999999996,0.0,0,0.8938941822183762,41.81034349428143,4.125154320987654,0,0.9017316017316016,0.0,0,0.0,3.084962500721156,0,-15.83
155,0,26.3,0.0,13.07910282922938,0.0,14.701471776581895,-0.775510204081633,0.0277551020408162,13.344558822616634,0,0.7339270101316024,-143.83565128466032,0.0,0,0.9555555555555556,0.0,0,2.9548611111111107,2.403677461028802,1,-2.48
156,0,18.46,0.0,0.0,0.0,14.705799994519175,-1.2024793388429735,-0.0206904958677698,0.0,0,0.7773635755937646,-6.754340935402688,0.0,0,0.8479365079365079,0.0,1,0.0,2.2183875773279125,2,-3.1
157,1,37.3,0.0,11.075832682792557,0.0,14.701444983477783,-2.24,-0.2264000000000016,32.60702369139466,0,0.7855435784637435,-60.17718713997698,0.0,0,0.825925925925926,0.0,0,2.05739134542706,2.181496329528676,0,-6.21
158,0,52.60000000000001,0.0,25.152374504929536,0.0,14.699769766042808,-0.4142011834319524,0.0153254437869822,26.689117645233267,0,0.7443141687291778,-186.1177275678827,0.0,0,0.9555555555555554,0.0,0,4.146672808012093,2.1887870678023824,2,-5.71
159,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.589508375651912,-2.093425605536334,0.0714176470588229,11.257379486545457,0,0.7984219903283278,-41.025589707842656,0.0,0,0.75,4.04,0,4.057222222222222,2.660129752633257,0,-4.86
160,0,0.0,0.0,0.0,0.0,20.327135689205644,-1.78125,3.3306690738754696e-16,25.68328649170404,0,1.25,1.9895196601282805e-13,0.0,0,0.7000000000000001,0.0,0,0.0,2.0,0,0.14
161,0,6.48,0.0,50.074189050705634,9.799819461700956,15.591139003187944,-4.8099173553719,0.3171272727272708,0.0,0,1.1087923043759436,-199.25922426856891,0.0,2,0.8000000000000002,0.0,0,4.930555555555555,1.4911148500551854,0,-7.58
162,0,0.0,0.0,0.0,0.0,20.255315133015745,-7.247933884297522,0.0012570247933885,0.0,0,0.5674620409754783,4.919999608808261,0.0,0,0.9285714285714286,0.0,0,0.0,2.231270254607576,0,-3.04
163,0,34.14,0.0,11.566489892729878,0.0,14.701789715517496,-3.333333333333334,-2.3939183968479943e-16,0.0,0,0.4922046666075457,-4.973799150320701e-14,0.0,0,0.8916666666666667,0.0,0,0.0,1.9182958340544891,0,-6.5
164,0,26.3,0.0,18.959106274199723,0.0,14.70139870575578,-2.338842975206611,-0.0811479338842975,0.0,0,0.7759922230803821,-104.85139813535798,0.0,0,1.0698412698412698,0.0,0,0.0,2.4040097573248604,1,-4.0
165,0,17.07,0.0,6.286160523129555,0.0,14.702721421423924,-1.1124260355029587,-0.0115976331360944,19.765380445542643,0,0.504012991302433,-93.796649452826,0.0,0,0.8533333333333333,0.0,0,1.980555555555556,2.1887870678023824,0,-3.18
166,0,0.0,0.0,0.0,0.0,20.2735855049477,-1.407407407407407,-1.4710455076283324e-15,12.48718869138762,0,1.0624999999999998,-2.131628207280301e-14,0.0,0,0.7000000000000001,0.0,0,2.162037037037037,2.2349849223695104,0,-0.79
167,0,0.0,0.0,0.0,0.0,20.370927619307743,-1.5,-0.0132249999999999,0.0,0,0.8706709870326245,-2.451798969187198,0.0,0,1.1114285714285714,0.0,0,0.0,1.792481250360578,0,-0.44
168,0,3.24,0.0,24.53417894858821,4.899909730850478,15.592516973521342,-2.485537190082645,0.1717345041322279,20.771211599071872,0,1.2007639214635126,-213.50831964323984,0.0,1,0.7571428571428572,0.0,0,10.125,1.3633800759802648,0,-3.22
169,0,18.46,0.0,0.0,0.0,14.705799994222808,-4.012396694214875,-0.2187499999999996,0.0,0,0.8133798121336978,-16.007564152682217,0.0,0,0.9611528822055136,0.0,1,0.0,2.5172018025827265,2,-4.15
170,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.589509261251749,-3.564013840830451,0.0714176470588229,11.126902983393991,0,0.7984219903283278,-41.02558970784264,0.0,0,0.75,3.9450925925925926,0,4.13824074074074,2.660129752633257,0,-5.22
171,3,98.57999999999998,0.0,14.951935562841626,14.951935562841626,14.701762639412522,-1.875,-1.598849999999999,0.0,0,1.0585688948735583,31.036222435976203,5.366249999999999,0,0.8916666666666667,0.0,0,0.0,2.0,0,-18.06
172,0,17.07,0.0,6.286160523129555,0.0,14.702720943036873,-2.5714285714285707,2.60208521396521e-16,10.357988675768818,0,0.4642944961514316,-7.815970093361102e-14,0.0,0,0.7958333333333334,0.0,0,0.0,1.870253816431622,0,-4.02
173,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.589508841764182,-1.429752066115703,0.0155454545454546,0.0,0,0.5850995026631738,-28.585573443235976,0.0,0,0.8551020408163266,3.744598765432099,0,0.0,2.299896391167892,0,-4.39
174,0,0.0,0.0,5.880003444970339,0.0,20.34678505628672,-0.9629629629629632,-0.0168999999999999,0.0,0,0.5001437118663428,-66.06341106403316,0.0,0,0.8714285714285713,0.0,0,3.3472222222222223,2.4193819456463714,0,-0.57
175,0,17.07,0.0,5.783244946364939,0.0,14.702719329120193,-3.75,-1.4259426972529354e-15,22.84517736715644,0,0.48410698843223,-1.7053025658242404e-13,0.0,0,0.7766666666666667,0.0,0,3.577959183673469,2.646439344671016,0,-4.7
176,0,17.07,0.0,6.78907609989417,0.0,14.70272287198206,0.0,-0.0100000000000001,0.0,0,0.5575524110623409,-80.45099900204755,0.0,0,1.0833333333333333,0.0,0,2.0,1.5,0,-2.75
177,0,0.0,0.0,0.0,0.0,20.27222280814742,-3.4400000000000013,7.45931094670027e-16,5.563451491696996,0,0.4721638136347084,9.237055564881302e-14,0.0,0,0.7857142857142858,0.0,0,1.988425925925926,2.5232314287976205,0,-1.14
178,0,20.31,0.0,23.89660227202713,4.899909730850478,14.702713177953962,-2.828254847645429,0.1037999999999985,19.765380445542643,0,0.6244530560769245,-92.22548787486778,0.0,1,0.8458333333333333,0.0,0,3.5932407407407405,2.0345723658114663,0,-9.8
179,0,27.69,0.0,27.302564117990105,0.0,14.704987118455398,-4.83,0.0890999999999978,6.923737199690624,0,0.9617860644402928,-271.69040714702976,0.0,0,0.9875,0.0,0,1.6875,1.6954618442383218,3,-4.42
180,0,0.0,0.0,0.0,0.0,20.27365524003013,-0.9583333333333348,-3.05311331771918e-16,25.32883193723964,0,1.1499999999999997,-1.6342482922482304e-13,0.0,0,0.7000000000000001,0.0,0,2.225138888888889,2.3454372523105547,0,-0.4
181,0,3.24,5.687386274683562,14.09534396535438,0.0,15.591674962237825,-2.917499999999999,0.1556099999999978,0.0,0,1.067625513668037,-84.69071833280849,0.0,1,0.7444444444444446,0.0,0,0.0,2.2854752972273342,0,-3.45
182,0,9.23,0.0,13.213763929025836,0.0,14.706464375019408,-3.0000000000000004,0.1155555555555557,13.847474399381248,0,0.9111573793283272,-169.04386891001133,0.0,0,0.8533333333333333,0.0,0,4.0,1.5589385323502774,1,-2.01
183,0,18.46,0.0,0.0,0.0,14.705799993926504,-7.289256198347105,-0.332852892561985,0.0,0,1.018854855528457,1.7607083903146177,0.0,0,1.0190476190476188,0.0,1,0.0,1.8230679822736608,2,-4.53
184,0,0.0,0.0,0.0,0.0,20.253604564053973,-6.611570247933884,0.0224999999999995,0.0,0,0.8369565217391305,0.7223232321882609,0.0,0,1.0116883116883115,0.0,0,0.0,1.3485878960124222,0,-2.98
185,0,0.0,0.0,10.716273135220394,0.0,20.470470446674877,-1.6875,-0.0001265625,0.0,0,0.6437757962950456,-24.2598432706143,0.0,0,1.1114285714285714,0.0,0,0.0,1.811278124459133,0,-1.99
186,1,12.03,5.687386274683562,7.04767198267719,0.0,15.594096855654424,-1.4325259515570947,-0.0281647058823535,0.0,0,1.2382285568847031,-7.315100268305162,0.0,0,0.7000000000000001,0.0,0,0.0,2.441923520601099,0,-4.69
187,0,26.3,0.0,12.073271675700152,0.0,14.70147047607998,-1.519031141868513,0.0553633217993076,20.771211599071872,0,0.7202757842795208,-146.41978512891276,0.0,0,0.9190476190476192,0.0,0,5.044444444444444,2.015740432493068,1,-2.64
188,0,0.0,0.0,0.0,0.0,20.28052627611552,-1.5,7.806255641895632e-16,0.0,0,0.9166666666666669,0.0,0.0,0,0.7000000000000001,0.0,0,0.0,1.0,0,-0.9
189,0,0.0,0.0,0.0,0.0,20.277743629409976,-3.875,-2.0383000842727486e-17,0.0,0,0.5385112263490237,-5.684341886080803e-14,0.0,0,0.9285714285714286,0.0,0,0.0,2.0,0,-1.24
190,0,18.46,0.0,18.298649519593404,0.0,14.707430615963071,3.020761245674741,-0.7763058823529411,13.847474399381248,0,1.0058324634768985,36.247394886054,0.0,0,0.8566137566137564,0.0,0,5.0612242373227225,3.175123135113461,2,-6.5
191,0,66.24000000000001,0.0,29.21346492165616,14.993869839101093,14.702322103675847,0.6441207075962536,-0.2285368366285129,0.0,0,0.9035654844095647,-29.35238392227984,0.0,0,0.901754385964912,7.862435437137818,1,0.0,3.5348414716771974,2,-10.03
192,0,18.46,0.0,0.0,0.0,14.705799994223,-1.1942148760330582,-0.1262805785123968,0.0,0,0.7594092191671055,-16.087274440415133,0.0,0,0.9112044817927172,0.0,1,0.0,2.5172018025827265,2,-4.05
193,0,0.0,0.0,0.0,0.0,20.288168953204245,-5.5,-0.0351562499999996,13.847474399381248,0,1.3333333333333337,-87.94039587469618,0.0,0,0.7000000000000001,0.0,0,11.203703703703704,2.1556390622295662,0,0.4
194,0,0.0,0.0,0.0,0.0,20.34126874813817,-1.4074074074074083,-0.0400000000000004,26.186202068468653,0,1.4999999999999998,-100.05662819520978,0.0,0,0.7000000000000001,0.0,0,5.782222222222222,2.2096909728231857,0,1.58
195,0,0.0,0.0,0.0,0.0,24.429024474314232,0.1111111111111111,-0.0255999999999999,0.0,0,1.5,-157.98386206915453,0.0,0,0.5222222222222221,0.0,0,0.0,0.9182958340544896,0,-0.7
196,0,9.23,0.0,13.213763929025836,0.0,14.706821675716917,-0.8000000000000002,0.1155555555555557,13.847474399381248,0,0.9111573793283272,-169.04386891001133,0.0,0,0.8533333333333333,0.0,0,5.666666666666666,1.4256051990169438,1,-1.59
197,2,62.73,11.896678561972989,33.79430198141356,14.951935562841626,15.581893449706032,6.2724609375,-0.0583031249999991,20.771211599071872,0,1.0609088889778049,-118.1772504135028,0.0,0,0.7862745098039216,12.75594671201814,0,6.918647959183673,2.6839645644232903,0,-7.65
198,1,46.53,0.0,17.682714647305474,0.0,14.70123749758564,-0.75,-0.2142857142857159,30.12336912131146,0,0.8169488091785475,-7.381858834723973,0.0,0,0.8266666666666665,0.0,0,2.490675378163203,3.1455933144511468,1,-8.72
199,0,26.3,0.0,12.576187252464766,0.0,14.701469404354896,-2.260355029585799,0.0960946745562135,39.53076089108528,0,0.7088758608878615,-150.64003299049492,0.0,0,0.8533333333333333,0.0,0,4.195421312043336,1.931208948910323,1,-2.26
200,0,17.07,0.0,5.783244946364939,0.0,14.702720280249828,-2.6122448979591844,9.055256544598933e-16,25.68328649170404,0,0.4677439130301513,-9.947598300641405e-14,0.0,0,0.8277777777777778,0.0,0,0.0,1.807354922057604,0,-4.7
201,1,37.3,0.0,11.075832682792557,0.0,14.701445250963555,-1.9307958477508655,-0.2446366782006921,26.186202068468653,0,0.7945909816764893,-58.35537120045625,0.0,0,0.8416666666666667,0.0,0,1.975138888888889,2.2916201934279385,0,-6.16
202,0,0.0,0.0,5.330089647061427,0.0,20.46854037154941,-0.1875,-0.02480625,6.923737199690624,0,0.5166415559512395,-74.56087211805436,0.0,0,0.7222222222222223,0.0,0,2.0416666666666665,1.5487949406953985,0,-0.74
203,0,0.0,0.0,0.0,0.0,20.231360721375232,-2.0416666666666647,0.0224999999999999,11.126902983393991,0,0.92,56.28185335980567,0.0,0,0.7000000000000001,0.0,0,4.248605442176871,2.396240625180289,0,-2.63
204,1,20.23,0.0,11.713409359353625,0.0,14.7081653263946,-1.569160997732427,-0.1708390022675752,32.60702369139466,0,1.044336985800887,-78.01174289561504,0.0,0,0.7458333333333333,0.0,0,2.5251729024943312,1.7206166448818938,0,-4.4
205,0,0.0,0.0,0.0,0.0,20.25684749266909,-1.62809917355372,0.0116051652892545,0.0,0,0.4688719122850419,36.64015574667951,0.0,0,0.7527472527472528,0.0,0,0.0,1.7749475265481327,0,-2.69
206,0,0.0,0.0,0.0,0.0,20.30981448824146,-2.9556786703601112,-6.765421556309549e-16,32.60702369139466,0,1.2857142857142856,1.9184653865522705e-13,0.0,0,0.7000000000000001,0.0,0,2.221388888888889,2.0345723658114663,0,0.67
207,0,52.370000000000005,0.0,11.69350100744546,0.0,14.642380031081622,-1.334593572778828,1.7404984877126624,32.60702369139466,1,0.3023675285146942,-151.64760022155002,0.0,0,0.97,0.0,0,2.334680964978584,2.084182984933787,1,-1.66
208,0,0.0,0.0,2.6457101185676493,0.0,20.57342586938093,0.9599999999999996,-0.0070559999999999,0.0,0,0.9268883150419628,-0.3187101535843739,0.0,0,0.75,0.0,0,0.0,1.3709505944546687,0,-2.13
209,1,20.23,0.0,5.106527394840706,0.0,14.708164159061416,-2.3601108033240985,-0.1947368421052644,12.48718869138762,0,0.985855146961535,39.901634252319,0.0,0,0.7366666666666667,0.0,0,2.089663643235072,2.794788541104805,0,-6.13
210,1,29.46,0.0,24.927173288379457,0.0,14.706306193629286,-1.0997229916897502,-0.1386703601108036,13.344558822616634,0,0.9987534794343704,-132.3198135511933,0.0,0,0.8416666666666667,0.0,0,3.4223951247165534,1.994841444644968,1,-6.4
211,0,26.3,0.0,6.472220864716464,0.0,14.70147127994957,-1.080000000000001,-0.0133333333333335,0.0,0,0.7022601728643638,-39.81892217965509,0.0,0,0.8703703703703705,0.0,0,0.412037037037037,2.0989295636909358,1,-3.82
212,2,65.72,0.0,9.967957041894415,9.967957041894415,14.701775891747172,-3.875,-0.7124999999999997,0.0,0,0.8689472392744615,58.52280103238876,4.386018518518519,0,0.8173160173160174,0.0,0,0.0,3.084962500721156,0,-18.72
213,1,37.3,0.0,11.075832682792557,0.0,14.701445518591838,-1.6326530612244905,-0.2722448979591836,19.765380445542643,0,0.8109993776409314,-55.77123735620364,0.0,0,0.8619047619047618,0.0,0,1.841388888888889,2.403677461028802,0,-6.35
214,0,27.69,13.17124514302446,33.47886263543358,0.0,13.302792500691238,-1.5675,-0.8300249999999998,0.0,0,0.8091385747173437,-229.69727066133447,0.0,0,1.212987012987013,0.0,0,0.0,2.1822287189138017,3,-0.8
215,4,90.15,0.0,51.63491743645586,0.0,14.70529088585967,-6.25,-1.700000000000001,0.0,0,1.1664509346511556,89.0357776901296,0.0,0,0.8595238095238098,0.0,0,-0.1533796296296294,2.5086949695628418,1,-20.52
216,0,0.0,13.17124514302446,5.085566541578894,0.0,13.302799821075425,2.1600000000000006,-1.016063999999999,0.0,0,1.824383488205861,-10.085567227735757,0.0,0,1.3819047619047622,0.0,0,0.0,1.3709505944546687,0,1.79
217,1,20.23,0.0,11.713409359353625,0.0,14.708165643426,-1.2000000000000002,-0.1844444444444441,19.765380445542643,0,1.046261317921053,-80.97945498155482,0.0,0,0.7611111111111111,0.0,0,2.395555555555556,1.871602261409798,0,-4.72
218,0,0.0,4.39041504767482,0.0,0.0,13.30412444341222,-2.208333333333333,-8.239936510889834e-18,0.0,0,0.463685937650806,2.8421709430404014e-14,0.0,0,0.8591836734693877,0.0,0,0.0,1.650022421648354,0,-0.8
219,0,26.3,0.0,12.576187252464766,0.0,14.701470512946354,-1.0612244897959189,0.0277551020408162,13.847474399381248,0,0.7339270101316024,-143.83565128466034,0.0,0,0.9555555555555556,0.0,0,3.6530092592592593,2.0930692077718898,1,-2.94
220,0,26.3,0.0,12.576187252464766,0.0,14.701469716592705,-5.337278106508876,0.096094674556212,27.694948798762496,0,0.7088758608878613,-150.64003299049486,0.0,0,0.8533333333333333,0.0,0,8.25351851851852,1.931208948910323,1,-1.69
221,0,9.23,0.0,12.71084835226122,0.0,14.706464239686149,-6.469135802469139,0.1235802469135788,20.771211599071872,0,0.9120660347532794,-167.30966572455696,0.0,0,0.8277777777777778,0.0,0,6.0625,1.5157895841746822,1,-2.21
222,0,0.0,0.0,19.458786564573384,0.0,20.31606696325463,-3.900826446280996,0.002711157024794,0.0,0,0.5625691398283247,15.849900512655443,0.0,0,0.9823529411764708,0.0,0,0.0,3.2610439833372844,0,-2.55
223,0,17.07,0.0,5.783244946364939,0.0,14.702720271490026,-2.8125,-0.0156249999999997,26.689117645233267,0,0.5120405919009126,-94.95499334786484,0.0,0,0.8277777777777778,0.0,0,3.761574074074074,1.6737949406953985,0,-3.41
224,0,26.3,13.17124514302446,19.25540134667286,0.0,13.302795232520683,-2.6033057851239665,-0.82404958677686,0.0,0,0.8947383276604463,-92.9460327218832,0.0,0,1.3095238095238098,0.0,0,0.0,2.5949066182439395,1,-1.1
225,0,0.0,0.0,0.0,0.0,20.235412706093477,-2.0000000000000013,0.0177777777777767,0.0,0,0.8052631578947368,44.46961253120424,0.0,0,0.7000000000000001,0.0,0,0.0,1.3921472236645345,0,-2.4
226,0,0.0,0.0,0.0,0.0,20.2548516038558,-7.016528925619836,0.0041076446280996,0.0,0,0.6154556222550108,2.105709803513431,0.0,0,0.9526315789473684,0.0,0,0.0,2.1497614407675973,0,-4.4
227,1,63.60000000000001,0.0,17.045137970744406,0.0,14.699771767886691,0.5963718820861672,-0.4523809523809525,17.28172587545944,0,0.8026430163790763,7.8444130069489475,0.0,0,0.8904761904761905,0.0,0,1.2208635676492818,3.308751351247166,1,-9.94
228,0,17.07,0.0,5.783244946364939,0.0,14.702719762228517,-9.556786703601103,-0.0187257617728539,27.694948798762496,0,0.521883784719828,-95.75164028834637,0.0,0,0.8095238095238095,0.0,0,7.347222222222222,1.7334834339268832,0,-3.11
229,0,43.370000000000005,0.0,21.783363709117875,0.0,14.701653669097858,-3.888888888888889,-0.2669250000000005,0.0,0,0.5313165356374456,-93.46342252276123,0.0,0,1.1277777777777778,0.0,0,0.0,2.125814583693911,1,-4.87
230,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.589509298521964,-1.2110726643598626,0.0714176470588229,12.48718869138762,0,0.7984219903283278,-41.02558970784264,0.0,0,0.75,3.8933333333333335,0,2.134259259259259,2.8163075192246447,0,-4.73
