,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATSC0se,ATS0m,SsF,AATS0se,AMID_X,ATSC0i,SM1_Dzp,ATS2dv,ATS4dv,SM1_DzZ,ATS3dv,ATS0s,AATS1se,target
3502,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,148.0,92.0,0.6428571428571429,122.0,86.89583333333334,7.992824222222222,-437.85495
3503,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,126.0,67.0,0.6428571428571429,102.0,119.80555555555556,8.04062325,-437.85464
3504,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,150.0,36.0,0.6428571428571429,182.0,86.6388888888889,7.992824222222222,-437.8545
3505,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,142.0,76.0,0.6428571428571429,97.0,107.86805555555556,7.947065411764707,-437.85425
3506,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,189.0,42.0,0.6428571428571429,130.0,84.86111111111111,7.996657111111111,-437.85382
3507,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,129.0,105.0,0.6428571428571429,127.0,119.80555555555554,7.99347125,-437.85345
3508,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,158.0,57.0,0.6428571428571429,117.0,92.08333333333334,7.951123764705883,-437.85324
3509,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,196.0,16.0,0.6428571428571429,140.0,68.89583333333334,8.062999777777778,-437.85297
3510,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,191.0,24.0,0.6428571428571429,156.0,86.63888888888889,7.992824222222222,-437.85266
3511,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,111.0,103.0,0.6428571428571429,98.0,115.08333333333331,8.04505075,-437.8523
3512,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,166.0,24.0,0.6428571428571429,172.0,86.89583333333331,7.992824222222222,-437.85187
3513,400.0,9,0,3,2,11.0,136.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,135.0,70.0,0.6428571428571429,139.0,130.13888888888889,8.008976470588236,-437.85165
3514,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,122.0,66.0,0.6428571428571429,108.0,118.77777777777776,8.001272,-437.85135
3515,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,133.0,65.0,0.6428571428571429,112.0,128.05555555555554,8.001272,-437.85104
3516,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,215.0,24.0,0.6428571428571429,113.0,88.17361111111111,7.992824222222222,-437.8507
3517,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,120.0,120.0,0.6428571428571429,114.0,115.34027777777776,8.04505075,-437.85034
3518,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,140.0,78.0,0.6428571428571429,128.0,107.11805555555556,8.017201882352943,-437.84988
3519,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,173.0,42.0,0.6428571428571429,150.0,108.39583333333334,7.988888666666666,-437.84964
3520,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,164.0,68.0,0.6428571428571429,111.0,95.55555555555556,8.12388275,-437.8495
3521,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,133.0,65.0,0.6428571428571429,122.0,128.05555555555554,8.001272,-437.84906
3522,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,189.0,28.0,0.6428571428571429,126.0,48.93055555555556,8.100248421052632,-437.8488
3523,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,191.0,42.0,0.6428571428571429,119.0,88.17361111111111,7.992824222222222,-437.84845
3524,400.0,9,0,3,2,11.000000000000002,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,182.0,15.0,0.6428571428571429,154.0,86.13888888888889,7.996657111111111,-437.84818
3525,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,153.0,60.0,0.6428571428571429,153.0,125.36805555555554,7.876820235294116,-437.84784
3526,400.0,9,0,3,2,11.0,138.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,143.0,75.0,0.6428571428571429,118.0,130.39583333333331,8.008976470588236,-437.8477
3527,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,174.0,36.0,0.6428571428571429,177.0,129.34027777777777,8.04062325,-437.8474
3528,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,156.0,62.0,0.6428571428571429,116.0,86.6388888888889,7.992824222222222,-437.84717
3529,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,162.0,40.0,0.6428571428571429,140.0,108.39583333333334,8.017201882352943,-437.84695
3530,400.0,9,0,3,2,11.0,154.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,168.0,45.0,0.6428571428571429,144.0,85.375,8.025427294117646,-437.8466
3531,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,167.0,80.0,0.6428571428571429,121.0,110.17361111111111,7.985055777777777,-437.84616
3532,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,171.0,81.0,0.6428571428571429,108.0,54.11805555555556,8.066832666666667,-437.84576
3533,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,137.0,63.0,0.6428571428571429,129.0,125.11111111111111,7.876820235294118,-437.84537
3534,400.0,9,0,3,2,11.0,136.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,135.0,100.0,0.6428571428571429,134.0,130.13888888888889,8.008976470588236,-437.84503
3535,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,159.0,44.0,0.6428571428571429,138.0,95.55555555555554,8.12388275,-437.84482
3536,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,180.0,66.0,0.6428571428571429,121.0,53.86111111111112,8.066832666666667,-437.8445
3537,400.0,9,0,3,2,11.000000000000002,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,176.0,48.0,0.6428571428571429,138.0,68.63888888888889,8.06299977777778,-437.84424
3538,400.0,9,0,3,2,11.000000000000002,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,175.0,66.0,0.6428571428571429,122.0,87.80555555555556,8.12831025,-437.84396
3539,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,160.0,42.0,0.6428571428571429,166.0,107.34027777777776,8.04936275,-437.8436
3540,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,145.0,81.0,0.6428571428571429,105.0,93.36111111111111,7.951123764705883,-437.84332
3541,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,147.0,79.0,0.6428571428571429,123.0,107.11805555555554,8.017201882352941,-437.84308
3542,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,152.0,96.0,0.6428571428571429,120.0,96.30555555555554,8.12388275,-437.84286
3543,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,165.0,42.0,0.6428571428571429,114.0,86.89583333333333,7.992824222222222,-437.8427
3544,400.0,9,0,3,2,11.0,138.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,151.0,75.0,0.6428571428571429,134.0,130.39583333333334,8.008976470588236,-437.8425
3545,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,164.0,87.0,0.6428571428571429,136.0,96.5625,8.12388275,-437.84216
3546,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,145.0,50.0,0.6428571428571429,120.0,86.89583333333333,7.992824222222222,-437.84192
3547,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,178.0,48.0,0.6428571428571429,143.0,86.6388888888889,7.992824222222222,-437.8418
3548,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,117.0,66.0,0.6428571428571429,108.0,123.83333333333331,7.876820235294118,-437.8415
3549,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,122.0,98.0,0.6428571428571429,156.0,149.5625,8.071437866666665,-437.8412
3550,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,135.0,84.0,0.6428571428571429,139.0,106.8611111111111,8.017201882352943,-437.84085
3551,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,129.0,105.0,0.6428571428571429,147.0,107.11805555555556,8.017201882352941,-437.8407
3552,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,153.0,61.0,0.6428571428571429,137.0,103.08333333333334,8.11957075,-437.84033
3553,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,112.0,90.0,0.6428571428571429,123.0,83.84027777777777,8.025427294117648,-437.8399
3554,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,127.0,87.0,0.6428571428571429,125.0,107.11805555555554,8.017201882352943,-437.8396
3555,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,118.0,102.0,0.6428571428571429,146.0,149.5625,8.071437866666665,-437.83923
3556,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,104.0,87.0,0.6428571428571429,144.0,83.84027777777777,8.025427294117648,-437.83896
3557,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,127.0,97.0,0.6428571428571429,152.0,146.05555555555554,7.917061333333334,-437.83875
3558,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,163.0,63.0,0.6428571428571429,129.0,86.13888888888889,7.996657111111111,-437.83844
3559,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,122.0,78.0,0.6428571428571429,108.0,106.55555555555554,8.04936275,-437.83813
3560,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,173.0,24.0,0.6428571428571429,168.0,84.86111111111111,7.996657111111111,-437.83795
3561,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,118.0,80.0,0.6428571428571429,117.0,106.8611111111111,8.017201882352943,-437.83774
3562,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,152.0,68.0,0.6428571428571429,96.0,86.89583333333334,7.992824222222222,-437.83755
3563,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,114.0,72.0,0.6428571428571429,102.0,106.8125,8.04936275,-437.8372
3564,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,138.0,64.0,0.6428571428571429,159.0,83.84027777777777,8.025427294117648,-437.83664
3565,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,172.0,55.0,0.6428571428571429,144.0,108.13888888888889,7.988888666666668,-437.83655
3566,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,203.0,6.0,0.6428571428571429,141.0,109.67361111111111,7.988888666666668,-437.83585
3567,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,126.0,87.0,0.6428571428571429,137.0,123.83333333333331,7.876820235294116,-437.83563
3568,400.0,9,0,3,2,11.0,138.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,110.0,111.0,0.6428571428571429,152.0,149.30555555555554,8.071437866666667,-437.83527
3569,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,179.0,72.0,0.6428571428571429,120.0,87.64583333333334,7.992824222222222,-437.83502
3570,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,150.0,72.0,0.6428571428571429,110.0,86.89583333333334,7.992824222222222,-437.8348
3571,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,177.0,54.0,0.6428571428571429,139.0,110.17361111111111,7.985055777777777,-437.8343
3572,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,107.0,64.0,0.6428571428571429,82.0,104.0,8.005871466666667,-437.8337
3573,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,174.0,28.0,0.6428571428571429,150.0,85.11805555555554,7.996657111111111,-437.83328
3574,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,139.0,77.0,0.6428571428571429,136.0,129.0625,8.001272,-437.8329
3575,400.0,9,0,3,2,11.0,138.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,155.0,90.0,0.6428571428571429,142.0,130.39583333333331,8.008976470588236,-437.83255
3576,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,162.0,72.0,0.6428571428571429,99.0,85.61111111111111,7.996657111111111,-437.83212
3577,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,133.0,100.0,0.6428571428571429,127.0,107.11805555555556,8.017201882352943,-437.83185
3578,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,154.0,53.0,0.6428571428571429,152.0,85.11805555555556,8.025427294117646,-437.8314
3579,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,170.0,34.0,0.6428571428571429,162.0,84.86111111111111,7.996657111111111,-437.831
3580,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,140.0,104.0,0.6428571428571429,118.0,111.08333333333334,8.119570750000001,-437.83057
3581,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,134.0,90.0,0.6428571428571429,136.0,106.86111111111111,8.017201882352943,-437.83032
3582,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,145.0,49.0,0.6428571428571429,132.0,85.11805555555556,8.025427294117646,-437.82965
3583,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,164.0,60.0,0.6428571428571429,139.0,108.39583333333331,7.988888666666666,-437.82925
3584,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,160.0,63.0,0.6428571428571429,136.0,127.40277777777776,7.872761882352941,-437.8288
3585,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,165.0,36.0,0.6428571428571429,166.0,53.86111111111112,8.066832666666667,-437.82855
3586,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,174.0,14.0,0.6428571428571429,156.0,86.39583333333334,7.996657111111111,-437.82803
3587,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,205.0,28.0,0.6428571428571429,113.0,70.17361111111111,8.062999777777778,-437.82776
3588,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,205.0,27.0,0.6428571428571429,117.0,54.38888888888889,8.066832666666667,-437.82724
3589,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,167.0,65.0,0.6428571428571429,124.0,82.36805555555556,8.113495529411765,-437.8268
3590,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,185.0,54.0,0.6428571428571429,129.0,87.64583333333333,7.992824222222223,-437.8264
3591,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,158.0,66.0,0.6428571428571429,146.0,127.14583333333334,7.872761882352941,-437.8261
3592,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,173.0,68.0,0.6428571428571429,116.0,68.89583333333334,8.06299977777778,-437.82578
3593,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,135.0,55.0,0.6428571428571429,126.0,127.30555555555554,8.04493525,-437.82535
3594,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,192.0,23.0,0.6428571428571429,134.0,55.395833333333336,8.066832666666667,-437.82486
3595,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,155.0,75.0,0.6428571428571429,84.0,87.64583333333333,7.992824222222222,-437.82434
3596,400.0,9,0,3,2,11.0,152.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,151.0,72.0,0.6428571428571429,143.0,85.11805555555556,8.025427294117648,-437.8241
3597,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,132.0,83.0,0.6428571428571429,117.0,106.86111111111111,8.017201882352943,-437.82373
3598,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,228.0,0.0,0.6428571428571429,123.0,46.63888888888889,8.10387957894737,-437.82352
3599,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,212.0,16.0,0.6428571428571429,116.0,69.15277777777777,8.06299977777778,-437.8232
3600,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,170.0,69.0,0.6428571428571429,98.0,109.14583333333334,7.988888666666668,-437.8229
3601,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,180.0,48.0,0.6428571428571429,140.0,110.17361111111111,7.985055777777777,-437.82242
3602,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,204.0,12.0,0.6428571428571429,148.0,108.39583333333331,7.988888666666666,-437.82205
3603,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,144.0,72.0,0.6428571428571429,122.0,127.14583333333334,7.872761882352942,-437.82162
3604,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,118.0,72.0,0.6428571428571429,94.0,125.61111111111111,7.872761882352941,-437.82104
3605,400.0,9,0,3,2,11.0,148.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,194.0,30.0,0.6428571428571429,131.0,88.17361111111111,7.992824222222222,-437.82028
3606,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,124.0,63.0,0.6428571428571429,114.0,119.80555555555556,8.040623250000001,-437.81943
3607,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,188.0,36.0,0.6428571428571429,138.0,86.89583333333334,7.992824222222222,-437.819
3608,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,145.0,42.0,0.6428571428571429,138.0,86.89583333333333,7.992824222222222,-437.81857
3609,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,131.0,84.0,0.6428571428571429,161.0,129.08333333333331,8.04062325,-437.81772
3610,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,175.0,8.0,0.6428571428571429,164.0,88.43055555555554,7.992824222222222,-437.81732
3611,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,134.0,81.0,0.6428571428571429,118.0,125.11111111111111,7.876820235294118,-437.81665
3612,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,167.0,55.0,0.6428571428571429,142.0,108.39583333333331,7.988888666666666,-437.81622
3613,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,130.0,60.0,0.6428571428571429,96.0,83.84027777777777,8.025427294117646,-437.81573
3614,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,164.0,70.0,0.6428571428571429,133.0,108.39583333333331,7.988888666666668,-437.81552
3615,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,131.0,84.0,0.6428571428571429,161.0,130.09027777777777,8.04062325,-437.8151
3616,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,169.0,48.0,0.6428571428571429,148.0,86.89583333333334,7.992824222222222,-437.81458
3617,400.0,9,0,3,2,11.0,150.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,140.0,60.0,0.6428571428571429,126.0,85.11805555555556,7.996657111111111,-437.81403
3618,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,142.0,75.0,0.6428571428571429,144.0,125.86805555555554,7.872761882352941,-437.81366
3619,400.0,9,0,3,2,11.0,144.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,138.0,92.0,0.6428571428571429,102.0,68.63888888888889,8.06299977777778,-437.8132
3620,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,105.0,67.0,0.6428571428571429,104.0,120.55555555555554,8.04062325,-437.81262
3621,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.02728798398042,-2.682770346860122,134.0,81.0,0.6428571428571429,162.0,130.09027777777777,8.04062325,-437.81152
3622,400.0,9,0,3,2,11.0,146.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,154.0,78.0,0.6428571428571429,136.0,86.89583333333334,7.992824222222223,-437.81076
3623,400.0,9,0,3,2,11.0,142.0,1.9277317499999995,1580.8292249999995,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,141.0,78.0,0.6428571428571429,96.0,95.91666666666669,7.988991333333335,-437.80966
3624,400.0,9,0,3,2,11.0,140.0,1.9277317499999995,1580.829225,0.0,8.07358825,0.0,23.027287983980425,-2.682770346860122,165.0,47.0,0.6428571428571429,130.0,110.17361111111111,7.985055777777777,-437.80902
