,NssssN,GATS1d,VSA_EState6,NtCH,FCSP3,AXp-0d,SssssSi,SMR_VSA6,Xc-4d,AMID_X,C2SP2,VSA_EState8,AMID_O,piPC4,VSA_EState7,NddsN,SlogP_VSA1,GGI2,NdssC,ATS4Z,target
469,0,1.2567567567567568,0.0,0,0.8888888888888888,0.7396803473029749,0.0,42.70780920332522,0.0,0.0,0,3.428563306069581,0.2612017459469767,3.367295829986474,9.331864043468478,0,10.633577208012662,1.1111111111111116,2,1690.0,5.4367
470,0,1.1975945017182128,0.0,0,0.8181818181818182,0.7505382026751176,0.0,42.70780920332522,0.0,0.0,0,3.1494273034325624,0.3473247050787751,3.091042453358316,0.455274541351107,0,10.633577208012662,1.1111111111111116,2,1190.0,5.2508
471,0,1.4096385542168672,0.0,0,1.0,0.7433593827013323,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6390573296152584,7.661527777777778,0,0.0,0.666666666666667,0,221.0,4.9242
472,0,1.2385466034755137,0.0,0,0.8823529411764706,0.7312751821964041,0.0,42.70780920332522,0.0,0.0,0,3.465142431589931,0.2717280611581447,3.610917912644224,5.782841533234487,0,10.633577208012662,1.7777777777777786,2,1792.0,5.5784
473,0,1.2483221476510065,0.0,0,0.8947368421052632,0.7296083959198622,0.0,42.70780920332522,0.0,0.0,0,3.515203225492553,0.2529886460718958,3.6635616461296463,8.360704530408965,0,10.633577208012662,1.7777777777777786,2,1820.0,5.2578
474,0,0.9545454545454544,10.69601851851852,0,0.0,0.7433593827013323,0.0,0.0,0.0,0.0,6,0.0,0.0,3.899444223221286,0.0,0,6.06636706846161,0.8888888888888893,0,154.0,3.6211
475,0,0.84,9.174477355757118,0,0.25,0.7304120250174807,0.0,0.0,0.0,0.0,4,1.3877281728679636,0.0,4.09225905573108,0.0,0,0.0,0.8888888888888893,0,818.0,4.3206
476,0,1.0714285714285712,8.301270628621818,0,0.3333333333333333,0.7414513510426595,0.0,11.505707213493578,0.0,0.0,6,0.0,0.2770846215962037,4.232293267473079,1.704369701145703,0,0.0,1.5555555555555562,2,1170.0,4.6942
477,0,1.0822784810126584,8.634315791131268,0,0.4285714285714285,0.7381804396277917,0.0,11.505707213493578,0.0,0.0,4,0.0,0.250558033293493,4.260917762047916,1.8054460617706751,0,0.0,1.5555555555555562,2,1426.0,4.567
478,0,0.9496753246753248,15.698507733314733,0,0.0,0.7192066283684293,0.0,0.0,0.0,0.0,12,-0.0537518548583872,0.2930892525056319,4.826311734631628,0.0,0,9.843390348640757,1.333333333333334,1,928.0,4.473
479,0,0.8792995622263917,18.475305932443376,0,0.2941176470588235,0.7104448006685087,0.0,5.752853606746789,0.0,0.0,8,1.4735461376546333,0.0,4.81014976667463,3.608227548169169,0,0.0,1.333333333333334,0,1076.0,4.9003
480,0,0.8976464148877941,15.69874213440033,0,0.2222222222222222,0.7228281333174388,0.0,11.505707213493578,0.0,0.0,10,0.0,0.2122297857260244,4.925440448033024,2.684537135709566,0,0.0,2.666666666666668,2,1484.0,3.6584
481,0,1.0869565217391306,4.214408721439295,0,0.4,0.7478909578906804,0.0,0.0,0.0,0.0,3,0.9628603692650408,0.3415204509289686,4.198141355903744,1.4570676387839083,0,5.380062770465915,1.333333333333334,2,738.0,4.6241
482,0,1.1229946524064172,4.24622152505899,0,0.5714285714285714,0.7381804396277917,0.0,13.08951281182515,0.0,0.0,3,2.3780948324765183,0.1662117614560442,4.242225629035763,4.82333550392696,0,16.013639978478576,1.333333333333334,2,1118.0,4.7548
483,0,0.759517766497462,23.66688481267964,0,0.0,0.6797306780195356,0.0,0.0,0.0,0.0,15,0.0,0.0,5.8888779583328805,0.0,0,11.57690634207899,2.88888888888889,0,1761.0,3.3066
484,0,0.7552083333333331,8.675050862937766,0,0.1428571428571428,0.6974691494688166,0.0,0.0,0.0,0.0,6,1.4038018407907549,0.0,5.2390980068880655,1.1883441217906403,0,5.51053927361738,2.222222222222223,0,1222.0,3.7563
485,0,0.7666565257073321,8.705954788557602,0,0.25,0.6983452978067921,0.0,0.0,0.0,0.0,6,1.514154183963229,0.0,5.249652194566756,3.867414879008945,0,5.51053927361738,2.222222222222223,0,1440.0,3.7312
486,0,0.8086021505376344,8.745873008310987,0,0.4,0.6996932183267544,0.0,0.0,0.0,0.0,6,1.578452437679999,0.0,5.270432163058501,9.585411523524453,0,5.51053927361738,2.222222222222223,0,1696.0,3.6182
487,0,0.6853769640029185,52.68327265489095,0,0.0,0.6753978927966782,0.0,0.0,0.0,0.0,34,0.0,0.0,6.373319789577012,1.1699701309314137,0,12.263210640074686,5.1111111111111125,0,3270.0,3.3214
488,0,1.5277777777777777,0.0,0,0.5,0.7537172688484135,0.0,0.0,0.0,0.0,2,0.0,0.0,2.833213344056216,4.8657407407407405,0,0.0,0.666666666666667,0,3.0,4.903
489,0,1.3103161397670542,0.0,0,0.9,0.7408867756776575,0.0,18.11258917800649,0.0,0.0,0,2.159587997272703,0.2709714059644812,3.332204510175204,15.671968546148449,0,0.0,1.1111111111111116,2,1520.0,5.1162
490,0,1.3551207327227317,0.0,0,0.9333333333333332,0.7317570474368167,0.0,18.11258917800649,0.0,0.0,0,2.1992766481898727,0.1977406634848693,3.6375861597263857,30.287852117698478,0,0.0,1.1111111111111116,2,2160.0,5.0235
491,0,0.9221333333333336,8.333703703703705,0,0.0,0.7131759075173857,0.0,0.0,0.0,0.0,6,0.0,0.0,4.874720110116457,0.0,0,11.57690634207899,1.1111111111111116,0,271.0,2.966
492,0,0.8081896551724138,14.864210488985922,0,0.0,0.6844934982691243,0.0,0.0,0.0,0.0,11,0.0,0.0,5.674182004879911,0.0,0,11.57690634207899,2.222222222222223,0,1338.0,3.1122
493,0,1.181818181818182,0.0,0,0.75,0.7641105218902956,0.0,6.606881964512918,0.0,0.0,0,1.9196180909720844,0.4565058687824126,2.833213344056216,4.644136902809793,0,0.0,1.1111111111111116,2,752.0,5.2035
494,0,1.284172661870503,0.0,0,0.875,0.7467615573282854,0.0,18.11258917800649,0.0,0.0,0,2.0973638116728583,0.3179815892733924,3.1780538303479458,10.057374151557378,0,0.0,1.1111111111111116,2,1264.0,5.2687
495,0,1.2765957446808514,0.0,0,0.8666666666666667,0.7485640471529099,0.0,18.11258917800649,0.0,0.0,0,2.0648337210626924,0.3323067447735541,3.1354942159291497,8.716413931078353,0,0.0,1.1111111111111116,2,1200.0,5.2896
496,0,1.1095360824742269,0.0,0,0.8333333333333334,0.7367680006077351,0.0,37.68473283714388,0.0,0.0,0,4.049890357277033,0.1574812176245151,3.49650756146648,4.863076052796749,0,0.0,1.7777777777777786,2,1604.0,4.64
497,0,1.09375,0.0,0,0.8,0.7397341225498539,0.0,37.68473283714388,0.0,0.0,0,4.01570521275816,0.1732250586533794,3.4339872044851463,2.261247373758196,0,0.0,1.7777777777777786,2,1476.0,4.2166
498,0,1.1186440677966103,0.0,0,0.6666666666666666,0.7641105218902956,0.0,6.606881964512918,0.0,0.0,0,1.8754697696065008,0.4564201024357795,2.833213344056216,2.156629737906794,0,0.0,1.1111111111111116,2,1136.0,4.6274
499,0,1.1396396396396395,0.0,0,0.6666666666666666,0.7679107712705454,0.0,6.606881964512918,0.0,0.0,0,1.851710810650656,0.4866849843095759,2.772588722239781,2.135934453837141,0,0.0,1.1111111111111116,2,980.0,3.9747
500,0,1.1010830324909746,0.0,0,0.8947368421052632,0.7206596709545572,0.0,37.68473283714388,0.0,0.0,0,5.435602616175902,0.122430899985751,3.9889840465642745,11.018634832294731,0,0.0,2.88888888888889,2,2540.0,5.001
501,0,1.2599999999999998,0.0,0,0.8461538461538461,0.7527097737495461,0.0,18.11258917800649,0.0,0.0,0,1.9356585812417453,0.3646889687699599,3.044522437723423,6.2166486799109295,0,0.0,1.1111111111111116,2,1060.0,5.3966
502,0,1.2509433962264151,0.0,0,0.8333333333333334,0.7551099312528617,0.0,18.11258917800649,0.0,0.0,0,1.7870647628138665,0.3826923173284495,2.995732273553991,5.159043837433815,0,0.0,1.1111111111111116,2,1004.0,5.1928
503,0,1.3547120418848173,0.0,0,0.8571428571428571,0.7583066172854286,0.0,18.11258917800649,0.0,0.0,0,2.5140513970043488,0.346206224828721,3.091042453358316,7.127090096133046,0,0.0,1.333333333333334,2,1150.0,5.3678
504,0,0.6617647058823528,4.355787037037037,0,0.25,0.7573026909762495,0.0,14.219595082555069,0.0,0.0,4,0.0,0.2872959296582352,4.363894486350466,1.0873611111111112,0,5.380062770465915,1.7777777777777786,2,682.0,2.5351
505,0,1.1097560975609753,3.9201851851851854,0,0.1666666666666666,0.7664292200289224,0.0,0.0,0.0,0.0,3,0.0,0.3118574920419949,4.095385686730511,-0.6956018518518514,0,5.380062770465915,1.5555555555555562,1,407.0,4.0132
506,0,1.4446640316205532,0.0,0,0.8,0.7924442320440909,0.0,23.197474768574065,0.4785533905932737,0.4263499586039789,0,-3.34731813971647,0.3040472393201955,3.49650756146648,0.0,0,0.0,5.111111111111112,2,1744.0,5.1865
507,0,1.0769230769230766,0.0,0,0.5,0.7983127663125442,0.0,6.606881964512918,0.0,0.0,0,1.364324452003023,0.7228404850045467,2.3978952727983707,0.0,0,0.0,1.333333333333334,2,220.0,6.5784
508,0,1.2063492063492065,0.0,0,0.8333333333333334,0.7577767729232125,0.0,6.606881964512918,0.0,0.0,0,1.883075946189083,0.404353361712191,2.9444389791664403,9.95414022335802,0,0.0,1.333333333333334,2,736.0,5.4658
509,0,1.2222222222222223,0.0,0,0.6666666666666666,0.7831117687915449,0.0,6.606881964512918,0.0,0.0,0,1.6013537729906775,0.605044123154622,2.5649493574615367,0.3508059334845046,0,0.0,1.1111111111111116,2,428.0,6.5377
510,0,1.2321428571428572,0.0,0,0.7142857142857143,0.7772652312834681,0.0,6.606881964512918,0.0,0.0,0,1.7694619236583522,0.5602895258930106,2.6390573296152584,1.3332301902242376,0,0.0,1.1111111111111116,2,484.0,6.805
511,0,1.2981366459627328,0.0,0,0.8571428571428571,0.7527097737495461,0.0,6.606881964512918,0.0,0.0,0,2.0384471351070355,0.3653408338467524,3.044522437723423,10.57104087577464,0,0.0,1.1111111111111116,2,944.0,6.7167
512,0,1.2426470588235297,0.0,0,0.75,0.7722539134194024,0.0,6.606881964512918,0.0,0.0,0,1.8221956342352263,0.520629359804232,2.70805020110221,2.2566778470647515,0,0.0,1.1111111111111116,2,548.0,6.7627
513,0,1.3055555555555556,0.0,0,0.8666666666666667,0.7505382026751176,0.0,6.606881964512918,0.0,0.0,0,2.07715759123938,0.3481694938708405,3.091042453358316,11.552158065433728,0,0.0,1.1111111111111116,2,1008.0,6.7292
514,0,1.2426470588235297,0.0,0,0.75,0.7722539134194024,0.0,6.606881964512918,0.0,0.0,0,1.7025260071251234,0.5191829024862831,2.70805020110221,2.338050910178886,0,0.0,1.1111111111111116,2,556.0,6.7259
515,0,1.2530864197530869,0.0,0,0.7777777777777778,0.7679107712705454,0.0,6.606881964512918,0.0,0.0,0,1.859162362258953,0.4860889758389534,2.772588722239781,3.359153306192898,0,0.0,1.1111111111111116,2,612.0,6.7235
516,0,1.3124999999999996,0.0,0,0.875,0.7485640471529099,0.0,6.606881964512918,0.0,0.0,0,2.104096434036069,0.3324513962938159,3.1354942159291497,12.69922962124832,0,0.0,1.1111111111111116,2,1072.0,6.5494
517,0,1.2631578947368425,0.0,0,0.8,0.7641105218902956,0.0,6.606881964512918,0.0,0.0,0,1.7549680687093274,0.4544105265028805,2.833213344056216,4.804609051762731,0,0.0,1.1111111111111116,2,684.0,6.9025
518,0,1.2727272727272727,0.0,0,0.8181818181818182,0.760757360672428,0.0,6.606881964512918,0.0,0.0,0,1.906374036294116,0.4290133728134173,2.8903717578961645,5.846606887842735,0,0.0,1.1111111111111116,2,740.0,6.9244
519,0,1.3251028806584364,0.0,0,0.8888888888888888,0.7451092749890463,0.0,6.606881964512918,0.0,0.0,0,2.138377191973139,0.3048212178685907,3.218875824868201,15.25030724571106,0,0.0,1.1111111111111116,2,1200.0,6.7689
520,0,1.281746031746032,0.0,0,0.8333333333333334,0.7577767729232125,0.0,6.606881964512918,0.0,0.0,0,1.9220055959229287,0.4051968215482625,2.9444389791664403,7.171689027901773,0,0.0,1.1111111111111116,2,804.0,6.6032
521,0,1.3308270676691731,0.0,0,0.8947368421052632,0.7435891752369463,0.0,6.606881964512918,0.0,0.0,0,2.149740425704462,0.2926402258897285,3.258096538021482,16.59858799744353,0,0.0,1.1111111111111116,2,1264.0,6.6816
522,0,1.2817460317460316,0.0,0,0.8333333333333334,0.7577767729232125,0.0,6.606881964512918,0.0,0.0,0,1.7856337857299396,0.4039483539642011,2.9444389791664403,7.4756633404156,0,0.0,1.1111111111111116,2,812.0,6.8048
523,0,1.2902097902097904,0.0,0,0.8461538461538461,0.7551099312528617,0.0,6.606881964512918,0.0,0.0,0,1.934321403343553,0.3838789743625811,2.995732273553991,8.530212861407431,0,0.0,1.1111111111111116,2,868.0,6.8385
524,0,1.2981366459627328,0.0,0,0.8571428571428571,0.7527097737495461,0.0,6.606881964512918,0.0,0.0,0,2.014564356734059,0.3652507791827876,3.044522437723423,9.736806009083168,0,0.0,1.1111111111111116,2,944.0,6.818
525,0,1.3124999999999996,0.0,0,0.875,0.7485640471529099,0.0,6.606881964512918,0.0,0.0,0,2.0962889422592137,0.3324319039423084,3.1354942159291497,12.365256942765464,0,0.0,1.1111111111111116,2,1072.0,6.8548
526,0,1.3190045248868782,0.0,0,0.8823529411764706,0.7467615573282854,0.0,6.606881964512918,0.0,0.0,0,2.119211256527782,0.3180398378511576,3.1780538303479458,13.738342698643836,0,0.0,1.1111111111111116,2,1136.0,6.8159
527,0,1.3362068965517238,0.0,0,0.9,0.742186006235008,0.0,6.606881964512918,0.0,0.0,0,2.158719298803045,0.2813905329400666,3.295836866004329,17.9763334630467,0,0.0,1.1111111111111116,2,1328.0,6.7107
528,0,0.8624999999999999,6.371548563869991,0,0.2,0.7478909578906804,0.0,6.606881964512918,0.0,0.0,4,1.563473427760044,0.458000993077608,4.405193693955416,0.0,0,0.0,2.222222222222223,2,766.0,4.6867
529,0,0.8624999999999999,6.466304720962459,0,0.2,0.7478909578906804,0.0,6.606881964512918,0.0,0.0,4,1.526033714411691,0.4581208089356368,4.432303787964892,0.0,0,0.0,2.000000000000001,2,791.0,4.9772
530,0,0.8903508771929828,6.501664878531762,0,0.3333333333333333,0.7433593827013323,0.0,6.606881964512918,0.0,0.0,4,1.7998669372988456,0.4091177512481539,4.455799729333823,2.0891103955101067,0,0.0,2.000000000000001,2,923.0,5.1711
531,0,0.8686022437286341,22.34946577026201,0,0.0476190476190476,0.712051995233897,0.0,0.0,0.0,0.0,14,0.0,0.2749261432843197,5.302682824057676,0.9672315339810748,0,9.843390348640757,2.666666666666668,2,1451.0,3.7336
532,0,0.7853875782378431,10.743798287450886,0,0.1428571428571428,0.7267584713501617,0.0,6.606881964512918,0.0,0.0,6,1.5617177113677834,0.3672114271882435,5.133590118155033,0.0,0,0.0,2.666666666666668,2,1116.0,3.9507
533,0,1.3235294117647056,0.0,0,0.8333333333333334,0.7819990956308912,0.0,0.0,0.0,0.0,0,1.5091352513227514,0.1723404496217394,2.079441541679836,4.710667044595616,0,0.0,0.666666666666667,1,336.0,5.3869
534,0,1.2631578947368425,0.0,0,0.8,0.7641105218902956,0.0,6.606881964512918,0.0,0.0,0,1.9612333173095329,0.4565058687824126,2.833213344056216,5.039971284210552,0,0.0,1.1111111111111116,2,688.0,6.7086
535,0,1.2631578947368425,0.0,0,0.8,0.7641105218902956,0.0,6.606881964512918,0.0,0.0,0,1.9451580307134129,0.4564201024357795,2.833213344056216,4.539709096001935,0,0.0,1.1111111111111116,2,688.0,6.8238
536,0,1.2727272727272727,0.0,0,0.8181818181818182,0.760757360672428,0.0,6.606881964512918,0.0,0.0,0,1.9985441097872416,0.4299067729215621,2.8903717578961645,5.807992126715346,0,0.0,1.1111111111111116,2,752.0,6.8948
537,0,1.315359477124183,0.0,0,0.8333333333333334,0.7433593827013323,0.0,0.0,0.0,0.0,0,0.0,0.4092731480974783,3.4011973816621555,7.765182845335333,0,0.0,1.333333333333334,2,882.0,6.706
538,0,1.223021582733813,0.0,0,0.7142857142857143,0.7527097737495461,0.0,6.606881964512918,0.0,0.0,0,1.292342134511837,0.3652507791827876,3.295836866004329,7.207695398141548,0,0.0,1.1111111111111116,2,908.0,6.1042
539,0,1.1623711340206186,0.0,0,0.8571428571428571,0.7397341225498539,0.0,6.606881964512918,0.0,0.0,0,2.051420846682599,0.3685342587641135,3.555348061489413,7.973245986505539,0,0.0,2.222222222222223,2,1170.0,6.5806
540,0,0.8912466843501325,13.672323171157045,0,0.0,0.7267584713501617,0.0,0.0,0.0,0.0,10,0.0,0.3709022614821575,4.950531370026551,0.1619962673876818,0,9.843390348640757,2.000000000000001,2,1010.0,4.1279
541,0,0.8643726295828065,29.487622312903326,0,0.0357142857142857,0.7023856056563966,0.0,0.0,0.1178511301977579,0.0,19,0.0,0.3181520858104991,5.753365974845029,-0.6747555380282042,0,15.540092976061707,5.333333333333336,3,2347.0,3.9147
542,0,1.25,0.0,0,0.5,0.8319273052604533,0.0,0.0,0.0,0.0,0,0.7812499999999999,0.5848052710186952,0.6931471805599453,0.0,0,0.0,0.666666666666667,1,0.0,7.0895
543,0,1.2894736842105263,0.0,0,0.75,0.800722174241977,0.0,0.0,0.0,0.0,0,1.3284722222222225,0.4441282249920413,1.791759469228055,1.7757870370370368,0,0.0,0.666666666666667,1,144.0,6.7691
544,0,1.3076923076923077,0.0,0,0.8,0.7903204639024849,0.0,0.0,0.0,0.0,0,1.420204081632653,0.3955990550637434,1.9459101490553128,2.9992592592592597,0,0.0,0.666666666666667,1,208.0,6.623
545,0,1.3235294117647056,0.0,0,0.8333333333333334,0.7819990956308912,0.0,0.0,0.0,0.0,0,1.4751216458805745,0.356407434339237,2.079441541679836,4.308352229780802,0,0.0,0.666666666666667,1,272.0,6.6614
546,0,1.3764044943820224,0.0,0,0.9090909090909092,0.7570349908161101,0.0,0.0,0.0,0.0,0,1.574497836080004,0.2378428068144477,2.5649493574615367,11.354079450625266,0,0.0,0.666666666666667,1,592.0,6.8465
547,0,1.389830508474576,0.0,0,0.9230769230769232,0.7511610838008674,0.0,0.0,0.0,0.0,0,1.5879707228058877,0.2098663775860274,2.70805020110221,14.267023003585052,0,0.0,0.666666666666667,1,720.0,6.7386
548,0,1.4006622516556295,0.0,0,0.9333333333333332,0.7465237887888339,0.0,0.0,0.0,0.0,0,1.5966924880654876,0.1877763156920475,2.833213344056216,17.202536420551937,0,0.0,0.666666666666667,1,848.0,6.9774
549,0,1.3372093023255816,0.0,0,0.8571428571428571,0.7751907034086781,0.0,0.0,0.0,0.0,0,1.510583978961955,0.3241741606637918,2.19722457733622,5.668677957294028,0,0.0,0.666666666666667,1,336.0,6.5222
550,0,1.349056603773585,0.0,0,0.875,0.7695170432235007,0.0,0.0,0.0,0.0,0,1.5348032407407408,0.297236373271365,2.302585092994046,7.062074436255984,0,0.0,0.666666666666667,1,400.0,6.6609
551,0,1.3593749999999991,0.0,0,0.8888888888888888,0.7647162538360427,0.0,0.0,0.0,0.0,0,1.5520746182362344,0.2744074488641319,2.3978952727983707,8.478050516502897,0,0.0,0.666666666666667,1,464.0,6.4657
552,0,1.368421052631579,0.0,0,0.9,0.760601291503936,0.0,0.0,0.0,0.0,0,1.564822084481175,0.254823358087313,2.4849066497880004,9.910125134739133,0,0.0,0.666666666666667,1,528.0,6.6843
553,0,1.383495145631069,0.0,0,0.9166666666666666,0.7539144777142625,0.0,0.0,0.0,0.0,0,1.5820149147759035,0.2229812279196177,2.6390573296152584,12.80704950892749,0,0.0,0.666666666666667,1,656.0,6.7916
554,0,1.395522388059702,0.0,0,0.9285714285714286,0.7487136225445163,0.0,0.0,0.0,0.0,0,1.5927694515306123,0.198207933615931,2.772588722239781,15.732544746799103,0,0.0,0.666666666666667,1,784.0,6.7839
555,0,1.4053254437869822,0.0,0,0.9375,0.7445529384087195,0.0,0.0,0.0,0.0,0,1.599940611116451,0.1783876797339988,2.8903717578961645,18.676182033617422,0,0.0,0.666666666666667,1,912.0,6.7798
556,0,1.2981366459627328,0.0,0,0.8571428571428571,0.7527097737495461,0.0,6.606881964512918,0.0,0.0,0,2.0785874796479797,0.365669847638694,3.044522437723423,9.875555680916529,0,0.0,1.1111111111111116,2,944.0,6.8225
557,0,1.3125,0.0,0,0.875,0.7485640471529099,0.0,6.606881964512918,0.0,0.0,0,2.114574027457282,0.3325080982070186,3.1354942159291497,12.416401216366172,0,0.0,1.1111111111111116,2,1072.0,6.7527
558,0,1.36969111969112,0.0,0,0.9285714285714286,0.7339320709294875,0.0,6.606881964512918,0.0,0.0,0,2.192231370880606,0.2151853378440608,3.555348061489413,29.476017559158297,0,0.0,1.1111111111111116,2,1840.0,6.6124
559,0,1.325102880658436,0.0,0,0.8888888888888888,0.7451092749890463,0.0,6.606881964512918,0.0,0.0,0,2.120286304327744,0.3047526733286029,3.218875824868201,15.569442230848344,0,0.0,1.1111111111111116,2,1200.0,6.8209
560,0,1.3362068965517235,0.0,0,0.9,0.742186006235008,0.0,6.606881964512918,0.0,0.0,0,2.1312572548865454,0.2813114430862345,3.295836866004329,18.469625782493964,0,0.0,1.1111111111111116,2,1328.0,6.651
561,0,1.3460410557184752,0.0,0,0.9090909090909092,0.7396803473029749,0.0,6.606881964512918,0.0,0.0,0,2.1636688225661045,0.2612812567031198,3.367295829986474,21.03355061943363,0,0.0,1.1111111111111116,2,1456.0,6.7022
562,0,1.346041055718475,0.0,0,0.9090909090909092,0.7396803473029749,0.0,6.606881964512918,0.0,0.0,0,2.1390586572529373,0.2612180664403931,3.367295829986474,21.3903329254318,0,0.0,1.1111111111111116,2,1456.0,6.7152
563,0,1.3547979797979794,0.0,0,0.9166666666666666,0.7375087762285464,0.0,6.606881964512918,0.0,0.0,0,2.1709379240214406,0.2438627828543137,3.4339872044851463,23.95844458837268,0,0.0,1.1111111111111116,2,1584.0,6.8244
564,0,1.390243902439025,0.0,0,0.8333333333333334,0.7759030736806047,0.0,0.0,0.0,0.0,0,3.993814772329869,0.4033160892992127,3.091042453358316,5.24782985457776,0,0.0,1.5555555555555562,2,904.0,6.4506
565,0,1.1842105263157894,0.0,0,0.3333333333333333,0.7831117687915449,0.0,6.606881964512918,0.0,0.0,2,1.5162148841017888,0.605044123154622,3.044522437723423,2.219621126228269,0,0.0,1.1111111111111116,2,390.0,4.8762
566,0,0.9114130434782606,7.326022917278328,0,0.4117647058823529,0.7410935951066581,0.0,13.213763929025836,0.0,0.0,6,4.289212970695048,0.387771943686683,4.671659927256925,3.526592512798042,0,4.736862953800049,2.000000000000001,3,1428.0,3.9789
567,0,0.9791666666666669,6.561163868323292,0,0.5555555555555556,0.7342962323226362,0.0,6.606881964512918,0.0,0.0,4,1.987014002348366,0.3073057080776702,4.523146350509501,10.104093321940256,0,0.0,2.000000000000001,2,1307.0,5.173
568,0,0.9773936170212764,6.436250472411187,0,0.4285714285714285,0.756047793231507,0.0,6.606881964512918,0.0,0.0,4,6.106390660073401,0.3679529743607153,4.464470303884956,0.0,0,0.0,3.333333333333335,2,1102.0,4.7326
569,0,0.9383680555555556,6.55057067271353,0,0.5555555555555556,0.7478909578906802,0.0,6.606881964512918,0.0,0.0,4,6.301524375849183,0.3078917537758713,4.573421487673511,4.691702258513225,0,0.0,3.333333333333335,2,1548.0,4.734
570,0,0.8701956074124914,12.298967369227558,0,0.3,0.7347724433752146,0.0,0.0,0.0,0.0,9,4.437649245536636,0.2860962726843644,5.070475294452272,3.376980484262924,0,9.843390348640757,3.333333333333335,2,1530.0,3.5259
571,0,0.9071180555555556,12.58525373794809,0,0.3333333333333333,0.7024404017526436,0.0,0.0,0.0,0.0,9,0.0,0.2758558571761805,5.248338996741795,5.463106018447622,0,9.843390348640757,3.333333333333335,2,1672.0,3.8597
572,0,0.974254981484747,15.689612314972315,0,0.3636363636363636,0.721143702731986,0.0,0.0,0.0,0.0,10,0.0,0.263555876906439,4.988730458708206,8.11443463390976,0,9.843390348640757,2.222222222222223,2,1488.0,4.5699
573,0,1.0014032977497118,14.94039830692106,0,0.238095238095238,0.7289039695776183,0.0,28.74616638601916,0.0,0.0,10,1.465193337990086,0.327299700158917,5.035327906686628,0.6901841349487451,0,10.633577208012662,2.666666666666668,4,2148.0,4.3268
574,0,0.9056603773584904,6.515395875368819,0,0.3846153846153846,0.7414513510426595,0.0,6.606881964512918,0.0,0.0,4,1.86191975874408,0.3878851203008526,4.467343869080688,3.319801139183354,0,0.0,2.000000000000001,2,987.0,5.0521
575,0,0.9981299672744272,15.76876208164053,0,0.44,0.7197852909695243,0.0,0.0,0.0,0.0,10,0.0,0.2380560681699287,5.008967236995559,12.308100105163264,0,9.843390348640757,2.222222222222223,2,1680.0,4.4464
576,0,1.268041237113402,0.0,0,0.8571428571428571,0.7397341225498539,0.0,6.606881964512918,0.0,0.0,0,2.13105446556225,0.366722097795886,3.4011973816621555,7.499785951934152,0,0.0,1.7777777777777786,2,1010.0,6.7775
577,0,1.258169934640523,0.0,0,0.8333333333333334,0.7433593827013323,0.0,6.606881964512918,0.0,0.0,0,2.0578999839762,0.4070968072556038,3.332204510175204,5.406161785127784,0,0.0,1.7777777777777786,2,882.0,6.5939
578,0,1.2530864197530869,0.0,0,0.7777777777777778,0.7679107712705454,0.0,6.606881964512918,0.0,0.0,0,1.732544850865558,0.4846599440644475,2.772588722239781,3.5354817019400357,0,0.0,1.1111111111111116,2,620.0,6.8822
579,0,1.147058823529412,0.0,0,0.75,0.7722539134194024,0.0,6.606881964512918,0.0,0.0,0,1.792160675807411,0.5196729958956154,2.70805020110221,4.482555114638448,0,0.0,1.333333333333334,2,480.0,5.9794
580,0,0.9402985074626864,7.461388888888889,0,0.0,0.7515986103183288,0.0,0.0,0.0,0.0,5,0.0,0.3266745169365385,4.141148628419903,0.3469387755102044,0,5.106527394840706,1.333333333333334,1,250.0,4.5225
581,0,1.4807692307692308,0.0,0,0.75,0.8211142625940433,0.0,0.0,0.0,0.0,0,1.978888888888889,0.4393475469856921,2.079441541679836,1.41787037037037,0,0.0,0.666666666666667,1,144.0,6.4371
582,0,1.3378378378378382,0.0,0,0.6666666666666666,0.8374010456522569,0.0,0.0,0.0,0.0,0,1.849537037037037,0.4994744796320641,1.3862943611198906,0.3703703703703702,0,0.0,1.1111111111111116,1,24.0,5.9945
583,0,1.2692307692307694,0.0,0,0.6666666666666666,0.814095801821324,0.0,0.0,0.0,0.0,0,1.1577314814814814,0.5054706298088015,1.6094379124341005,0.7118055555555555,0,0.0,0.666666666666667,1,32.0,7.0337
584,0,1.4666666666666668,0.0,0,0.75,0.8084467646598772,0.0,5.880003444970339,0.0,0.1899158659721241,0,0.0,0.3938823455848957,2.302585092994046,1.0600617283950613,0,0.0,0.666666666666667,1,272.0,6.865
585,0,1.0387096774193545,0.0,0,0.8571428571428571,0.8096161267214378,0.0,0.0,0.1020620726159657,0.0,0,5.35662037037037,0.3241117894594143,2.772588722239781,1.9404629629629628,0,0.0,2.2222222222222228,1,492.0,6.089
586,0,1.3203883495145634,0.0,0,0.8,0.8323959812847469,0.0,0.0,0.2041241452319315,0.0,0,5.061805555555555,0.3928629890560131,1.9459101490553128,0.0,0,0.0,2.0000000000000004,1,149.0,6.6633
587,0,1.3550724637681155,0.0,0,0.8,0.8084467646598772,0.0,0.0,0.0,0.0,0,2.0787962962962965,0.3938823455848957,2.302585092994046,2.5262962962962963,0,0.0,0.666666666666667,1,229.0,6.4081
588,0,1.1718749999999998,0.0,0,0.8333333333333334,0.8198670612749268,0.0,0.0,0.1443375672974064,0.0,0,5.233518518518519,0.3550498292778837,2.3978952727983707,0.945925925925926,0,0.0,2.2222222222222228,1,308.0,6.6259
